geo,time,bm_gsr_insf_zs
hun,2003,5.23998
hun,2004,5.68506
hun,2005,3.36164
hun,2006,3.40486
hun,2007,3.11178
hun,2008,3.41019
hun,2009,3.66232
hun,2010,3.09827
hun,2011,3.08527
hun,2012,2.34798
hun,2013,2.47927
hun,2014,2.67517
hun,2015,3.11188
hun,2016,3.70619
hun,2017,3.41696
idn,1981,3.80752
idn,1982,4.22049
idn,1983,4.746
idn,1984,3.88771
idn,1985,2.71081
idn,1986,3.03102
idn,1987,3.04955
idn,1988,3.26096
idn,1989,3.25795
idn,1990,3.86889
idn,1991,4.14534
idn,1992,3.62469
idn,1993,3.15966
idn,1994,3.11142
idn,1995,3.33087
idn,1996,3.21025
idn,1997,3.06497
idn,1998,2.75998
idn,1999,2.1972
idn,2000,2.06536
idn,2001,1.80307
idn,2002,1.83779
idn,2003,1.72174
idn,2004,4.537
idn,2005,3.95273
idn,2006,3.3822
idn,2007,4.21883
idn,2008,3.59815
idn,2009,7.44347
idn,2010,6.61543
idn,2011,6.4507
idn,2012,5.23349
idn,2013,5.0298
idn,2014,4.72528
idn,2015,5.45549
idn,2016,5.44144
idn,2017,5.61328
ind,1975,5.58311
ind,1976,4.73978
ind,1977,4.95325
ind,1978,5.48695
ind,1979,5.22986
ind,1980,5.26086
ind,1981,4.92754
ind,1982,4.70606
ind,1983,4.37819
ind,1984,4.67987
ind,1985,4.71928
ind,1986,4.65693
ind,1987,4.45027
ind,1988,5.0128
ind,1989,5.65041
ind,1990,5.64674
ind,1991,5.88078
ind,1992,5.98124
ind,1993,6.75394
ind,1994,5.99586
ind,1995,5.44205
ind,1996,5.2576
ind,1997,5.22752
ind,1998,4.32057
ind,1999,3.55603
ind,2000,10.89364
ind,2001,12.89016
ind,2002,11.05859
ind,2003,6.641
ind,2004,7.16197
ind,2005,6.78252
ind,2006,7.89744
ind,2007,9.15693
ind,2008,8.38662
ind,2009,9.51598
ind,2010,10.40475
ind,2011,12.54951
ind,2012,8.48826
ind,2013,8.93665
ind,2014,6.49997
ind,2015,5.15234
ind,2016,6.59151
ind,2017,6.95672
irl,2005,15.02918
irl,2006,17.44397
irl,2007,17.0007
irl,2008,14.26878
irl,2009,14.06298
irl,2010,13.33714
irl,2011,12.8632
irl,2012,12.4829
irl,2013,11.30065
irl,2014,11.56954
irl,2015,9.52252
irl,2016,7.92299
irl,2017,9.28431
irn,1976,3.2219
irn,1977,2.4875
irn,1978,1.79797
irn,1979,2.10896
irn,1980,6.43308
irn,1981,7.93363
irn,1982,8.19993
irn,1983,11.79499
irn,1984,10.38399
irn,1985,10.18742
irn,1986,10.42945
irn,1987,11.04553
irn,1988,8.83227
irn,1989,8.71438
irn,1990,10.07067
irn,1991,8.57393
irn,1992,10.20232
irn,1993,7.375
irn,1994,7.81153
irn,1995,9.27747
irn,1996,9.76322
irn,1997,7.77217
irn,1998,10.18116
irn,1999,8.01791
irn,2000,9.277
irq,2005,16.09484
irq,2006,17.80328
irq,2007,23.85112
irq,2008,26.76836
irq,2009,29.16467
irq,2010,28.06914
irq,2011,27.25638
irq,2012,26.7399
irq,2013,24.52689
irq,2014,21.65203
irq,2015,20.02441
irq,2016,15.18919
isl,1976,10.83618
isl,1977,9.07877
isl,1978,6.35086
isl,1979,4.14201
isl,1980,4.07154
isl,1981,4.39716
isl,1982,4.14911
isl,1983,5.45066
isl,1984,4.8247
isl,1985,4.60182
isl,1986,6.15632
isl,1987,5.3736
isl,1988,7.03883
isl,1989,5.80032
isl,1990,2.72571
isl,1991,3.60601
isl,1992,2.95747
isl,1993,3.83717
isl,1994,5.04137
isl,2013,7.39043
isl,2014,5.79867
isl,2015,3.89831
isl,2016,3.2689
isl,2017,3.14211
isr,1960,9.16667
isr,1961,9.27152
isr,1965,17.70833
isr,1966,20
isr,1967,20
isr,1968,22.51462
isr,1969,21.74941
isr,1970,25.16556
isr,1971,22.31013
isr,1972,10.25237
isr,1973,9.54545
isr,1974,6.04396
isr,1975,5.42571
isr,1976,5.56777
isr,1977,4.55137
isr,1978,2.91734
isr,1979,1.96906
isr,1980,1.77489
isr,1981,-0.09012
isr,1982,0.73854
isr,1983,0.81112
isr,1984,1.96309
isr,1985,5.20799
isr,1986,3.91449
isr,1987,3.92932
isr,1988,2.81197
isr,1989,2.97474
isr,1990,4.33846
isr,1991,2.68052
isr,1992,0.76111
isr,1993,3.1888
isr,1994,2.71552
isr,1995,2.88605
isr,1996,2.98164
isr,1997,3.24204
isr,1998,2.97477
isr,1999,3.31511
isr,2000,2.73676
isr,2001,2.62685
isr,2002,3.50257
isr,2003,3.88691
isr,2004,3.07892
isr,2005,2.48448
isr,2006,2.739
isr,2007,2.75451
isr,2008,3.23572
isr,2009,3.31626
isr,2010,3.02983
isr,2011,3.22253
isr,2012,2.75699
isr,2013,2.77683
isr,2014,2.0947
isr,2015,1.93343
isr,2016,2.80416
isr,2017,2.02155
ita,1970,10.45455
ita,1971,11.27862
ita,1972,12.90581
ita,1973,13.5884
ita,1974,14.49516
ita,1975,16.34984
ita,1976,14.13084
ita,1977,15.13096
ita,1978,15.6944
ita,1979,15.59942
ita,1980,14.55097
ita,1981,15.86869
ita,1982,17.11357
ita,1983,15.36591
ita,1984,15.85645
ita,1985,17.28017
ita,1986,13.54765
ita,1987,13.01039
ita,1988,12.5303
ita,1989,11.77745
ita,1990,11.15669
ita,1991,11.22925
ita,1992,10.93009
ita,1993,11.09639
ita,1994,11.21958
ita,1995,10.7325
ita,1996,10.9806
ita,1997,12.67385
ita,1998,8.34879
ita,1999,9.23649
ita,2000,6.92096
ita,2001,8.73894
ita,2002,9.04597
ita,2003,7.78767
ita,2004,9.78748
ita,2005,9.19956
ita,2006,10.06667
ita,2007,9.16133
ita,2008,10.03917
ita,2009,9.64041
ita,2010,9.39177
ita,2011,9.26742
ita,2012,10.01734
ita,2013,10.32068
ita,2014,10.01956
ita,2015,10.84395
ita,2016,11.82063
ita,2017,12.19125
jam,1976,13.22115
jam,1977,15.95331
jam,1978,14.24758
jam,1979,12.40059
jam,1980,11.814
jam,1981,11.47138
jam,1982,10.97674
jam,1983,10.46367
jam,1984,8.15789
jam,1985,8.09834
jam,1986,9.52844
jam,1987,8.52747
jam,1988,6.92389
jam,1989,5.97947
jam,1990,6.38084
jam,1991,6.60898
jam,1992,6.13102
jam,1993,7.11597
jam,1994,8.49995
jam,1995,8.9056
jam,1996,7.57048
jam,1997,6.44637
jam,1998,5.79004
jam,1999,4.51247
jam,2000,7.42355
jam,2001,8.17755
jam,2002,8.51762
jam,2003,7.16077
jam,2004,9.09427
jam,2005,9.75594
jam,2006,10.43711
jam,2007,10.30065
jam,2008,10.0015
jam,2009,10.65992
jam,2010,10.94215
jam,2011,9.44696
jam,2012,9.4857
jam,2013,8.42132
jam,2014,9.57783
jam,2015,8.86905
jam,2016,7.34455
jor,1972,5.8642
jor,1973,5.23691
jor,1974,5.58559
jor,1975,6.71642
jor,1976,6.84292
jor,1977,8.27106
jor,1978,5.79295
jor,1979,4.52372
jor,1980,6.00135
jor,1981,3.59369
jor,1982,2.3036
jor,1983,0.54908
jor,1984,0.86378
jor,1985,2.33907
jor,1986,2.99886
jor,1987,5.45873
jor,1988,4.7901
jor,1989,4.56048
jor,1990,4.60128
jor,1991,5.10397
jor,1992,5.51825
jor,1993,5.69604
jor,1994,5.26291
jor,1995,5.24853
jor,1996,6.01165
jor,1997,5.33076
jor,1998,4.5149
jor,1999,4.69308
jor,2000,5.31575
jor,2001,5.59823
jor,2002,5.37828
jor,2003,6.03957
jor,2004,7.60484
jor,2005,8.23947
jor,2006,7.7628
jor,2007,7.7833
jor,2008,8.22264
jor,2009,7.44143
jor,2010,7.03108
jor,2011,8.44977
jor,2012,9.11204
jor,2013,9.5321
jor,2014,10.80177
jor,2015,10.28584
jor,2016,9.94431
jor,2017,9.80924
jpn,1996,3.76916
jpn,1997,3.78745
jpn,1998,4.00885
jpn,1999,4.34008
jpn,2000,3.304
jpn,2001,3.86469
jpn,2002,4.36938
jpn,2003,5.04591
jpn,2004,4.45086
jpn,2005,3.29532
jpn,2006,5.34605
jpn,2007,4.87042
jpn,2008,5.08859
jpn,2009,5.26065
jpn,2010,6.04715
jpn,2011,5.7625
jpn,2012,5.73463
jpn,2013,6.04159
jpn,2014,5.39878
jpn,2015,6.03957
jpn,2016,6.41478
jpn,2017,6.75714
kaz,1998,1.78494
kaz,1999,2.87086
kaz,2000,2.74031
kaz,2001,1.90094
kaz,2002,2.46056
kaz,2003,2.8596
kaz,2004,2.45352
kaz,2005,2.93805
kaz,2006,4.94975
kaz,2007,3.70094
kaz,2008,5.23103
kaz,2009,6.05635
kaz,2010,5.08238
kaz,2011,4.83226
kaz,2012,3.62041
kaz,2013,2.67495
kaz,2014,1.44386
kaz,2015,1.60288
kaz,2016,3.92467
kaz,2017,2.20634
ken,1975,5.83493
ken,1976,5.65923
ken,1977,5.95633
ken,1978,7.13078
ken,1979,5.79396
ken,1980,11.15529
ken,1981,7.34564
ken,1982,7.60745
ken,1983,7.23493
ken,1984,7.95363
ken,1985,8.20921
ken,1986,8.57058
ken,1987,8.54184
ken,1988,8.85605
ken,1989,8.58962
ken,1990,7.60743
ken,1991,6.71908
ken,1992,7.66341
ken,1993,8.62237
ken,1994,10.50897
ken,1995,8.44674
ken,1996,10.28504
ken,1997,11.36236
ken,1998,11.3097
ken,1999,11.40556
ken,2000,8.62237
ken,2001,10.50897
ken,2002,8.44674
ken,2003,10.28504
ken,2004,11.3981
ken,2005,6.66015
ken,2006,6.75389
ken,2007,4.41396
ken,2008,5.95596
ken,2009,6.95278
ken,2010,8.61999
ken,2011,9.54079
ken,2012,9.30893
ken,2013,8.58488
ken,2014,8.52835
ken,2015,7.96619
ken,2016,8.79398
ken,2017,10.68565
kgz,1993,7.58209
kgz,1994,4.14153
kgz,1995,4.25395
kgz,1996,4.33864
kgz,1997,7.54164
kgz,1998,10.53946
kgz,1999,10.44296
kgz,2000,8.82298
kgz,2001,9.28734
kgz,2002,14.878
kgz,2003,12.20035
kgz,2004,11.64465
kgz,2005,6.65848
kgz,2006,4.75066
kgz,2007,3.05331
kgz,2008,2.19449
kgz,2009,2.14651
kgz,2010,3.89322
kgz,2011,2.3745
kgz,2012,1.87703
kgz,2013,2.47907
kgz,2014,2.0301
kgz,2015,2.63353
kgz,2016,2.32027
kgz,2017,4.03595
khm,1993,2.78474
khm,1994,3.29513
khm,1995,4.15114
khm,1996,4.09683
khm,1997,4.25532
khm,1998,3.57433
khm,1999,3.87338
khm,2000,4.35529
khm,2001,4.51274
khm,2002,4.5716
khm,2003,4.86301
khm,2004,5.04258
khm,2005,6.74389
khm,2006,5.61724
khm,2007,5.96941
khm,2008,5.56376
khm,2009,5.51657
khm,2010,7.97451
khm,2011,5.5392
khm,2012,6.26381
khm,2013,7.34763
khm,2014,6.43582
khm,2015,6.35748
khm,2016,6.51637
kir,1979,6.77522
kir,1980,5.53047
kir,1981,5.69377
kir,1982,5.3163
kir,1983,4.95711
kir,1984,4.82893
kir,1985,3.30878
kir,1986,3.93757
kir,1987,5.95126
kir,1988,5.27579
kir,1989,3.03595
kir,1990,5.7666
kir,1991,6.47882
kir,1992,4.32162
kir,1993,7.21699
kir,1994,8.72086
kir,2006,7.11146
kir,2007,6.9288
kir,2008,5.12082
kir,2009,4.04569
kir,2010,4.9872
kir,2011,4.65768
kir,2012,3.4669
kir,2013,3.68041
kir,2014,2.59575
kir,2015,2.49278
kir,2016,0.70953
kna,1980,6.91624
kna,1981,5.96807
kna,1982,3.11547
kna,1983,4.27105
kna,1984,5.09289
kna,1985,4.47595
kna,1986,7.63425
kna,1987,7.66834
kna,1988,7.77927
kna,1989,7.23793
kna,1990,6.6702
kna,1991,6.69212
kna,1992,7.43017
kna,1993,8.47892
kna,1994,12.97779
kna,1995,10.53269
kna,1996,9.91247
kna,1997,8.84976
kna,1998,9.43453
kna,1999,9.65747
kna,2000,11.19875
kna,2001,11.11412
kna,2002,12.08958
kna,2003,11.79542
kna,2004,10.70809
kna,2005,11.56543
kna,2006,10.14863
kna,2007,11.37506
kna,2008,12.14761
kna,2009,12.60122
kna,2010,12.22456
kna,2011,11.72272
kna,2012,10.46999
kna,2013,10.59125
kna,2014,8.24107
kna,2015,9.76483
kna,2016,9.76888
kor,1976,8.31234
kor,1977,6.22222
kor,1978,5.00782
kor,1979,5.48102
kor,1980,0.41445
kor,1981,0.50365
kor,1982,0.87218
kor,1983,0.46348
kor,1984,3.80681
kor,1985,2.85201
kor,1986,2.30331
kor,1987,0.95781
kor,1988,1.31943
kor,1989,0.41031
kor,1990,-0.09086
kor,1991,0.22486
kor,1992,1.36902
kor,1993,1.31517
kor,1994,1.42987
kor,1995,1.47914
kor,1996,1.0261
kor,1997,0.7953
kor,1998,1.01746
kor,1999,0.26183
kor,2000,1.00238
kor,2001,1.37361
kor,2002,1.72686
kor,2003,1.20258
kor,2004,1.16081
kor,2005,1.61676
kor,2006,2.16397
kor,2007,2.78277
kor,2008,2.53739
kor,2009,3.86255
kor,2010,2.86773
kor,2011,2.62756
kor,2012,2.82151
kor,2013,2.68963
kor,2014,2.16497
kor,2015,2.26272
kor,2016,2.38404
kor,2017,2.08004
kos,2004,6.7974
kos,2005,6.74128
kos,2006,6.96416
kos,2007,9.2772
kos,2008,9.63086
kos,2009,8.89833
kos,2010,7.24323
kos,2011,7.53594
kos,2012,7.91406
kos,2013,9.79796
kos,2014,8.18484
kos,2015,8.36637
kos,2016,9.69521
kos,2017,8.82946
kwt,1975,4.09091
kwt,1976,3.15789
kwt,1977,1.98511
kwt,1978,2.15686
kwt,1979,2.07668
kwt,1980,0.60314
kwt,1981,4.81481
kwt,1982,4.67662
kwt,1983,3.98104
kwt,1984,3.64631
kwt,1985,1.13914
kwt,1986,1.15865
kwt,1987,1.05634
kwt,1988,1.19352
kwt,1989,1.23967
kwt,1990,1.03199
kwt,1991,0.76019
kwt,1992,1.263
kwt,1993,1.24088
kwt,1994,1.1976
kwt,1995,1.21265
kwt,1996,1.31692
kwt,1997,1.28535
kwt,1998,1.24246
kwt,1999,1.20689
kwt,2000,1.17257
kwt,2001,1.17525
kwt,2002,1.23422
kwt,2003,1.79568
kwt,2004,1.73397
kwt,2005,1.47365
kwt,2006,1.31843
kwt,2007,1.26302
kwt,2008,2.35771
kwt,2009,4.22686
kwt,2010,7.78611
kwt,2011,7.78367
kwt,2012,7.77282
kwt,2013,3.36787
kwt,2014,2.80783
kwt,2015,3.77377
kwt,2016,4.26209
kwt,2017,5.61871
lao,1984,0.52174
lao,1985,3.9627
lao,1986,4.73373
lao,1987,4.98688
lao,1988,4.86891
lao,1989,6.58915
lao,1990,6.06061
lao,1991,3.9916
lao,1992,3.92707
lao,1993,5.66535
lao,1994,0.65746
lao,1995,3.86513
lao,1996,4.60317
lao,1997,2.3912
lao,1998,2.50976
lao,2001,-2.55296
lao,2002,-6.19637
lao,2003,-15.1786
lao,2004,-15.33227
lao,2005,-22.28198
lao,2006,-33.03877
lao,2007,-36.77721
lao,2008,10.47604
lao,2009,8.09166
lao,2010,5.01186
lao,2011,10.12786
lao,2012,11.95242
lao,2013,9.45731
lao,2014,2.15987
lao,2015,2.46119
lao,2016,1.30996
lbn,2002,3.55877
lbn,2003,3.44173
lbn,2004,2.25242
lbn,2005,3.26827
lbn,2006,3.20329
lbn,2007,3.07297
lbn,2008,2.44102
lbn,2009,0.08352
lbn,2010,10.58418
lbn,2011,7.93095
lbn,2012,8.92766
lbn,2013,9.17837
lbn,2014,11.24712
lbn,2015,15.45608
lbn,2016,16.53961
lbr,1979,10
lbr,1980,10
lbr,1981,10
lbr,1982,5.58696
lbr,1983,4.54462
lbr,1984,4.7027
lbr,1985,4.45137
lbr,1986,4.28571
lbr,1987,5.55256
lbr,2004,0.39461
lbr,2005,0.41065
lbr,2006,0.37501
lbr,2007,0.42112
lbr,2008,0.75474
lbr,2009,0.28711
lbr,2010,0.27289
lbr,2011,0.0194
lbr,2012,13.46744
lbr,2013,12.95976
lby,1977,4.20561
lby,1978,4.43097
lby,1979,4.9118
lby,1980,5.00147
lby,1981,5.86794
lby,1982,5.38324
lby,1983,4.30406
lby,1984,4.2638
lby,1985,3.65436
lby,1986,5.18496
lby,1987,4.13321
lby,1988,1.96707
lby,1989,2.16362
lby,1990,2.7275
lby,2000,0.55866
lby,2001,0.48356
lby,2002,1.5544
lby,2003,4.3206
lby,2004,6.11285
lby,2005,7.66284
lby,2006,7.72231
lby,2007,7.24058
lby,2008,5.57295
lby,2009,11.7223
lby,2010,10.62441
lby,2011,5.67436
lby,2012,17.98768
lby,2013,19.39326
lby,2014,33.59799
lby,2015,37.6288
lby,2016,25.25147
lca,1976,6.75148
lca,1977,6.427
lca,1978,5.87013
lca,1979,6.8674
lca,1980,5.07942
lca,1981,4.96316
lca,1982,3.87347
lca,1983,3.23751
lca,1984,2.81706
lca,1985,2.99522
lca,1986,7.80275
lca,1987,8.22387
lca,1988,7.98559
lca,1989,8.04944
lca,1990,7.17315
lca,1991,7.81185
lca,1992,10.77516
lca,1993,7.54212
lca,1994,6.89827
lca,1995,5.84307
lca,1996,6.09837
lca,1997,6.58302
lca,1998,5.92059
lca,1999,6.55462
lca,2000,7.38028
lca,2001,7.11507
lca,2002,7.29326
lca,2003,7.9036
lca,2004,7.34769
lca,2005,7.5344
lca,2006,8.52783
lca,2007,7.39988
lca,2008,7.79636
lca,2009,6.80304
lca,2010,7.69398
lca,2011,8.34437
lca,2012,7.97731
lca,2013,7.55858
lca,2014,8.51991
lca,2015,5.7978
lca,2016,5.97895
lka,1975,8.09235
lka,1976,8.11494
lka,1977,8.40155
lka,1978,6.83711
lka,1979,6.98566
lka,1980,6.49479
lka,1981,5.94179
lka,1982,6.10318
lka,1983,6.64794
lka,1984,7.6829
lka,1985,6.78915
lka,1986,9.40883
lka,1987,7.35704
lka,1988,7.30397
lka,1989,6.67226
lka,1990,6.59107
lka,1991,5.36989
lka,1992,5.35317
lka,1993,5.531
lka,1994,5.7052
lka,1995,5.28981
lka,1996,6.01019
lka,1997,6.03404
lka,1998,5.67493
lka,1999,5.62364
lka,2000,5.78922
lka,2001,21.54106
lka,2002,5.57761
lka,2003,5.70434
lka,2004,5.78858
lka,2005,5.88608
lka,2006,5.83758
lka,2007,5.87931
lka,2008,6.23644
lka,2009,5.88576
lka,2010,5.91969
lka,2011,6.42805
lka,2012,13.49113
lka,2013,11.7906
lka,2014,11.78764
lka,2015,11.58015
lka,2016,11.55296
lka,2017,11.5329
low_income,1983,5.3825
low_income,1984,5.33882
low_income,1985,4.71601
low_income,1986,5.0571
low_income,1987,4.87318
low_income,1988,4.64809
low_income,1989,4.50343
low_income,2005,5.53691
low_income,2006,7.30544
low_income,2007,6.62378
low_income,2008,6.36773
low_income,2009,5.88957
low_income,2010,5.71558
low_income,2011,5.70905
low_income,2012,6.79254
low_income,2013,6.60122
low_income,2014,6.47587
low_income,2015,6.66591
lower_middle_income,1977,3.91596
lower_middle_income,1978,4.09909
lower_middle_income,1979,4.24551
lower_middle_income,1980,4.0942
lower_middle_income,1981,4.16379
lower_middle_income,1982,3.95174
lower_middle_income,1983,4.07975
lower_middle_income,1984,4.30458
lower_middle_income,1985,4.09312
lower_middle_income,1986,4.34393
lower_middle_income,1987,4.36566
lower_middle_income,1988,4.50766
lower_middle_income,1989,4.42541
lower_middle_income,1990,4.34861
lower_middle_income,1991,4.47404
lower_middle_income,1992,4.22959
lower_middle_income,1993,4.01663
lower_middle_income,1994,4.29739
lower_middle_income,1995,3.96636
lower_middle_income,1996,3.5903
lower_middle_income,1997,3.55707
lower_middle_income,1998,3.94663
lower_middle_income,1999,4.17411
lower_middle_income,2000,5.82269
lower_middle_income,2001,6.63165
lower_middle_income,2002,6.0117
lower_middle_income,2003,5.64729
lower_middle_income,2004,6.24631
lower_middle_income,2005,5.67761
lower_middle_income,2006,6.05449
lower_middle_income,2007,6.66049
lower_middle_income,2008,7.15736
lower_middle_income,2009,7.42189
lower_middle_income,2010,7.70763
lower_middle_income,2011,7.84014
lower_middle_income,2012,6.59137
lower_middle_income,2013,6.83631
lower_middle_income,2014,6.08028
lower_middle_income,2015,5.81949
lower_middle_income,2016,6.67764
lower_middle_income,2017,6.58549
lso,1975,3.26241
lso,1976,3.73626
lso,1977,3.47222
lso,1978,3.42308
lso,1979,3.53535
lso,1980,2.83163
lso,1981,3.42975
lso,1982,0.7965
lso,1983,0.75769
lso,1984,0.68421
lso,1985,0.66784
lso,1986,0.74571
lso,1987,0.58037
lso,1988,0.73022
lso,1989,0.57835
lso,1990,0.64275
lso,1991,0.78984
lso,1992,0.96102
lso,1993,1.07048
lso,1994,1.07428
lso,1995,1.11334
lso,1996,1.08625
lso,1997,1.27522
lso,1998,1.52323
lso,1999,1.58088
lso,2000,2.77748
lso,2001,2.87938
lso,2002,3.15122
lso,2003,3.06347
lso,2004,3.44485
lso,2005,3.68574
lso,2006,3.61577
lso,2007,3.46281
lso,2008,4.14543
lso,2009,2.7966
lso,2010,3.42212
lso,2011,3.05784
lso,2012,3.38139
lso,2013,3.44344
lso,2014,3.68627
lso,2015,3.57715
lso,2016,3.45823
lso,2017,3.50419
ltu,1994,0.0612
ltu,1995,0.98769
ltu,1996,0.93833
ltu,1997,2.6602
ltu,1998,3.09096
ltu,1999,1.04378
ltu,2000,1.98469
ltu,2001,3.97862
ltu,2002,4.09434
ltu,2003,1.28752
ltu,2004,2.68045
ltu,2005,2.04995
ltu,2006,2.6363
ltu,2007,3.41558
ltu,2008,3.32598
ltu,2009,2.3177
ltu,2010,2.78567
ltu,2011,2.37941
ltu,2012,2.71253
ltu,2013,2.92891
ltu,2014,3.41726
ltu,2015,3.76941
ltu,2016,3.54294
ltu,2017,3.19262
lux,1999,58.49824
lux,2000,59.13778
lux,2001,55.89544
lux,2002,61.10406
lux,2003,57.54789
lux,2004,58.73926
lux,2005,62.81903
lux,2006,66.73011
lux,2007,65.7406
lux,2008,60.82493
lux,2009,56.19516
lux,2010,59.1391
lux,2011,57.03895
lux,2012,52.77681
lux,2013,52.73732
lux,2014,53.49445
lux,2015,56.0748
lux,2016,56.18571
lux,2017,57.81859
lva,1992,3.65033
lva,1993,5.68958
lva,1994,9.06508
lva,1995,6.39101
lva,1996,4.21344
lva,1997,3.16356
lva,1998,9.15823
lva,1999,7.9656
lva,2008,7.10721
lva,2009,9.12259
lva,2010,9.22899
lva,2011,10.10576
lva,2012,8.81019
lva,2013,9.73269
lva,2014,7.7483
lva,2015,7.95879
lva,2016,7.14865
lva,2017,7.51408
mac,2002,13.84373
mac,2003,14.31504
mac,2004,14.55642
mac,2005,14.90006
mac,2006,15.04462
mac,2007,14.6301
mac,2008,13.50486
mac,2009,11.13383
mac,2010,12.69352
mac,2011,12.36513
mac,2012,13.3022
mac,2013,14.06584
mac,2014,13.46573
mac,2015,15.23124
mac,2016,17.82409
mar,1975,4.06257
mar,1976,2.4701
mar,1977,2.80759
mar,1978,2.4941
mar,1979,2.78084
mar,1980,3.30248
mar,1981,3.40833
mar,1982,3.5297
mar,1983,3.21021
mar,1984,4.03344
mar,1985,3.70989
mar,1986,2.50332
mar,1987,2.8489
mar,1988,3.14578
mar,1989,3.6527
mar,1990,3.87087
mar,1991,6.48849
mar,1992,6.76361
mar,1993,4.69762
mar,1994,4.88127
mar,1995,2.51565
mar,1996,2.37543
mar,1997,2.32558
mar,1998,1.93083
mar,1999,1.83846
mar,2000,1.53431
mar,2001,1.79034
mar,2002,1.88635
mar,2003,1.99012
mar,2004,2.36603
mar,2005,2.08857
mar,2006,2.0881
mar,2007,2.09396
mar,2008,2.48102
mar,2009,3.5791
mar,2010,3.30002
mar,2011,2.88964
mar,2012,3.39562
mar,2013,3.61703
mar,2014,2.34911
mar,2015,2.67356
mar,2016,1.92424
mar,2017,2.05438
mda,1994,4.16361
mda,1995,9.14324
mda,1996,1.79677
mda,1997,1.62538
mda,1998,2.9271
mda,1999,4.0467
mda,2000,1.51328
mda,2001,1.89318
mda,2002,1.39445
mda,2003,1.80782
mda,2004,1.4309
mda,2005,1.56463
mda,2006,2.14754
mda,2007,1.8163
mda,2008,2.36889
mda,2009,2.76649
mda,2010,3.48389
mda,2011,2.6493
mda,2012,1.46886
mda,2013,1.41087
mda,2014,1.73521
mda,2015,1.45805
mda,2016,1.72818
mda,2017,1.73032
mdg,1974,3.89555
mdg,1975,4.31453
mdg,1976,3.74126
mdg,1977,5.03582
mdg,1978,4.98163
mdg,1979,4.81658
mdg,1980,4.75545
mdg,1981,3.4839
mdg,1982,3.75732
mdg,1983,3.07931
mdg,1984,2.64657
mdg,1985,2.79949
mdg,1986,2.68175
mdg,1987,2.57549
mdg,1988,2.36411
mdg,1989,1.66485
mdg,1990,2.50269
mdg,1991,2.52979
mdg,1992,2.0175
mdg,1993,2.26344
mdg,1994,1.53368
mdg,1995,2.24951
mdg,1996,0.73531
mdg,1997,1.88828
mdg,1998,1.31551
mdg,1999,1.36401
mdg,2000,1.19359
mdg,2001,1.07579
mdg,2002,1.23071
mdg,2003,2.37175
mdg,2004,1.77824
mdg,2005,1.011
mdg,2006,0.45864
mdg,2007,0.26146
mdg,2008,0.18811
mdg,2009,0.36516
mdg,2010,0.24621
mdg,2011,0.29561
mdg,2012,0.31682
mdg,2013,0.65538
mdg,2014,0.49541
mdg,2015,0.63195
mdg,2016,0.56421
mdv,1977,10
mdv,1978,10
mdv,1979,0.08
mdv,1980,0.06961
mdv,1981,0.77071
mdv,1982,0.12579
mdv,1983,0.48843
mdv,1984,1.31579
mdv,1985,1.25926
mdv,1986,1.16134
mdv,1987,2.00775
mdv,1988,3.09206
mdv,1989,3.11548
mdv,1990,2.7086
mdv,1991,2.9046
mdv,1992,3.05668
mdv,1993,2.6676
mdv,1994,3.2892
mdv,1995,3.52775
mdv,1996,3.45816
mdv,1997,3.73631
mdv,1998,3.65176
mdv,1999,3.79364
mdv,2000,3.61344
mdv,2001,3.65476
mdv,2002,3.59491
mdv,2003,3.99269
mdv,2004,4.15839
mdv,2005,3.56577
mdv,2006,4.08826
mdv,2007,3.89075
mdv,2008,3.59491
mdv,2009,4.89886
mdv,2010,4.44223
mdv,2011,3.94078
mdv,2012,5.04105
mdv,2013,4.89917
mdv,2014,4.90135
mdv,2015,4.74882
mdv,2016,4.5535
mdv,2017,3.77738
mex,1979,8.54724
mex,1980,8.537
mex,1981,8.74072
mex,1982,9.39829
mex,1983,9.86151
mex,1984,9.59694
mex,1985,8.21868
mex,1986,7.50096
mex,1987,8.43126
mex,1988,7.97962
mex,1989,7.0165
mex,1990,6.01666
mex,1991,5.95675
mex,1992,5.88093
mex,1993,9.84642
mex,1994,10.53853
mex,1995,11.58658
mex,1996,37.11265
mex,1997,37.3843
mex,1998,10.17743
mex,1999,11.29748
mex,2000,13.34646
mex,2001,14.52666
mex,2002,13.29515
mex,2003,14.84188
mex,2004,13.14197
mex,2005,12.67253
mex,2006,14.40248
mex,2007,16.14821
mex,2008,15.56663
mex,2009,19.93182
mex,2010,16.48576
mex,2011,18.70615
mex,2012,17.29547
mex,2013,19.24318
mex,2014,16.39593
mex,2015,17.42058
mex,2016,18.1162
mex,2017,18.03865
mhl,2005,2.95235
mhl,2006,2.95177
mhl,2007,2.46049
mhl,2008,2.56709
mhl,2009,1.74144
mhl,2010,2.25552
mhl,2011,2.1084
mhl,2012,2.01382
mhl,2013,4.67851
mhl,2014,4.2375
mhl,2015,5.27233
mhl,2016,4.72394
middle_east_north_africa,2011,8.07019
middle_east_north_africa,2012,9.32006
middle_east_north_africa,2013,9.23699
middle_east_north_africa,2014,8.66594
middle_east_north_africa,2015,8.92736
mkd,1996,20.05109
mkd,1997,15.89816
mkd,1998,3.43517
mkd,1999,3.427
