geo,time,er_fsh_aqua_mt
high_income,1980,2692672
high_income,1981,2971636
high_income,1982,2964724
high_income,1983,3195315
high_income,1984,3358219
high_income,1985,3545978.206
high_income,1986,3916129.104
high_income,1987,3880700
high_income,1988,4169068
high_income,1989,4094487
high_income,1990,4168153
high_income,1991,4242610
high_income,1992,4424089
high_income,1993,4573847.172
high_income,1994,4861503.96
high_income,1995,4965604.699
high_income,1996,5008804.38
high_income,1997,5332112.188
high_income,1998,5208995.001
high_income,1999,5358859.822
high_income,2000,5310182.667
high_income,2001,5665869.624
high_income,2002,5870713.841
high_income,2003,6003526.058
high_income,2004,6192592.703
high_income,2005,6197704.328
high_income,2006,6598808.801
high_income,2007,6910579.592
high_income,2008,6811534.39
high_income,2009,6945161.374
high_income,2010,6790359.14
high_income,2011,6961707.053
high_income,2012,7459968.987
high_income,2013,7289877.755
high_income,2014,7641437.882
high_income,2015,7741972.024
high_income,2016,7863565.196
hkg,1960,600
hkg,1961,665
hkg,1962,690
hkg,1963,700
hkg,1964,1390
hkg,1965,1279
hkg,1966,1138
hkg,1967,1169
hkg,1968,1852
hkg,1969,2140
hkg,1970,3113
hkg,1971,3287
hkg,1972,3619
hkg,1973,4010
hkg,1974,4287
hkg,1975,5239
hkg,1976,6086
hkg,1977,5101
hkg,1978,6816
hkg,1979,7383
hkg,1980,7887
hkg,1981,7913
hkg,1982,9287
hkg,1983,8540
hkg,1984,8356
hkg,1985,7901
hkg,1986,9121
hkg,1987,10436
hkg,1988,10778
hkg,1989,9529
hkg,1990,10256
hkg,1991,10624
hkg,1992,9333
hkg,1993,9299
hkg,1994,8966
hkg,1995,8571
hkg,1996,8418
hkg,1997,8310
hkg,1998,6439
hkg,1999,6052
hkg,2000,4988
hkg,2001,5627
hkg,2002,4302
hkg,2003,4857
hkg,2004,4615
hkg,2005,4130
hkg,2006,4125
hkg,2007,4514
hkg,2008,4754
hkg,2009,4819
hkg,2010,4338
hkg,2011,3438
hkg,2012,4093
hkg,2013,3764
hkg,2014,3897
hkg,2015,3894
hkg,2016,4258
hnd,1970,0
hnd,1971,0
hnd,1972,0
hnd,1973,0
hnd,1974,2
hnd,1975,9
hnd,1976,14
hnd,1977,23
hnd,1978,36
hnd,1979,55
hnd,1980,86
hnd,1981,127
hnd,1982,190
hnd,1983,268
hnd,1984,581
hnd,1985,465
hnd,1986,985
hnd,1987,2049
hnd,1988,2845
hnd,1989,3318
hnd,1990,3401
hnd,1991,4175
hnd,1992,5707
hnd,1993,8341
hnd,1994,8990
hnd,1995,7241
hnd,1996,10295
hnd,1997,9472
hnd,1998,8080
hnd,1999,8789
hnd,2000,10053
hnd,2001,13386
hnd,2002,16957
hnd,2003,23547
hnd,2004,27036
hnd,2005,49249
hnd,2006,55356
hnd,2007,54689
hnd,2008,47080
hnd,2009,28858
hnd,2010,27509
hnd,2011,50295
hnd,2012,52436
hnd,2013,53100
hnd,2014,61750
hnd,2015,55100
hnd,2016,53100
hrv,1992,6802
hrv,1993,4603
hrv,1994,4941
hrv,1995,4007
hrv,1996,2889
hrv,1997,3510
hrv,1998,5989
hrv,1999,6313
hrv,2000,6876
hrv,2001,10468
hrv,2002,9095
hrv,2003,9505
hrv,2004,10917
hrv,2005,12127
hrv,2006,15497
hrv,2007,14045
hrv,2008,13878
hrv,2009,14228.55
hrv,2010,13990.51
hrv,2011,12846
hrv,2012,10440.36
hrv,2013,12018.9
hrv,2014,13149.23
hrv,2015,15571.5
hrv,2016,15804.76
hti,2000,12
hti,2001,12
hti,2002,12
hti,2003,12
hti,2004,32
hti,2005,32
hti,2006,32
hti,2007,162
hti,2008,162
hti,2009,225
hti,2010,360
hti,2011,600
hti,2012,720
hti,2013,800
hti,2014,1010
hti,2015,1220
hti,2016,1220
hun,1960,10000
hun,1961,12500
hun,1962,13750
hun,1963,15150
hun,1964,16100
hun,1965,17280
hun,1966,18590
hun,1967,19230
hun,1968,19800
hun,1969,20300
hun,1970,19500
hun,1971,19000
hun,1972,22600
hun,1973,21626
hun,1974,21791
hun,1975,21950
hun,1976,21923
hun,1977,21889
hun,1978,21787
hun,1979,21619
hun,1980,22570
hun,1981,26330
hun,1982,26180
hun,1983,27790
hun,1984,16473
hun,1985,18315
hun,1986,16997
hun,1987,17948
hun,1988,17970
hun,1989,20548
hun,1990,17600
hun,1991,14434
hun,1992,14230
hun,1993,9492
hun,1994,9899
hun,1995,9360
hun,1996,8080
hun,1997,9334
hun,1998,10222
hun,1999,11947
hun,2000,12886
hun,2001,13056
hun,2002,11574
hun,2003,11870
hun,2004,12744
hun,2005,13661
hun,2006,14686
hun,2007,15864
hun,2008,15687
hun,2009,14825
hun,2010,14245
hun,2011,15584
hun,2012,15133
hun,2013,14918
hun,2014,15326
hun,2015,17337
hun,2016,16247.97
idn,1960,80639
idn,1961,86172
idn,1962,89263
idn,1963,88224
idn,1964,93148
idn,1965,93898
idn,1966,104339
idn,1967,112101
idn,1968,104175
idn,1969,105690
idn,1970,108706
idn,1971,114121
idn,1972,118952
idn,1973,129830
idn,1974,136244
idn,1975,149633
idn,1976,156744
idn,1977,173780
idn,1978,189266
idn,1979,202202
idn,1980,225296
idn,1981,269959
idn,1982,273541
idn,1983,303941
idn,1984,330764
idn,1985,359626
idn,1986,411552
idn,1987,456727
idn,1988,499597
idn,1989,527897
idn,1990,599824
idn,1991,607507
idn,1992,645368
idn,1993,710414
idn,1994,703522
idn,1995,743092
idn,1996,881098
idn,1997,777547
idn,1998,747007
idn,1999,882989
idn,2000,993727
idn,2001,1076749
idn,2002,1137151
idn,2003,1228559
idn,2004,1468612
idn,2005,2124093
idn,2006,2479247
idn,2007,3137376
idn,2008,3854944
idn,2009,4712847
idn,2010,6277924
idn,2011,7937072
idn,2012,9599765
idn,2013,13300000
idn,2014,14400000
idn,2015,15600000
idn,2016,16600000
ind,1960,44843
ind,1961,49359
ind,1962,54368
ind,1963,59927
ind,1964,66096
ind,1965,72947
ind,1966,80561
ind,1967,89022
ind,1968,98471
ind,1969,109321
ind,1970,121671
ind,1971,136697
ind,1972,153958
ind,1973,173080
ind,1974,192321
ind,1975,213817
ind,1976,238123
ind,1977,264948
ind,1978,294854
ind,1979,328082
ind,1980,365180
ind,1981,406622
ind,1982,452939
ind,1983,504733
ind,1984,572000
ind,1985,633250
ind,1986,686260
ind,1987,788310
ind,1988,893330
ind,1989,1004500
ind,1990,1017136
ind,1991,1225261
ind,1992,1395444
ind,1993,1416702
ind,1994,1519528
ind,1995,1658807
ind,1996,1758739
ind,1997,1864322
ind,1998,1908485
ind,1999,2134814
ind,2000,1942531
ind,2001,2120634
ind,2002,2189445
ind,2003,2316947
ind,2004,2804362
ind,2005,2973126
ind,2006,3182817
ind,2007,3114762
ind,2008,3855763
ind,2009,3798842
ind,2010,3790021
ind,2011,3677584
ind,2012,4213980
ind,2013,4555209
ind,2014,4893002
ind,2015,5263002
ind,2016,5703002
irl,1960,2100
irl,1961,900
irl,1962,500
irl,1963,1100
irl,1964,1000
irl,1965,1100
irl,1966,900
irl,1967,1300
irl,1968,2600
irl,1969,3000
irl,1970,3701
irl,1971,4906
irl,1972,5512
irl,1973,3423
irl,1974,3809
irl,1975,4258
irl,1976,5019
irl,1977,4654
irl,1978,4069
irl,1979,3692
irl,1980,5639
irl,1981,5811
irl,1982,6982
irl,1983,7078
irl,1984,15322
irl,1985,11964
irl,1986,12741
irl,1987,18693
irl,1988,18327
irl,1989,20790
irl,1990,26673
irl,1991,27749
irl,1992,27157
irl,1993,30158
irl,1994,28615
irl,1995,27366
irl,1996,34925
irl,1997,36854
irl,1998,42375
irl,1999,43856
irl,2000,51247
irl,2001,60940
irl,2002,62568
irl,2003,62516
irl,2004,58359
irl,2005,60050
irl,2006,53122
irl,2007,57104
irl,2008,44867.5
irl,2009,47511.68
irl,2010,46490.3
irl,2011,44266.32
irl,2012,36102.01
irl,2013,34198.2
irl,2014,31200.2
irl,2015,39650
irl,2016,40244.43
irn,1960,0
irn,1961,0
irn,1962,0
irn,1963,0
irn,1964,0
irn,1965,0
irn,1966,0
irn,1967,0
irn,1968,0
irn,1969,0
irn,1970,0
irn,1971,60
irn,1972,155
irn,1973,311
irn,1974,887
irn,1975,1510
irn,1976,2675
irn,1977,3800
irn,1978,4935
irn,1979,7040
irn,1980,9263
irn,1981,11197
irn,1982,13356
irn,1983,15368
irn,1984,18369
irn,1985,17776
irn,1986,20930
irn,1987,24820
irn,1988,26400
irn,1989,26000
irn,1990,27147
irn,1991,20226
irn,1992,21806
irn,1993,21882
irn,1994,25899
irn,1995,28636
irn,1996,29977
irn,1997,30279
irn,1998,33237
irn,1999,31800
irn,2000,40550
irn,2001,62550
irn,2002,76817
irn,2003,91714
irn,2004,104330
irn,2005,111761
irn,2006,129468
irn,2007,158549
irn,2008,154726
irn,2009,179552
irn,2010,220034
irn,2011,247262
irn,2012,296514
irn,2013,325325
irn,2014,320174
irn,2015,346118
irn,2016,398129
irq,1960,0
irq,1961,0
irq,1962,0
irq,1963,0
irq,1969,2
irq,1970,10
irq,1971,100
irq,1972,500
irq,1973,1000
irq,1974,1800
irq,1975,2300
irq,1976,2746
irq,1977,3000
irq,1978,3238
irq,1979,3443
irq,1980,3622
irq,1981,3774
irq,1982,3899
irq,1983,3997
irq,1984,4476
irq,1985,4441
irq,1986,4564
irq,1987,5250
irq,1988,5000
irq,1989,3000
irq,1990,1600
irq,1991,1750
irq,1992,4750
irq,1993,4000
irq,1994,4100
irq,1995,2600
irq,1996,2500
irq,1997,3400
irq,1998,7500
irq,1999,2183
irq,2000,1745
irq,2001,2000
irq,2002,2000
irq,2003,2000
irq,2004,13947
irq,2005,17941
irq,2006,14867
irq,2007,15810
irq,2008,19246
irq,2009,18732
irq,2010,20320
irq,2011,16290
irq,2012,25040
irq,2013,14060
irq,2014,26625
irq,2015,24803
irq,2016,28835
isl,1960,0
isl,1961,0
isl,1962,0
isl,1963,0
isl,1964,0
isl,1965,0
isl,1966,0
isl,1967,0
isl,1968,0
isl,1969,0
isl,1970,0
isl,1971,0
isl,1972,0
isl,1973,0
isl,1974,0
isl,1975,2
isl,1976,8
isl,1977,15
isl,1978,23
isl,1979,32
isl,1980,43
isl,1981,59
isl,1982,80
isl,1983,107
isl,1984,137
isl,1985,103
isl,1986,273
isl,1987,643
isl,1988,1209
isl,1989,1677
isl,1990,2829
isl,1991,2873
isl,1992,2524
isl,1993,2917
isl,1994,3222
isl,1995,3485
isl,1996,3687
isl,1997,3663
isl,1998,3868
isl,1999,3897
isl,2000,3623
isl,2001,4371
isl,2002,3585
isl,2003,6214
isl,2004,8868
isl,2005,8256
isl,2006,8241
isl,2007,4823
isl,2008,5098
isl,2009,5165
isl,2010,5050
isl,2011,5308.5
isl,2012,7431.3
isl,2013,7053
isl,2014,8433.5
isl,2015,8382.6
isl,2016,15129
isr,1960,9271
isr,1961,10054
isr,1962,9985
isr,1963,11282
isr,1964,11812
isr,1965,11673
isr,1966,10526
isr,1967,9637
isr,1968,10827
isr,1969,11180
isr,1970,12815
isr,1971,13626
isr,1972,14095
isr,1973,14283
isr,1974,12416
isr,1975,12441
isr,1976,12446
isr,1977,13353
isr,1978,12969
isr,1979,12283
isr,1980,11391
isr,1981,11263
isr,1982,11260
isr,1983,11024
isr,1984,11514
isr,1985,12954
isr,1986,12289
isr,1987,14027
isr,1988,15135
isr,1989,14593
isr,1990,14638
isr,1991,15102
isr,1992,12211
isr,1993,13604
isr,1994,14984
isr,1995,16180
isr,1996,17553
isr,1997,18264
isr,1998,18556
isr,1999,18777
isr,2000,20098
isr,2001,21318
isr,2002,22256
isr,2003,20776
isr,2004,22303
isr,2005,22409
isr,2006,22117
isr,2007,21434
isr,2008,20017
isr,2009,19177
isr,2010,19895
isr,2011,20817
isr,2012,20342.4
isr,2013,22251.6
isr,2014,20166
isr,2015,19640
isr,2016,18914
ita,1960,2794
ita,1961,4776
ita,1962,6531
ita,1963,8001
ita,1964,9893
ita,1965,11813
ita,1966,13573
ita,1967,16711
ita,1968,20473
ita,1969,22748
ita,1970,28632
ita,1971,35443
ita,1972,31224
ita,1973,29074
ita,1974,41786
ita,1975,51088
ita,1976,56653
ita,1977,60543
ita,1978,64228
ita,1979,70479
ita,1980,74640
ita,1981,83584
ita,1982,87547
ita,1983,89848
ita,1984,96900
ita,1985,104301
ita,1986,107130
ita,1987,110616
ita,1988,131499
ita,1989,132971
ita,1990,153744
ita,1991,175193
ita,1992,170377
ita,1993,166320
ita,1994,176421
ita,1995,214725
ita,1996,189373
ita,1997,195719
ita,1998,208625
ita,1999,210368
ita,2000,216525
ita,2001,218330
ita,2002,184285
ita,2003,191884
ita,2004,118217
ita,2005,181101
ita,2006,172793
ita,2007,179409
ita,2008,149002.8
ita,2009,162431.5
ita,2010,153493.7
ita,2011,164150.7
ita,2012,137041
ita,2013,140879
ita,2014,148730.3
ita,2015,148762.6
ita,2016,157108.5
jam,1960,0
jam,1961,0
jam,1962,0
jam,1963,0
jam,1964,0
jam,1965,0
jam,1966,0
jam,1967,0
jam,1968,0
jam,1969,0
jam,1970,0
jam,1971,0
jam,1972,0
jam,1973,0
jam,1974,0
jam,1975,0
jam,1976,0
jam,1977,2
jam,1978,38
jam,1979,25
jam,1980,20
jam,1981,32
jam,1982,135
jam,1983,148
jam,1984,355
jam,1985,850
jam,1986,1462
jam,1987,2201
jam,1988,2772
jam,1989,3092
jam,1990,3404
jam,1991,3140
jam,1992,3240
jam,1993,3340
jam,1994,3440
jam,1995,3550
jam,1996,3500
jam,1997,3450
jam,1998,3410
jam,1999,4150
jam,2000,4512
jam,2001,4512
jam,2002,6150
jam,2003,2969
jam,2004,4495
jam,2005,5670
jam,2006,8019
jam,2007,5616
jam,2008,5950
jam,2009,5184
jam,2010,3952
jam,2011,1152
jam,2012,651.05
jam,2013,837.9
jam,2014,712
jam,2015,667
jam,2016,620
jor,1982,15
jor,1983,15
jor,1984,30
jor,1985,45
jor,1986,65
jor,1987,70
jor,1988,70
jor,1989,55
jor,1990,60
jor,1991,20
jor,1992,22
jor,1993,60
jor,1994,86
jor,1995,170
jor,1996,181
jor,1997,200
jor,1998,293
jor,1999,515
jor,2000,569
jor,2001,540
jor,2002,515
jor,2003,650
jor,2004,487
jor,2005,561
jor,2006,560
jor,2007,509
jor,2008,540
jor,2009,440
jor,2010,541
jor,2011,575
jor,2012,600
jor,2013,720
jor,2014,885
jor,2015,885
jor,2016,885
jpn,1960,308044
jpn,1961,347634
jpn,1962,389701
jpn,1963,419315
jpn,1964,399167
jpn,1965,412523
jpn,1966,442172
jpn,1967,513304
jpn,1968,574487
jpn,1969,526565
jpn,1970,597395
jpn,1971,658832
jpn,1972,703271
jpn,1973,854553
jpn,1974,946292
jpn,1975,844119
jpn,1976,926711
jpn,1977,943746
jpn,1978,1007675
jpn,1979,977359
jpn,1980,1085656
jpn,1981,1051868
jpn,1982,1035020
jpn,1983,1153787
jpn,1984,1208031
jpn,1985,1184219
jpn,1986,1291958
jpn,1987,1234254
jpn,1988,1426063
jpn,1989,1370564
jpn,1990,1369751
jpn,1991,1359270
jpn,1992,1397089
jpn,1993,1359476
jpn,1994,1420526
jpn,1995,1389676
jpn,1996,1349462
jpn,1997,1339910
jpn,1998,1290515
jpn,1999,1315324
jpn,2000,1291735
jpn,2001,1311829
jpn,2002,1385099
jpn,2003,1301794
jpn,2004,1261003
jpn,2005,1254143
jpn,2006,1224189
jpn,2007,1284425
jpn,2008,1186722
jpn,2009,1243358
jpn,2010,1151101
jpn,2011,907971.6
jpn,2012,1073821
jpn,2013,1027951
jpn,2014,1021849
jpn,2015,1105652
jpn,2016,1067994
kaz,1988,7034
kaz,1989,9050
kaz,1990,9450
kaz,1991,13382
kaz,1992,3379
kaz,1993,2928
kaz,1994,1161
kaz,1995,1948
kaz,1996,1682
kaz,1997,1921
kaz,1998,1106
kaz,1999,1193
kaz,2000,813
kaz,2001,309
kaz,2002,778
kaz,2003,820
kaz,2004,188.2
kaz,2005,123
kaz,2006,256
kaz,2007,170
kaz,2008,206
kaz,2009,303
kaz,2010,224
kaz,2011,858
kaz,2012,738
kaz,2013,811
kaz,2014,410
kaz,2015,730.4
kaz,2016,1878
ken,1960,380
ken,1961,410
ken,1962,360
ken,1963,380
ken,1964,430
ken,1965,399
ken,1966,370
ken,1967,360
ken,1968,317
ken,1969,293
ken,1970,240
ken,1971,220
ken,1972,170
ken,1973,180
ken,1974,160
ken,1975,150
ken,1976,160
ken,1977,160
ken,1978,180
ken,1979,160
ken,1980,160
ken,1981,160
ken,1982,195
ken,1983,201
ken,1984,207
ken,1985,213
ken,1986,224
ken,1987,210
ken,1988,561
ken,1989,972
ken,1990,1236
ken,1991,1178
ken,1992,1136
ken,1993,1145
ken,1994,1385
ken,1995,1302
ken,1996,579
ken,1997,199
ken,1998,153
ken,1999,300
ken,2000,512
ken,2001,1009
ken,2002,798
ken,2003,1012
ken,2004,1035
ken,2005,1047
ken,2006,1012
ken,2007,4240
ken,2008,4452
ken,2009,4895
ken,2010,12194
ken,2011,22295
ken,2012,21888
ken,2013,23901
ken,2014,24498
ken,2015,19058
ken,2016,15360
kgz,1960,0
kgz,1961,0
kgz,1962,0
kgz,1963,0
kgz,1964,0
kgz,1965,0
kgz,1966,0
kgz,1967,0
kgz,1968,0
kgz,1969,0
kgz,1970,0
kgz,1971,0
kgz,1972,0
kgz,1973,0
kgz,1974,0
kgz,1975,0
kgz,1976,0
kgz,1977,0
kgz,1978,0
kgz,1979,0
kgz,1980,0
kgz,1981,0
kgz,1982,0
kgz,1983,0
kgz,1984,0
kgz,1985,0
kgz,1986,0
kgz,1987,0
kgz,1988,1108
kgz,1989,1135
kgz,1990,982
kgz,1991,974
kgz,1992,642
kgz,1993,223
kgz,1994,163
kgz,1995,207
kgz,1996,185
kgz,1997,168
kgz,1998,162
kgz,1999,71
kgz,2000,58
kgz,2001,144
kgz,2002,94
kgz,2003,12
kgz,2004,20
kgz,2005,20
kgz,2006,20
kgz,2007,107
kgz,2008,92
kgz,2009,133
kgz,2010,352
kgz,2011,394.5
kgz,2012,297
kgz,2013,300
kgz,2014,577.93
kgz,2015,1068.4
kgz,2016,1930.7
khm,1976,4
khm,1977,11
khm,1978,25
khm,1979,53
khm,1980,106
khm,1981,240
khm,1982,464
khm,1983,934
khm,1984,1610
khm,1985,3000
khm,1986,2200
khm,1987,2500
khm,1988,4600
khm,1989,5538
khm,1990,6400
khm,1991,6700
khm,1992,8550
khm,1993,7900
khm,1994,8200
khm,1995,9511
khm,1996,9600
khm,1997,11800
khm,1998,14100
khm,1999,15000
khm,2000,14430
khm,2001,17500
khm,2002,18250
khm,2003,26300
khm,2004,37515
khm,2005,44000
khm,2006,41010
khm,2007,35260
khm,2008,40000
khm,2009,50000
khm,2010,60000
khm,2011,72000
khm,2012,74000
khm,2013,90000
khm,2014,120055
khm,2015,143000
khm,2016,172500
kir,1984,13
kir,1985,15
kir,1986,1530
kir,1987,349
kir,1988,443
kir,1989,1228
kir,1990,5116
kir,1991,8209
kir,1992,3513
kir,1993,1684
kir,1994,3200
kir,1995,5265
kir,1996,9489
kir,1997,7383
kir,1998,5942
kir,1999,9409
kir,2000,11188
kir,2001,9282
kir,2002,4262
kir,2003,3913
kir,2004,3913
kir,2005,5012
kir,2006,8849
kir,2007,1117
kir,2008,1094.14
kir,2009,1798.16
kir,2010,4756
kir,2011,4293
kir,2012,8291
kir,2013,2261
kir,2014,3582
kir,2015,3602
kir,2016,3652
kna,1960,0
kna,1961,0
kna,1962,0
kna,1963,0
kna,1964,0
kna,1965,0
kna,1966,0
kna,1967,0
kna,1968,0
kna,1969,0
kna,1970,0
kna,1971,0
kna,1972,0
kna,1973,0
kna,1974,0
kna,1975,0
kna,1976,0
kna,1977,0
kna,1978,0
kna,1979,0
kna,1989,3
kna,1990,3
kna,1991,3
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,1
kna,2000,1
kna,2001,1
kna,2002,1
kna,2003,1
kna,2004,1
kna,2005,1
kna,2006,1
kna,2007,1
kna,2008,1
kna,2009,1
kna,2010,1
kna,2011,1
kna,2012,1
kna,2013,1
kna,2014,1
kna,2015,1
kna,2016,1
kor,1960,18637
kor,1961,17404
kor,1962,23901
kor,1963,80479
kor,1964,72557
kor,1965,73350
kor,1966,91626
kor,1967,96450
kor,1968,105769
kor,1969,80605
kor,1970,124058
kor,1971,151885
kor,1972,163955
kor,1973,265546
kor,1974,343865
kor,1975,352495
kor,1976,412663
kor,1977,493461
kor,1978,395177
kor,1979,484844
kor,1980,545133
kor,1981,704890
kor,1982,603311
kor,1983,645426
kor,1984,679342
kor,1985,790769
kor,1986,952388
kor,1987,875568
kor,1988,898649
kor,1989,858573
kor,1990,788565
kor,1991,787977
kor,1992,955477
kor,1993,1056503
kor,1994,1092988
kor,1995,1017254
kor,1996,897041
kor,1997,1040210
kor,1998,796632
kor,1999,777711
kor,2000,667883
kor,2001,668022
kor,2002,794340
kor,2003,839845
kor,2004,952856
kor,2005,1057725
kor,2006,1279163
kor,2007,1399075
kor,2008,1394818
kor,2009,1331719
kor,2010,1377233
kor,2011,1499335
kor,2012,1509226
kor,2013,1533446
kor,2014,1567442
kor,2015,1676485
kor,2016,1859220
kwt,1960,0
kwt,1961,0
kwt,1962,0
kwt,1963,0
kwt,1964,0
kwt,1965,0
kwt,1966,0
kwt,1967,0
kwt,1968,0
kwt,1969,0
kwt,1970,0
kwt,1971,0
kwt,1972,0
kwt,1973,0
kwt,1974,0
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,2
kwt,1986,3
kwt,1987,5
kwt,1988,8
kwt,1989,10
kwt,1990,0
kwt,1991,0
kwt,1992,0
kwt,1993,0
kwt,1994,0
kwt,1995,90
kwt,1996,90
kwt,1997,204
kwt,1998,220
kwt,1999,264
kwt,2000,376
kwt,2001,195
kwt,2002,195
kwt,2003,366
kwt,2004,375
kwt,2005,327
kwt,2006,568
kwt,2007,348
kwt,2008,291.215
kwt,2009,272
kwt,2010,310
kwt,2011,319
kwt,2012,309
kwt,2013,303
kwt,2014,297
kwt,2015,262
kwt,2016,196.16
lao,1963,16
lao,1964,24
lao,1965,32
lao,1966,48
lao,1967,72
lao,1968,96
lao,1969,128
lao,1970,160
lao,1971,216
lao,1972,272
lao,1973,344
lao,1974,432
lao,1975,536
lao,1976,664
lao,1977,808
lao,1978,984
lao,1979,1184
lao,1980,1408
lao,1981,1680
lao,1982,1984
lao,1983,2328
lao,1984,2500
lao,1985,4000
lao,1986,5000
lao,1987,6000
lao,1988,7000
lao,1989,8000
lao,1990,10000
lao,1991,10500
lao,1992,10760
lao,1993,11000
lao,1994,11200
lao,1995,12880
lao,1996,16000
lao,1997,21143
lao,1998,21216
lao,1999,30362
lao,2000,42066
lao,2001,50000
lao,2002,59716
lao,2003,64900
lao,2004,64900
lao,2005,60000
lao,2006,60000
lao,2007,63250
lao,2008,64300
lao,2009,75000.5
lao,2010,82100
lao,2011,95600
lao,2012,101895
lao,2013,108000
lao,2014,108360
lao,2015,95965
lao,2016,109835
lbn,1975,5
lbn,1976,10
lbn,1977,20
lbn,1978,40
lbn,1979,25
lbn,1980,40
lbn,1981,70
lbn,1982,120
lbn,1983,200
lbn,1984,300
lbn,1985,300
lbn,1986,375
lbn,1987,200
lbn,1988,100
lbn,1989,100
lbn,1990,80
lbn,1991,80
lbn,1992,130
lbn,1993,180
lbn,1994,200
lbn,1995,300
lbn,1996,350
lbn,1997,300
lbn,1998,400
lbn,1999,300
lbn,2000,400
lbn,2001,300
lbn,2002,790
lbn,2003,795
lbn,2004,795
lbn,2005,813
lbn,2006,813
lbn,2007,818
lbn,2008,975
lbn,2009,1080
lbn,2010,1180
lbn,2011,1280
lbn,2012,1280
lbn,2013,1180
lbn,2014,1125
lbn,2015,1025
lbn,2016,1015
lbr,1970,0
lbr,1971,0
lbr,1972,0
lbr,1973,0
lbr,1974,0
lbr,1975,0
lbr,1976,0
lbr,1977,0
lbr,1978,0
lbr,1979,0
lbr,1980,0
lbr,1981,0
lbr,1982,35
lbr,1983,9
lbr,1984,7
lbr,1985,8
lbr,1986,6
lbr,1987,3
lbr,1988,2
lbr,1989,3
lbr,1990,0
lbr,1991,0
lbr,1992,0
lbr,1993,0
lbr,1994,0
lbr,1995,0
lbr,1996,0
lbr,1997,0
lbr,2000,22
lbr,2001,14
lbr,2002,14
lbr,2003,14
lbr,2004,13
lbr,2005,13
lbr,2006,13
lbr,2007,13
lbr,2008,16
lbr,2009,16
lbr,2010,20
lbr,2011,20
lbr,2012,30
lbr,2013,30
lbr,2014,40
lbr,2015,40
lbr,2016,40
lby,1960,0
lby,1961,0
lby,1962,0
lby,1963,0
lby,1964,0
lby,1965,0
lby,1966,0
lby,1967,0
lby,1968,0
lby,1969,0
lby,1970,0
lby,1971,0
lby,1972,0
lby,1973,0
lby,1974,0
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,30
lby,1988,30
lby,1989,50
lby,1990,70
lby,1991,70
lby,1992,80
lby,1993,10
lby,1994,10
lby,1995,40
lby,1996,40
lby,1997,40
lby,1998,40
lby,1999,40
lby,2000,40
lby,2001,40
lby,2002,40
lby,2003,160
lby,2004,288
lby,2005,388
lby,2006,388
lby,2007,240
lby,2008,110
lby,2009,110
lby,2010,110
lby,2011,10
lby,2012,10
lby,2013,10
lby,2014,10
lby,2015,10
lby,2016,10
lca,1970,0
lca,1971,0
lca,1972,0
lca,1973,0
lca,1974,0
lca,1975,0
lca,1976,0
lca,1977,0
lca,1978,0
lca,1979,0
lca,1980,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,100
lca,1986,100
lca,1987,100
lca,1988,35
lca,1989,40
lca,1990,40
lca,1991,40
lca,1992,21
lca,1993,9
lca,1994,11
lca,1995,11
lca,1996,12
lca,1997,3
lca,1998,2
lca,1999,137
lca,2000,1
lca,2001,29
lca,2002,18
lca,2003,22
lca,2004,6
lca,2005,15
lca,2006,10.243
lca,2007,10.39
lca,2008,7.04
lca,2009,12.36
lca,2010,20.9
lca,2011,21.8
lca,2012,27.9
lca,2013,44.3
lca,2014,36.2
lca,2015,26.1
lca,2016,32.44
lka,1960,0
lka,1961,0
lka,1962,0
lka,1963,0
lka,1964,0
lka,1965,0
lka,1966,0
lka,1967,0
lka,1968,0
lka,1969,0
lka,1970,0
lka,1971,5
lka,1972,10
lka,1973,20
lka,1974,20
lka,1975,20
lka,1976,20
lka,1977,20
lka,1978,24
lka,1979,27
lka,1980,31
lka,1981,47
lka,1982,56
lka,1983,70
lka,1984,40
lka,1985,280
lka,1986,430
lka,1987,530
lka,1988,699
lka,1989,730
lka,1990,1030
lka,1991,1530
lka,1992,2030
lka,1993,2530
lka,1994,3130
lka,1995,3359
lka,1996,3632
lka,1997,3680
lka,1998,6570
lka,1999,3900
lka,2000,4420
lka,2001,3610
lka,2002,2651
lka,2003,3462
lka,2004,4003
lka,2005,4304
lka,2006,5652
lka,2007,8233
lka,2008,7474
lka,2009,7548.679
lka,2010,8058.14
lka,2011,11912.22
lka,2012,8839.756
lka,2013,30881.3
lka,2014,34220.3
lka,2015,36037.75
lka,2016,30974.22
low_income,1960,5236
low_income,1961,6287
low_income,1962,7556
low_income,1963,9229
low_income,1964,11410
low_income,1965,14143
low_income,1966,17844
low_income,1967,24699
low_income,1968,40237
low_income,1969,55934
low_income,1970,71979
low_income,1971,88421
low_income,1972,105737
