geo,time,er_fsh_prod_mt
lbn,2003,4693
lbn,2004,4661
lbn,2005,4611
lbn,2006,4624
lbn,2007,4518
lbn,2008,4575
lbn,2009,4580
lbn,2010,4580
lbn,2011,4580
lbn,2012,4480
lbn,2013,4280
lbn,2014,4123
lbn,2015,4663
lbn,2016,5306
lbr,1960,4200
lbr,1961,3700
lbr,1962,4000
lbr,1963,4000
lbr,1964,4000
lbr,1965,4500
lbr,1966,5000
lbr,1967,6000
lbr,1968,6000
lbr,1969,7000
lbr,1970,8000
lbr,1971,8200
lbr,1972,8900
lbr,1973,9300
lbr,1974,10064
lbr,1975,10046
lbr,1976,10132
lbr,1977,10190
lbr,1978,10812
lbr,1979,13484
lbr,1980,11791
lbr,1981,13004
lbr,1982,13588
lbr,1983,15286
lbr,1984,14657
lbr,1985,11486
lbr,1986,16059
lbr,1987,18734
lbr,1988,16076
lbr,1989,14805
lbr,1990,6463
lbr,1991,9620
lbr,1992,8891
lbr,1993,7782
lbr,1994,7721
lbr,1995,8829
lbr,1996,8308
lbr,1997,8491
lbr,1998,10697
lbr,1999,14682
lbr,2000,11540
lbr,2001,10510
lbr,2002,11056
lbr,2003,10478
lbr,2004,13738
lbr,2005,12160
lbr,2006,8907
lbr,2007,14501
lbr,2008,7906
lbr,2009,10716
lbr,2010,11720
lbr,2011,12720
lbr,2012,13730
lbr,2013,14730
lbr,2014,14740
lbr,2015,14740
lbr,2016,14740
lby,1960,2013
lby,1961,1700
lby,1962,1500
lby,1963,1400
lby,1964,1600
lby,1965,2924
lby,1966,3324
lby,1967,4236
lby,1968,5560
lby,1969,6500
lby,1970,5500
lby,1971,5600
lby,1972,2549
lby,1973,2975
lby,1974,4769
lby,1975,4949
lby,1976,4059
lby,1977,2046
lby,1978,4355
lby,1979,4500
lby,1980,12752
lby,1981,13130
lby,1982,14706
lby,1983,10122
lby,1984,11979.78
lby,1985,15900.6
lby,1986,17947
lby,1987,18622
lby,1988,21690
lby,1989,22058
lby,1990,24804
lby,1991,26106
lby,1992,28908
lby,1993,31103
lby,1994,33518
lby,1995,34448
lby,1996,36024
lby,1997,36925
lby,1998,37959
lby,1999,43643
lby,2000,50009
lby,2001,47336
lby,2002,44053
lby,2003,41994
lby,2004,40190
lby,2005,37783
lby,2006,35040
lby,2007,32166
lby,2008,47760
lby,2009,52227.3
lby,2010,50116
lby,2011,30014
lby,2012,35014
lby,2013,36014
lby,2014,25013
lby,2015,26012
lby,2016,30012
lca,1960,600
lca,1961,600
lca,1962,600
lca,1963,600
lca,1964,800
lca,1965,800
lca,1966,900
lca,1967,1000
lca,1968,1100
lca,1969,1100
lca,1970,1419
lca,1971,1519
lca,1972,1519
lca,1973,1627
lca,1974,1700
lca,1975,2000
lca,1976,2200
lca,1977,2500
lca,1978,2600
lca,1979,1024
lca,1980,969
lca,1981,891
lca,1982,921
lca,1983,910
lca,1984,946
lca,1985,1152
lca,1986,940
lca,1987,751
lca,1988,826
lca,1989,847
lca,1990,988
lca,1991,1056
lca,1992,1128
lca,1993,1404
lca,1994,1356
lca,1995,1354
lca,1996,1414
lca,1997,1419
lca,1998,1711
lca,1999,2037
lca,2000,2028
lca,2001,2189
lca,2002,1913
lca,2003,1690
lca,2004,1712
lca,2005,1605
lca,2006,1657.243
lca,2007,1742.39
lca,2008,1902.04
lca,2009,2078.36
lca,2010,1984.9
lca,2011,1899.8
lca,2012,2093.9
lca,2013,2134.3
lca,2014,2132.2
lca,2015,2109.1
lca,2016,2129.44
lie,1970,0
lie,1971,0
lie,1972,0
lie,1973,0
lie,1974,0
lie,1975,0
lie,1976,0
lie,1977,0
lie,1978,0
lie,1979,0
lie,1980,0
lie,1981,0
lie,1982,0
lie,1983,0
lie,1984,0
lie,1985,0
lie,1986,0
lie,1987,0
lie,1988,0
lie,1989,0
lie,1990,0
lie,1991,0
lie,1992,0
lie,1993,0
lie,1994,0
lie,1995,0
lie,1996,0
lie,1997,0
lie,1998,0
lie,1999,0
lie,2000,0
lie,2001,0
lie,2002,0
lie,2003,0
lie,2004,0
lie,2005,0
lie,2006,0
lie,2007,0
lie,2008,0
lie,2009,0
lie,2010,0
lie,2011,0
lie,2012,0
lie,2013,0
lie,2014,0
lie,2015,0
lie,2016,0
lka,1960,48103
lka,1961,59628
lka,1962,73471
lka,1963,71614
lka,1964,91125
lka,1965,74632
lka,1966,79973
lka,1967,82237
lka,1968,98302
lka,1969,95060
lka,1970,89241
lka,1971,74985
lka,1972,91877
lka,1973,96548
lka,1974,100489
lka,1975,109235
lka,1976,131663
lka,1977,136165
lka,1978,156107
lka,1979,164790
lka,1980,183447
lka,1981,201951
lka,1982,201239
lka,1983,205500
lka,1984,162502
lka,1985,177659
lka,1986,183998
lka,1987,187154
lka,1988,205574
lka,1989,220486
lka,1990,183923
lka,1991,211801
lka,1992,206463.1
lka,1993,232200.9
lka,1994,248716.7
lka,1995,237885.9
lka,1996,263818.3
lka,1997,274186.8
lka,1998,289689.9
lka,1999,314072.7
lka,2000,301169.6
lka,2001,271160
lka,2002,275253
lka,2003,323221.2
lka,2004,336857.4
lka,2005,220967
lka,2006,284255
lka,2007,313136
lka,2008,331362
lka,2009,344490.7
lka,2010,398245.1
lka,2011,440116.2
lka,2012,484638.8
lka,2013,525334.3
lka,2014,564702.3
lka,2015,538092.8
lka,2016,552611.2
low_income,1960,890743
low_income,1961,948004
low_income,1962,991173
low_income,1963,1029246
low_income,1964,1089427
low_income,1965,1171160
low_income,1966,1250019
low_income,1967,1349250
low_income,1968,1458548
low_income,1969,1510313
low_income,1970,1532368
low_income,1971,1607104
low_income,1972,1710281
low_income,1973,1858285
low_income,1974,1981304
low_income,1975,2065083
low_income,1976,2139175
low_income,1977,2258194
low_income,1978,2568954
low_income,1979,2518852
low_income,1980,2557234
low_income,1981,2777140
low_income,1982,2825313
low_income,1983,2644399.649
low_income,1984,2937958.396
low_income,1985,2960078.11
low_income,1986,3229997.931
low_income,1987,3709627.56
low_income,1988,3564454.2
low_income,1989,3743868.9
low_income,1990,3274250.2
low_income,1991,3121427.8
low_income,1992,3404426.3
low_income,1993,3473307.4
low_income,1994,3012407.1
low_income,1995,3088849
low_income,1996,3082713.2
low_income,1997,2885910.2
low_income,1998,2773117.8
low_income,1999,2825778.05
low_income,2000,2906787
low_income,2001,2970588.7
low_income,2002,2982148
low_income,2003,3295845.7
low_income,2004,3454624.7
low_income,2005,3469007.15
low_income,2006,3394458.2
low_income,2007,3551270.2
low_income,2008,3491726.25
low_income,2009,3703112.5
low_income,2010,3771430.9
low_income,2011,3820496.13
low_income,2012,3996513.38
low_income,2013,4128032.6
low_income,2014,4172144.9
low_income,2015,4128690.3
low_income,2016,4259034
lower_middle_income,1960,4663403
lower_middle_income,1961,4707046
lower_middle_income,1962,5011492
lower_middle_income,1963,5250535
lower_middle_income,1964,5963198
lower_middle_income,1965,6101460
lower_middle_income,1966,6597404
lower_middle_income,1967,6623715
lower_middle_income,1968,6955842
lower_middle_income,1969,7349163
lower_middle_income,1970,7631780
lower_middle_income,1971,8023376
lower_middle_income,1972,8539522
lower_middle_income,1973,8968787
lower_middle_income,1974,8951002
lower_middle_income,1975,8647437
lower_middle_income,1976,8720835
lower_middle_income,1977,9175097
lower_middle_income,1978,9433741.9
lower_middle_income,1979,9629907.8
lower_middle_income,1980,9919581.1
lower_middle_income,1981,10367388.1
lower_middle_income,1982,10608904.6
lower_middle_income,1983,11519684.29
lower_middle_income,1984,11944034.5
lower_middle_income,1985,12301095.71
lower_middle_income,1986,13003540.23
lower_middle_income,1987,13356068.81
lower_middle_income,1988,15327154.47
lower_middle_income,1989,16128261.69
lower_middle_income,1990,16675240.21
lower_middle_income,1991,17136502.43
lower_middle_income,1992,17460674.71
lower_middle_income,1993,18055925.97
lower_middle_income,1994,19044887.93
lower_middle_income,1995,20084285.68
lower_middle_income,1996,20585432.61
lower_middle_income,1997,21459308.53
lower_middle_income,1998,21971320.34
lower_middle_income,1999,23457070
lower_middle_income,2000,24533715.26
lower_middle_income,2001,25900250.16
lower_middle_income,2002,26573386.71
lower_middle_income,2003,27909549.34
lower_middle_income,2004,29771699.47
lower_middle_income,2005,31931745.24
lower_middle_income,2006,33645074.56
lower_middle_income,2007,35534848.38
lower_middle_income,2008,38250487.79
lower_middle_income,2009,40093943.18
lower_middle_income,2010,43577174.69
lower_middle_income,2011,45412125.63
lower_middle_income,2012,49339191.06
lower_middle_income,2013,53917272.49
lower_middle_income,2014,57018148.47
lower_middle_income,2015,59104953.19
lower_middle_income,2016,61523366.94
lso,1960,0
lso,1961,0
lso,1962,0
lso,1963,0
lso,1964,0
lso,1965,0
lso,1966,0
lso,1967,0
lso,1968,0
lso,1969,0
lso,1970,0
lso,1971,0
lso,1972,0
lso,1973,0
lso,1974,10
lso,1975,23
lso,1976,27
lso,1977,22
lso,1978,24
lso,1979,27
lso,1980,23
lso,1981,15
lso,1982,19
lso,1983,20
lso,1984,13
lso,1985,23
lso,1986,25
lso,1987,26
lso,1988,30
lso,1989,30
lso,1990,30
lso,1991,25
lso,1992,33
lso,1993,40
lso,1994,40
lso,1995,40
lso,1996,42
lso,1997,44
lso,1998,38
lso,1999,34
lso,2000,40
lso,2001,32
lso,2002,48
lso,2003,46
lso,2004,47
lso,2005,46
lso,2006,47
lso,2007,179
lso,2008,141
lso,2009,152.6
lso,2010,345.4
lso,2011,345.37
lso,2012,450.37
lso,2013,550.43
lso,2014,952.53
lso,2015,1053
lso,2016,1102
ltu,1988,415287
ltu,1989,416392
ltu,1990,339080
ltu,1991,472814
ltu,1992,192366
ltu,1993,120078
ltu,1994,51036
ltu,1995,59082
ltu,1996,90051
ltu,1997,45518
ltu,1998,68094
ltu,1999,74612
ltu,2000,80984
ltu,2001,152832
ltu,2002,151896
ltu,2003,159561
ltu,2004,164685
ltu,2005,141798
ltu,2006,156772
ltu,2007,190890
ltu,2008,185768
ltu,2009,176113.6
ltu,2010,153042
ltu,2011,141836.6
ltu,2012,70551.96
ltu,2013,95081.88
ltu,2014,153902.8
ltu,2015,89594.17
ltu,2016,111337.7
lux,1970,0
lux,1971,0
lux,1972,0
lux,1973,0
lux,1974,0
lux,1975,0
lux,1976,0
lux,1977,0
lux,1978,0
lux,1979,0
lux,1980,0
lux,1981,0
lux,1982,0
lux,1983,0
lux,1984,0
lux,1985,0
lux,1986,0
lux,1987,0
lux,1988,0
lux,1989,0
lux,1990,0
lux,1991,0
lux,1992,0
lux,1993,0
lux,1994,0
lux,1995,0
lux,1996,0
lux,1997,0
lux,1998,0
lux,1999,0
lux,2000,0
lux,2001,0
lux,2002,0
lux,2003,0
lux,2004,0
lux,2005,0
lux,2006,0
lux,2007,0
lux,2008,0
lux,2009,0
lux,2010,0
lux,2011,0
lux,2012,0
lux,2013,0
lux,2014,0
lux,2015,0
lux,2016,0
lva,1988,544138
lva,1989,541723
lva,1990,459833
lva,1991,412642
lva,1992,157388
lva,1993,142313
lva,1994,138665
lva,1995,149719
lva,1996,143024
lva,1997,106027
lva,1998,102756
lva,1999,125857
lva,2000,136728
lva,2001,128639
lva,2002,117983
lva,2003,115180
lva,2004,125936
lva,2005,151160
lva,2006,140954
lva,2007,156005
lva,2008,158518
lva,2009,163730.2
lva,2010,165367.8
lva,2011,155875.5
lva,2012,95066.54
lva,2013,116717.2
lva,2014,120252.3
lva,2015,82394.85
lva,2016,115594.1
mac,1960,5800
mac,1961,5800
mac,1962,5800
mac,1963,5500
mac,1964,5800
mac,1965,7000
mac,1966,7500
mac,1967,7500
mac,1968,7000
mac,1969,7000
mac,1970,5900
mac,1971,6100
mac,1972,5900
mac,1973,6000
mac,1974,6000
mac,1975,6000
mac,1976,7400
mac,1977,7160
mac,1978,9236
mac,1979,7881
mac,1980,6624
mac,1981,7545
mac,1982,6656
mac,1983,6250
mac,1984,8800
mac,1985,9100
mac,1986,8042
mac,1987,3517
mac,1988,2485
mac,1989,3464
mac,1990,2583
mac,1991,2322
mac,1992,2668
mac,1993,1898
mac,1994,1890
mac,1995,1604
mac,1996,1418
mac,1997,1500
mac,1998,1500
mac,1999,1500
mac,2000,1500
mac,2001,1500
mac,2002,1500
mac,2003,1500
mac,2004,1500
mac,2005,1500
mac,2006,1500
mac,2007,1500
mac,2008,1500
mac,2009,1500
mac,2010,1500
mac,2011,1500
mac,2012,1500
mac,2013,1500
mac,2014,1500
mac,2015,1500
mac,2016,1500
maf,2007,90
maf,2008,90
maf,2009,90
maf,2010,90
maf,2011,90
maf,2012,90
maf,2013,90
maf,2014,90
maf,2015,90
maf,2016,90
mar,1960,167700
mar,1961,176681
mar,1962,171949
mar,1963,180535
mar,1964,208582
mar,1965,225486
mar,1966,318584
mar,1967,273366
mar,1968,231491
mar,1969,233719
mar,1970,258205
mar,1971,234819
mar,1972,275077
mar,1973,399728
mar,1974,288734
mar,1975,230525
mar,1976,288995
mar,1977,265437
mar,1978,298157.1
mar,1979,290446.7
mar,1980,335425.6
mar,1981,395731
mar,1982,369537
mar,1983,459373
mar,1984,472826.1
mar,1985,478315.4
mar,1986,600561
mar,1987,499328.2
mar,1988,556448.4
mar,1989,527107.6
mar,1990,575362.3
mar,1991,604051
mar,1992,559470.1
mar,1993,632816.4
mar,1994,761150.2
mar,1995,858883.8
mar,1996,649713
mar,1997,793718.6
mar,1998,716198.1
mar,1999,749002.2
mar,2000,916713.2
mar,2001,1107505
mar,2002,971209.6
mar,2003,931316.6
mar,2004,932998.7
mar,2005,1041467
mar,2006,892911.6
mar,2007,893481.5
mar,2008,1006747
mar,2009,1176094
mar,2010,1144394
mar,2011,965356.4
mar,2012,1167619
mar,2013,1260689
mar,2014,1369137
mar,2015,1371281
mar,2016,1455247
mco,1970,0
mco,1971,0
mco,1972,0
mco,1973,1
mco,1974,1
mco,1975,1
mco,1976,1
mco,1977,1
mco,1978,1
mco,1979,1
mco,1980,1
mco,1981,2
mco,1982,2
mco,1983,2
mco,1984,2
mco,1985,2
mco,1986,2
mco,1987,2
mco,1988,2
mco,1989,2
mco,1990,2
mco,1991,2
mco,1992,3
mco,1993,3
mco,1994,3
mco,1995,3
mco,1996,3
mco,1997,3
mco,1998,3
mco,1999,3
mco,2000,3
mco,2001,3
mco,2002,3
mco,2003,3
mco,2004,3
mco,2005,2
mco,2006,1
mco,2007,1
mco,2008,1
mco,2009,1
mco,2010,1
mco,2011,1
mco,2012,1
mco,2013,1
mco,2014,1
mco,2015,1
mco,2016,1
mda,1988,8606
mda,1989,8621
mda,1990,9472
mda,1991,5319
mda,1992,3059
mda,1993,2365
mda,1994,1330
mda,1995,1529
mda,1996,1093
mda,1997,1228
mda,1998,1148
mda,1999,824
mda,2000,1735
mda,2001,1737
mda,2002,2373
mda,2003,3466
mda,2004,5735
mda,2005,6356
mda,2006,6851
mda,2007,7526
mda,2008,7836
mda,2009,8226
mda,2010,8844
mda,2011,9050
mda,2012,9130
mda,2013,9130
mda,2014,11050
mda,2015,11216.05
mda,2016,12061.4
mdg,1960,29500
mdg,1961,30500
mdg,1962,32000
mdg,1963,37400
mdg,1964,46000
mdg,1965,45300
mdg,1966,56000
mdg,1967,59100
mdg,1968,64700
mdg,1969,50063
mdg,1970,53901
mdg,1971,56745
mdg,1972,57733
mdg,1973,65916
mdg,1974,71399
mdg,1975,61983
mdg,1976,60943
mdg,1977,62471
mdg,1978,61089
mdg,1979,60525
mdg,1980,57461
mdg,1981,58061
mdg,1982,59605
mdg,1983,63644
mdg,1984,67618
mdg,1985,69309
mdg,1986,84428
mdg,1987,92594
mdg,1988,101340
mdg,1989,98039
mdg,1990,103880
mdg,1991,99381
mdg,1992,107471
mdg,1993,117049
mdg,1994,120615
mdg,1995,121339
mdg,1996,120506
mdg,1997,125929
mdg,1998,119708
mdg,1999,124249
mdg,2000,128947
mdg,2001,132864
mdg,2002,140538
mdg,2003,140937
mdg,2004,145519
mdg,2005,143944
mdg,2006,151227
mdg,2007,163521
mdg,2008,135750
mdg,2009,141819
mdg,2010,140524
mdg,2011,137613
mdg,2012,128062.5
mdg,2013,117146
mdg,2014,111260
mdg,2015,137447.2
mdg,2016,168331
mdv,1960,13000
mdv,1961,12000
mdv,1962,12000
mdv,1963,12000
mdv,1964,12000
mdv,1965,19600
mdv,1966,22400
mdv,1967,25100
mdv,1968,23700
mdv,1969,32300
mdv,1970,37273
mdv,1971,35176
mdv,1972,32268
mdv,1973,35706
mdv,1974,37258
mdv,1975,28325
mdv,1976,34634
mdv,1977,29636
mdv,1978,31769
mdv,1979,31175
mdv,1980,38624
mdv,1981,40916
mdv,1982,37838
mdv,1983,44110
mdv,1984,56081
mdv,1985,62076
mdv,1986,59964
mdv,1987,58502
mdv,1988,72589
mdv,1989,72065
mdv,1990,80225
mdv,1991,81523
mdv,1992,82392
mdv,1993,90156
mdv,1994,104242
mdv,1995,104754
mdv,1996,105848
mdv,1997,108312
mdv,1998,118285
mdv,1999,124217
mdv,2000,119373
mdv,2001,127636
mdv,2002,163770
mdv,2003,156132
mdv,2004,158528
mdv,2005,186274
mdv,2006,185811
mdv,2007,144511
mdv,2008,133839
mdv,2009,117061
mdv,2010,122804
mdv,2011,120835
mdv,2012,120000
mdv,2013,129841
mdv,2014,128683
mdv,2015,127352
mdv,2016,129191
mex,1960,196513
mex,1961,224915
mex,1962,220300
mex,1963,245600
mex,1964,250100
mex,1965,259700
mex,1966,291600
mex,1967,356700
mex,1968,366800
mex,1969,354400
mex,1970,385068
mex,1971,423585
mex,1972,458856
mex,1973,479714
mex,1974,443705
mex,1975,500013
mex,1976,541156
mex,1977,581249
mex,1978,831426
mex,1979,1025373
mex,1980,1285113
mex,1981,1640147
mex,1982,1435149
mex,1983,1076678
mex,1984,1138004
mex,1985,1256312
mex,1986,1357457
mex,1987,1465562
mex,1988,1394979
mex,1989,1520515
mex,1990,1447147
mex,1991,1453289
mex,1992,1246528
mex,1993,1192966
mex,1994,1262042
mex,1995,1406094
mex,1996,1531420
mex,1997,1572454
mex,1998,1234357
mex,1999,1287371
mex,2000,1403681
mex,2001,1521930
mex,2002,1554807
mex,2003,1470939
mex,2004,1393504
mex,2005,1458215
mex,2006,1522989
mex,2007,1615257
mex,2008,1746285
mex,2009,1776349
mex,2010,1654520
mex,2011,1708789
mex,2012,1724947
mex,2013,1737918
mex,2014,1723597
mex,2015,1691185
mex,2016,1745795
mhl,1960,0
mhl,1961,0
mhl,1962,0
mhl,1963,0
mhl,1964,0
mhl,1965,0
mhl,1966,100
mhl,1967,100
mhl,1968,100
mhl,1969,100
mhl,1970,100
mhl,1971,100
mhl,1972,100
mhl,1973,100
mhl,1974,100
mhl,1975,100
mhl,1976,100
mhl,1977,100
mhl,1978,100
mhl,1979,100
mhl,1980,150
mhl,1981,150
mhl,1982,160
mhl,1983,160
mhl,1984,200
mhl,1985,200
mhl,1986,220
mhl,1987,320
mhl,1988,400
mhl,1989,395
mhl,1990,380
mhl,1991,300
mhl,1992,329
mhl,1993,488
mhl,1994,388
mhl,1995,375
mhl,1996,2772
mhl,1997,400
mhl,1998,500
mhl,1999,700
mhl,2000,8261
mhl,2001,36581
mhl,2002,39859
mhl,2003,38885
mhl,2004,47887
mhl,2005,57583
mhl,2006,43974
mhl,2007,61230
mhl,2008,35103
mhl,2009,46316
mhl,2010,59751
mhl,2011,93272
mhl,2012,75387
mhl,2013,80624
mhl,2014,78743.61
mhl,2015,89742.2
mhl,2016,64800
middle_east_north_africa,1960,472968
middle_east_north_africa,1961,502275
middle_east_north_africa,1962,527475
middle_east_north_africa,1963,537026
middle_east_north_africa,1964,590903
middle_east_north_africa,1965,589326
middle_east_north_africa,1966,695103
middle_east_north_africa,1967,637725
middle_east_north_africa,1968,609360
middle_east_north_africa,1969,617433
middle_east_north_africa,1970,670151
middle_east_north_africa,1971,680527
middle_east_north_africa,1972,749858
middle_east_north_africa,1973,921061
middle_east_north_africa,1974,933402
middle_east_north_africa,1975,904057
middle_east_north_africa,1976,982029
middle_east_north_africa,1977,951408
middle_east_north_africa,1978,952127.9
middle_east_north_africa,1979,992610.8
middle_east_north_africa,1980,1023744.1
middle_east_north_africa,1981,1044324.1
middle_east_north_africa,1982,1092974.6
middle_east_north_africa,1983,1215341.249
middle_east_north_africa,1984,1261242.836
middle_east_north_africa,1985,1357424.02
middle_east_north_africa,1986,1525517.571
middle_east_north_africa,1987,1576090.06
middle_east_north_africa,1988,1764159.7
middle_east_north_africa,1989,1708216.32
middle_east_north_africa,1990,1767787.06
middle_east_north_africa,1991,1820311.55
middle_east_north_africa,1992,1854866.81
middle_east_north_africa,1993,1966456.35
middle_east_north_africa,1994,2170842.51
middle_east_north_africa,1995,2359348.72
middle_east_north_africa,1996,2164256.21
middle_east_north_africa,1997,2375960.5
middle_east_north_africa,1998,2392224.7
middle_east_north_africa,1999,2551293.43
middle_east_north_africa,2000,2820565.93
middle_east_north_africa,2001,3133688.1
middle_east_north_africa,2002,3041429.97
middle_east_north_africa,2003,3156817.72
middle_east_north_africa,2004,3230872
middle_east_north_africa,2005,3417443.6
middle_east_north_africa,2006,3462193.9
middle_east_north_africa,2007,3423932.2
middle_east_north_africa,2008,3519133.265
middle_east_north_africa,2009,3793285.56
middle_east_north_africa,2010,3981528.73
middle_east_north_africa,2011,3902514.348
middle_east_north_africa,2012,4381796.12
middle_east_north_africa,2013,4609811.2
middle_east_north_africa,2014,4814293.91
middle_east_north_africa,2015,4876251.99
middle_east_north_africa,2016,5270151.977
mkd,1992,1094
mkd,1993,916
mkd,1994,940
mkd,1995,1037
mkd,1996,604
mkd,1997,668
mkd,1998,783
mkd,1999,1305
mkd,2000,1425
mkd,2001,915
mkd,2002,911
mkd,2003,1026
mkd,2004,1172
mkd,2005,1114
mkd,2006,735
mkd,2007,1218
mkd,2008,1453
mkd,2009,1762
mkd,2010,1727
mkd,2011,1636
mkd,2012,1555
mkd,2013,1674
mkd,2014,1496
mkd,2015,1341
mkd,2016,1292
mli,1960,80000
mli,1961,80000
mli,1962,90000
mli,1963,90000
mli,1964,90000
mli,1965,90000
mli,1966,110000
mli,1967,100000
mli,1968,106000
mli,1969,108000
mli,1970,110000
mli,1971,90000
mli,1972,80000
mli,1973,85000
mli,1974,75000
mli,1975,75000
mli,1976,75000
mli,1977,75000
mli,1978,75000
mli,1979,83586
mli,1980,88228
mli,1981,75564
mli,1982,73451
mli,1983,61289
mli,1984,54711
mli,1985,54184
mli,1986,61012
mli,1987,55713
mli,1988,55875
mli,1989,71838
mli,1990,70548
mli,1991,68780
mli,1992,68507
mli,1993,64352
mli,1994,62950
mli,1995,133000
mli,1996,111970
mli,1997,99610
mli,1998,98060
mli,1999,98616
mli,2000,109900
mli,2001,100500
mli,2002,101008
mli,2003,101008
mli,2004,101008
mli,2005,101008
mli,2006,101000
mli,2007,100640
mli,2008,100821
mli,2009,101355
mli,2010,102083
mli,2011,110217
mli,2012,72216
mli,2013,101558.3
mli,2014,81953
mli,2015,94880
mli,2016,106680
mlt,1960,1219
mlt,1961,1325
mlt,1962,1322
mlt,1963,1634
mlt,1964,1420
mlt,1965,1228
mlt,1966,1312
mlt,1967,1414
mlt,1968,1228
mlt,1969,1135
mlt,1970,1212
mlt,1971,1247
mlt,1972,1247
mlt,1973,1644
mlt,1974,1546
mlt,1975,1529
mlt,1976,1571
mlt,1977,1483
mlt,1978,1079
mlt,1979,1322
mlt,1980,1078
mlt,1981,942
mlt,1982,1216
mlt,1983,999
mlt,1984,1226
mlt,1985,2585
mlt,1986,1168
mlt,1987,1052
mlt,1988,896
mlt,1989,941
mlt,1990,799
mlt,1991,973
mlt,1992,1079
mlt,1993,1495
mlt,1994,3269
mlt,1995,5540
mlt,1996,10751
mlt,1997,2840
mlt,1998,3130
mlt,1999,3249
mlt,2000,2820
mlt,2001,2137
mlt,2002,2201
mlt,2003,2025
mlt,2004,2006
mlt,2005,2142
mlt,2006,3268
mlt,2007,3951
mlt,2008,4093
mlt,2009,4509
mlt,2010,4752
mlt,2011,4046.724
mlt,2012,6537
mlt,2013,7622
mlt,2014,7322
mlt,2015,8351
mlt,2016,8492.917
mmr,1960,360080
mmr,1961,360110
mmr,1962,360140
mmr,1963,360180
mmr,1964,360230
mmr,1965,360290
mmr,1966,360350
mmr,1967,381130
mmr,1968,396620
mmr,1969,414520
mmr,1970,432400
mmr,1971,442700
mmr,1972,453300
mmr,1973,463400
mmr,1974,433840
mmr,1975,485140
mmr,1976,501560
mmr,1977,518700
mmr,1978,539690
mmr,1979,564070
mmr,1980,580010
mmr,1981,594540
mmr,1982,584410
mmr,1983,587550
mmr,1984,613691
mmr,1985,648804
mmr,1986,686523
mmr,1987,685864
mmr,1988,704547
mmr,1989,733763
mmr,1990,743818
mmr,1991,735494
mmr,1992,757498
mmr,1993,791378
mmr,1994,810825
mmr,1995,823410
mmr,1996,673788
mmr,1997,863540
mmr,1998,912618
mmr,1999,1011124
mmr,2000,1192112
mmr,2001,1309146
mmr,2002,1474460
mmr,2003,1595870
mmr,2004,1986960
mmr,2005,2217470
mmr,2006,2398440
mmr,2007,2512410
mmr,2008,2582074
mmr,2009,2671896
mmr,2010,2813941
mmr,2011,2795076
mmr,2012,2850599
mmr,2013,2849780
mmr,2014,2934806
mmr,2015,2970100
mmr,2016,3090034
mne,2006,1878.8
mne,2007,1492
mne,2008,2294
mne,2009,2226.2
mne,2010,2085.4
mne,2011,2357.6
mne,2012,2201.6
mne,2013,2391.5
mne,2014,2415.4
mne,2015,2299.8
mne,2016,2524
mng,1961,250
mng,1962,250
mng,1963,280
mng,1964,280
mng,1965,290
mng,1966,290
mng,1967,290
mng,1968,300
mng,1969,300
mng,1970,300
mng,1971,300
mng,1972,300
mng,1973,300
mng,1974,300
mng,1975,300
mng,1976,300
mng,1977,265
mng,1978,494
mng,1979,537
mng,1980,346
mng,1981,262
mng,1982,184
mng,1983,347
mng,1984,370
mng,1985,374
mng,1986,412
mng,1987,383
mng,1988,281
mng,1989,254
mng,1990,124
mng,1991,100
mng,1992,120
mng,1993,165
mng,1994,184
mng,1995,158
mng,1996,221
mng,1997,180
mng,1998,311
mng,1999,524
mng,2000,425
mng,2001,290
mng,2002,263
mng,2003,382
mng,2004,305
mng,2005,366
mng,2006,326
mng,2007,185
mng,2008,88
mng,2009,90
mng,2010,100
mng,2011,80
mng,2012,61
mng,2013,55
mng,2014,49
mng,2015,63
mng,2016,15
mnp,1960,100
mnp,1961,150
mnp,1962,150
mnp,1963,150
mnp,1964,150
mnp,1965,200
mnp,1966,200
mnp,1967,200
mnp,1968,200
mnp,1969,200
mnp,1970,150
mnp,1971,150
mnp,1972,150
mnp,1973,150
mnp,1974,150
mnp,1975,150
mnp,1976,150
mnp,1977,150
mnp,1978,150
mnp,1979,145
mnp,1980,143
mnp,1981,143
mnp,1982,98
mnp,1983,245
mnp,1984,345
mnp,1985,241
mnp,1986,311
mnp,1987,218
mnp,1988,227
mnp,1989,258
mnp,1990,175
mnp,1991,133
mnp,1992,153
mnp,1993,147
mnp,1994,178
mnp,1995,193
mnp,1996,249
mnp,1997,264
mnp,1998,255
mnp,1999,192
mnp,2000,336
mnp,2001,406
mnp,2002,296
mnp,2003,172
mnp,2004,169
mnp,2005,214
mnp,2006,227
mnp,2007,230
mnp,2008,184
mnp,2009,213
mnp,2010,266.58
mnp,2011,210.53
mnp,2012,248
mnp,2013,973
mnp,2014,1211
mnp,2015,1124
mnp,2016,992
moz,1960,13400
moz,1961,12800
moz,1962,12800
moz,1963,13500
moz,1964,13900
moz,1965,16200
moz,1966,17300
moz,1967,17000
moz,1968,17700
moz,1969,19000
moz,1970,20100
moz,1971,22900
moz,1972,22900
moz,1973,26300
moz,1974,28660
moz,1975,25490
moz,1976,27900
moz,1977,26950
moz,1978,25940
moz,1979,28630
moz,1980,33850
moz,1981,40630
moz,1982,38180
