geo,time,ag_con_fert_pt_zs
lka,1986,3129.17544
lka,1987,2524.2627
lka,1988,3186.15385
lka,1989,3077.55549
lka,1990,1877.18548
lka,1991,3214.1121
lka,1992,2550.43744
lka,1993,2505.9881
lka,1994,2891.5581
lka,1995,2291.40347
lka,1996,2222.84211
lka,1997,2515.22054
lka,1998,2273.09456
lka,1999,3058.08546
lka,2000,2513.89454
lka,2001,2437.02446
lka,2002,2703.37601
lka,2003,2339.65222
lka,2004,2406.45612
lka,2005,2543.20775
lka,2006,2571.07674
lka,2007,2836.46284
lka,2008,4221.35199
lka,2009,2970.09884
lka,2010,2748.57
lka,2011,3345.09
lka,2012,2676.1182
lka,2013,1381.419
lka,2014,1968.045
lka,2015,1502.44722
lka,2016,1597.64783
lka,2017,1119.42104
lka,2018,1312.52008
lka,2019,1795.75163
lka,2020,2826.89297
ltu,1992,60.77133
ltu,1993,40.22191
ltu,1994,30.62016
ltu,1995,28.4749
ltu,1996,26.66368
ltu,1997,26.62401
ltu,1998,20.62555
ltu,1999,20.41628
ltu,2000,18.56796
ltu,2001,24.36823
ltu,2002,22.22719
ltu,2003,20.42492
ltu,2004,20.05236
ltu,2005,18.21839
ltu,2006,20.82078
ltu,2007,18.42659
ltu,2008,15.38291
ltu,2009,19.06414
ltu,2010,20.71481
ltu,2011,18.36728
ltu,2012,20.16778
ltu,2013,23.56965
ltu,2014,22.36954
ltu,2015,21.23826
ltu,2016,25.12188
ltu,2017,22.63946
ltu,2018,25.01629
ltu,2019,25.3965
ltu,2020,26.58157
lva,1992,215.38462
mar,1961,225.97859
mar,1962,283.86455
mar,1963,187.85697
mar,1964,134.97666
mar,1965,119.46668
mar,1966,55.79669
mar,1967,69.0455
mar,1968,62.72004
mar,1969,71.60767
mar,1970,78.18344
mar,1971,66.17841
mar,1972,69.02089
mar,1973,71.59304
mar,1974,93.03483
mar,1975,123.08834
mar,1976,151.50041
mar,1977,87.263
mar,1978,69.50673
mar,1979,108.10734
mar,1980,96.89123
mar,1981,94.18606
mar,1982,62.90131
mar,1983,44.69559
mar,1984,66.02306
mar,1985,55.31719
mar,1986,58.58471
mar,1987,48.92774
mar,1988,28.17444
mar,1989,26.13037
mar,1990,22.96136
mar,1991,20.41437
mar,1992,22.53001
mar,1993,21.70301
mar,1994,25.45063
mar,1995,23.41909
mar,1996,23.24277
mar,1997,27.6039
mar,1998,26.43222
mar,1999,29.52162
mar,2000,25.83797
mar,2001,22.69691
mar,2002,37.04214
mar,2003,35.11287
mar,2004,28.99345
mar,2005,39.66223
mar,2006,33.38126
mar,2007,32.85962
mar,2008,38.69266
mar,2009,21.79201
mar,2010,18.89509
mar,2011,17.51908
mar,2012,15.08349
mar,2013,20.35548
mar,2014,19.15891
mar,2015,19.92004
mar,2016,8.98277
mar,2017,9.69348
mar,2018,10.23875
mar,2019,9.28528
mar,2020,9.17682
mex,1961,184.51076
mex,1962,154.8289
mex,1963,163.15789
mex,1964,153.39057
mex,1965,167.20734
mex,1966,160.04032
mex,1967,118.82091
mex,1968,119.53034
mex,1969,101.19657
mex,1970,92.71132
mex,1971,97.96774
mex,1972,97.00336
mex,1973,99.76227
mex,1974,105.76459
mex,1975,124.28696
mex,1976,130.92082
mex,1977,119.53299
mex,1978,130.01681
mex,1979,130.60984
mex,1980,131.62468
mex,1981,140.17088
mex,1982,126.90782
mex,1983,113.33238
mex,1984,116.10601
mex,1985,112.18442
mex,1986,120.61766
mex,1987,110.54553
mex,1988,103.0286
mex,1989,89.43662
mex,1990,103.22581
mex,1991,83.40114
mex,1992,93.48606
mex,1993,100.49239
mex,1994,100.41436
mex,1995,74.03569
mex,1996,85.16707
mex,1997,93.75036
mex,1998,108.0678
mex,1999,121.29491
mex,2000,161.01248
mex,2001,200.01909
mex,2002,409.38377
mex,2003,517.94926
mex,2004,371.80161
mex,2005,399.12596
mex,2006,529.38508
mex,2007,410.77096
mex,2008,281.97481
mex,2009,299.8143
mex,2010,167.1655
mex,2011,187.76457
mex,2012,192.1756
mex,2013,175.43659
mex,2014,179.75739
mex,2015,166.99399
mex,2016,201.00457
mex,2017,208.29182
mex,2018,210.11985
mex,2019,204.86029
mex,2020,480.54267
mkd,1993,100
mkd,1994,305.04763
mkd,1995,262.05125
mkd,1996,310
mkd,1997,345.92593
mkd,1998,290.37037
mkd,1999,300
mkd,2000,399
mmr,1970,139.97704
mmr,1971,135.59306
mmr,1972,130.51359
mmr,1973,112.65761
mmr,1974,103.13423
mmr,1975,115.56363
mmr,1976,92.2058
mmr,1977,116.91321
mmr,1978,148.67534
mmr,1979,151.13636
mmr,1980,167.55853
mmr,1981,209.33333
mmr,1982,328.90625
mmr,1983,266.16667
mmr,1984,217.57225
mmr,1985,168.7713
mmr,1986,127.39273
mmr,1987,92.10646
mmr,1988,88.54767
mmr,1989,94.11665
mmr,1990,107.44239
mmr,1991,120.37536
mmr,1992,150.56502
mmr,1993,172.602
mmr,1994,210.39244
mmr,1995,274.88092
mmr,1996,236.26766
mmr,1997,316.97683
mmr,1998,332.95543
mmr,1999,248.96947
mmr,2000,266.79637
mmr,2001,346.73913
mmr,2002,207.39706
mmr,2003,338.51333
mmr,2004,493.41
mmr,2005,142.42043
mmr,2006,176.08314
mmr,2007,329.61236
mmr,2008,166.67964
mmr,2009,209.72677
mmr,2010,441.97721
mmr,2011,212.05145
mmr,2012,175.16816
mmr,2013,273.11281
mmr,2014,336.36291
mmr,2015,218.87077
mmr,2016,566.41212
mmr,2017,1861.05838
mmr,2018,2374.99175
mmr,2019,1211.38913
mmr,2020,719.27516
moz,1968,4994.16667
moz,1969,6752.77778
moz,1970,843.83033
moz,1971,363.16174
moz,1972,127.04918
moz,1973,139.56044
moz,1974,178.53846
moz,1975,151.28205
moz,1976,200
moz,1977,198.63014
moz,1978,300
moz,1979,412.06897
moz,1980,372.97297
moz,1981,811.76471
moz,1982,1376.92308
moz,1983,2100
mus,1974,2691.4
mus,1975,619.02564
mus,1976,347.46805
mus,1977,297.60227
mus,1978,306.90361
mus,1979,347.24051
mus,1980,310.01163
mus,1981,268.65223
mus,1982,321.84125
mus,1983,300.47582
mus,1984,346.88302
mus,1985,303.79018
mus,1986,251.0765
mus,1987,288.06245
mus,1988,248.38426
mus,1989,341.11111
mus,1990,231.59081
mus,1991,222.21775
mus,1992,182.31469
mus,1993,205.86605
mus,1994,189.68697
mus,1995,204.42949
mus,1996,233.02656
mus,1997,233.61497
mus,1998,229.86806
mus,1999,284.67742
mus,2000,223.21429
mus,2001,196.21993
mus,2002,185.19608
mus,2003,306.45424
mus,2004,1030.76627
mwi,2006,83233.56164
mwi,2007,96273.84615
mwi,2008,66100.54945
mwi,2009,59977.77778
mys,1967,731.25
mys,1968,676.66667
mys,1969,490.73548
mys,1970,742.20385
mys,1971,402.96
mys,1972,534.54
mys,1973,578.88961
mys,1974,611.17838
mys,1975,729.47059
mys,1976,711.5381
mys,1977,744.4186
mys,1978,985.5615
mys,1979,1167.74194
mys,1980,1286.93182
mys,1981,2000.5
mys,1982,1109.77444
mys,1983,1044.58599
mys,1984,1418.85965
mys,1985,907.42358
mys,1986,274.97911
mys,1987,240.85052
mys,1988,305.89655
mys,1989,293.81375
mys,1990,341.91729
mys,1991,323.47886
mys,1992,277.42956
mys,1993,301.72666
mys,1994,407.07
mys,1995,376.55172
mys,1996,390
mys,1997,540.35391
mys,1998,444.09349
mys,1999,331.61323
mys,2000,202.53537
mys,2001,194.28127
mys,2002,206.56398
mys,2003,229.22962
mys,2004,372.50392
mys,2005,265.1059
mys,2006,287.94813
mys,2007,340.5087
mys,2008,306.02609
mys,2009,180.59363
mys,2010,334.1857
mys,2011,307.49359
mys,2012,293.83659
mys,2013,289.19705
mys,2014,367.89482
mys,2015,295.37999
mys,2016,340.03687
mys,2017,223.29301
mys,2018,215.59406
mys,2019,215.59406
mys,2020,215.59406
nga,1975,5430
nga,1976,2633.33333
nga,1977,1804.87805
nga,1978,1830.76923
nga,1979,1900
nga,1980,3344.23077
nga,1981,2244.21053
nga,1982,3042.85714
nga,1983,6178.57143
nga,1984,5324
nga,1985,4452
nga,1986,907.06714
nga,1987,182.53106
nga,1988,102.91139
nga,1989,114.25432
nga,1990,122.21612
nga,1991,134.71438
nga,1992,118.53448
nga,1993,139.69697
nga,1994,187.69816
nga,1995,131.74946
nga,1996,140.1454
nga,1997,298.05195
nga,1998,200.2454
nga,1999,239.57143
nga,2009,213.50776
nga,2010,1086.4494
nga,2011,311.23078
nga,2012,171.86643
nga,2013,283.90544
nga,2014,413.12492
nga,2015,221.86129
nga,2016,121.31495
nga,2017,112.32885
nga,2018,94.73975
nga,2019,94.73975
nga,2020,94.73975
nld,1961,75.77369
nld,1962,84.04635
nld,1963,83.32336
nld,1964,74.17352
nld,1965,73.49009
nld,1966,64.8841
nld,1967,52.41245
nld,1968,46.25859
nld,1969,52.32452
nld,1970,52.68386
nld,1971,45.05834
nld,1972,38.50063
nld,1973,40.53148
nld,1974,38.11044
nld,1975,47.45449
nld,1976,40.45764
nld,1977,36.09505
nld,1978,32.64655
nld,1979,35.11703
nld,1980,34.80267
nld,1981,37.12335
nld,1982,34.4036
nld,1983,32.6997
nld,1984,33.32385
nld,1985,36.41077
nld,1986,33.67672
nld,1987,30.38869
nld,1988,28.92235
nld,1989,26.65564
nld,1990,24.44832
nld,1991,24.97902
nld,1992,25.86684
nld,1993,24.98792
nld,1994,25.07042
nld,1995,27.67719
nld,1996,29.5417
nld,1997,25.55332
nld,1998,25.64781
nld,1999,31.69583
nld,2000,31.54717
nld,2001,35.04634
nld,2002,24.69555
nld,2003,25.04391
nld,2004,23.00839
nld,2005,21.57752
nld,2006,22.11939
nld,2007,19.29387
nld,2008,17.68794
nld,2009,16.70896
nld,2010,18.60314
nld,2011,15.60437
nld,2012,16.62217
nld,2013,13.08196
nld,2014,13.00318
nld,2015,12.93594
nld,2016,13.00096
nld,2017,16.95033
nld,2018,17.25698
nld,2019,17.06052
nld,2020,17.20528
nor,1961,44.00119
nor,1962,44.03754
nor,1963,41.49983
nor,1964,41.63692
nor,1965,39.83091
nor,1966,39.20414
nor,1967,40.32513
nor,1968,39.34924
nor,1969,41.92586
nor,1970,41.82965
nor,1971,42.19887
nor,1972,37.48337
nor,1973,36.21291
nor,1974,44.90821
nor,1975,48.87186
nor,1976,48.19381
nor,1977,51.90476
nor,1978,43.90828
nor,1979,44.64673
nor,1980,45.45933
nor,1981,44.09449
nor,1982,41.02481
nor,1983,38.98692
nor,1984,38.59322
nor,1985,40.79498
nor,1986,43.90882
nor,1987,38.61953
nor,1988,33.63749
nor,1989,29.32726
nor,1990,28.09141
nor,1991,31.4472
nor,1992,29.13938
nor,1993,27.81081
nor,1994,27.38095
nor,1995,25.27076
nor,1996,24.30233
nor,1997,25.43424
nor,1998,30.27108
nor,1999,26.22517
nor,2000,22.28637
nor,2001,21.60233
nor,2002,24.45638
nor,2003,25.76363
nor,2004,24.43156
nor,2005,26.49374
nor,2006,22.62283
nor,2007,22.30445
nor,2008,21.88948
nor,2009,27.28456
nor,2010,16.94412
nor,2011,19.57858
nor,2012,18.19763
nor,2013,16.33746
nor,2014,17.15919
nor,2015,17.55037
nor,2016,18.7706
nor,2017,17.226
nor,2018,16.40232
nor,2019,17.02949
nor,2020,16.94333
npl,1983,129.06574
nzl,1961,146.98457
nzl,1962,124.65743
nzl,1963,128.5447
nzl,1964,149.74704
nzl,1965,137.52323
nzl,1966,137.36374
nzl,1967,127.50188
nzl,1968,129.06506
nzl,1969,134.66964
nzl,1970,139.57715
nzl,1971,138.62977
nzl,1972,127.26025
nzl,1973,156.43606
nzl,1974,152.71884
nzl,1975,139.53473
nzl,1976,139.31743
nzl,1977,140.49558
nzl,1978,145.8152
nzl,1979,133.08161
nzl,1980,134.31713
nzl,1981,137.60404
nzl,1982,137.81568
nzl,1983,125.89792
nzl,1984,144.53782
nzl,1985,127.08333
nzl,1986,139.13043
nzl,1987,132.05036
nzl,1988,143.32043
nzl,1989,146.51254
nzl,1990,148.78578
nzl,1991,158.47488
nzl,1992,175.93812
nzl,1993,206.61526
nzl,1994,197.2561
nzl,1995,210.80914
nzl,1996,212.90323
nzl,1997,184.52991
nzl,1998,187.65957
nzl,1999,169.26714
nzl,2000,164.89275
nzl,2001,199.30657
nzl,2002,189.13513
nzl,2003,204.43356
nzl,2004,259.43403
nzl,2005,311.23339
nzl,2006,342.22679
nzl,2007,201.82676
nzl,2008,280.75875
nzl,2009,195.15501
nzl,2010,194.05327
nzl,2011,231.51661
nzl,2012,239.51156
nzl,2013,211.71743
nzl,2014,247.01053
nzl,2015,284.95013
nzl,2016,295.14234
nzl,2017,298.98368
nzl,2018,308.02147
nzl,2019,306.28849
nzl,2020,304.19506
omn,2002,24781.77512
omn,2003,30056.09641
omn,2004,29759.37891
omn,2005,4.43206
omn,2006,2.43128
omn,2007,1.93828
omn,2008,2.82414
omn,2009,1.42281
omn,2010,1.23414
omn,2011,1.36885
omn,2012,1.29075
omn,2013,1.07995
omn,2014,2.71591
omn,2015,1.6833
omn,2016,1.97545
omn,2017,1.52839
omn,2018,1.5178
omn,2019,1.53415
omn,2020,1.53415
pak,1961,274.68726
pak,1962,97.18568
pak,1963,146.85631
pak,1964,171.69811
pak,1965,145.12456
pak,1966,212.26915
pak,1967,361.25813
pak,1968,461.05384
pak,1969,230.02474
pak,1970,212.39866
pak,1971,173.16486
pak,1972,155.16953
pak,1973,133.0738
pak,1974,130.62124
pak,1975,169.33197
pak,1976,194.83245
pak,1977,220.9475
pak,1978,241.76706
pak,1979,219.96749
pak,1980,169.32549
pak,1981,138.09779
pak,1982,127.76
pak,1983,108.8507
pak,1984,112.09003
pak,1985,128.15422
pak,1986,147.08706
pak,1987,143.90608
pak,1988,143.38819
pak,1989,149.83975
pak,1990,154.59342
pak,1991,162.03177
pak,1992,161.24713
pak,1993,129.41383
pak,1994,127.77646
pak,1995,140.82023
pak,1996,136.93924
pak,1997,153.89869
pak,1998,136.70076
pak,1999,125.2044
pak,2000,128.93889
pak,2001,130.40311
pak,2002,131.92913
pak,2003,130.30535
pak,2004,129.67456
pak,2005,133.83147
pak,2006,136.23177
pak,2007,130.05738
pak,2008,121.65768
pak,2009,143.17633
pak,2010,129.85173
pak,2011,126.2139
pak,2012,134.23394
pak,2013,141.21382
pak,2014,132.72625
pak,2015,119.90702
pak,2016,119.0823
pak,2017,131.63159
pak,2018,131.63159
pak,2019,124.44813
pak,2020,121.14603
per,1961,123.68257
per,1962,143.14815
per,1963,136.11111
per,1964,125.47254
per,1965,134.45658
per,1966,159.70149
per,1967,250.15974
per,1968,175.4456
per,1969,204.53508
per,1970,321.75573
per,1971,286.25026
per,1972,460.47013
per,1973,405.17836
per,1974,548.4115
per,1975,280.41796
per,1976,218.76421
per,1977,190.44029
per,1978,181.87856
per,1979,165.81837
per,1980,151.9142
per,1981,146.28402
per,1982,122.94261
per,1983,235.95631
per,1984,129.67337
per,1985,101.16706
per,1986,198.4127
per,1987,331.20367
per,1988,260.6201
per,1989,378.84984
per,1990,282.34663
per,1991,329.03619
per,1992,592.44118
per,1993,1134.07195
per,1994,1115.1492
per,1995,907.10059
per,1996,1235.33333
per,1997,1535
per,1998,3968.75
per,1999,6454.72973
per,2000,7640.32452
per,2001,11382.0485
phl,1961,560.6187
phl,1962,695.12752
phl,1963,715.38462
phl,1964,534.54545
phl,1965,592.67016
phl,1966,287.83784
phl,1967,180.80833
phl,1968,181.87427
phl,1969,219.73199
phl,1970,226.73956
phl,1971,208.27517
phl,1972,198.76543
phl,1973,273.46393
phl,1974,298.44504
phl,1975,243.194
phl,1976,338.4131
phl,1977,388.01275
phl,1978,380.86814
phl,1979,460.69987
phl,1980,470.42254
phl,1981,403.4703
phl,1982,950.23371
phl,1983,760.87375
phl,1984,886.05648
phl,1985,142.91753
phl,1986,103.67021
phl,1987,152.84465
phl,1988,154.60443
phl,1989,167.85071
phl,1990,170.3197
phl,1991,130.67348
phl,1992,155.26882
phl,1993,165.10657
phl,1994,160.51294
phl,1995,124.73387
phl,1996,139.27877
phl,1997,188.13413
phl,1998,166.58158
phl,1999,198.44184
phl,2000,230.66271
phl,2001,217.43419
phl,2002,171.27027
phl,2003,257.5737
phl,2004,323.47744
phl,2005,288.09692
phl,2006,291.78516
phl,2007,332.58613
phl,2008,755.74035
phl,2009,1197.14849
phl,2010,7391.17782
phl,2011,377.16363
phl,2012,228.19469
phl,2013,647.39951
phl,2014,646.55729
phl,2015,893.73714
phl,2016,714.98806
phl,2017,652.88516
phl,2018,366.21123
phl,2019,1403.63254
phl,2020,634.15661
pol,1961,172.63852
pol,1962,160.32862
pol,1963,164.71278
pol,1964,164.29058
pol,1965,176.24004
pol,1966,191.36744
pol,1967,187.79699
pol,1968,173.61212
pol,1969,164.22051
pol,1970,157.85803
pol,1971,161.68227
pol,1972,159.48335
pol,1973,153.4015
pol,1974,151.718
pol,1975,149.12098
pol,1976,144.81202
pol,1977,144.96387
pol,1978,142.87885
pol,1979,157.57942
pol,1980,164.06854
pol,1981,156.36637
pol,1982,146.50115
pol,1983,154.72407
pol,1984,146.61278
pol,1985,159.28555
pol,1986,147.47987
pol,1987,131.82724
pol,1988,132.64055
pol,1989,128.48735
pol,1990,90.38349
pol,1991,72.48882
pol,1992,80.49874
pol,1993,87.15087
pol,1994,84.90319
pol,1995,72.96601
pol,1996,80.20518
pol,1997,83.71246
pol,1998,75.74472
pol,1999,83.3015
pol,2000,83.74469
pol,2001,77.25623
pol,2002,71.5767
pol,2003,66.3707
pol,2004,62.53456
pol,2005,74.36082
pol,2006,75.73789
pol,2007,75.68905
pol,2008,74.19531
pol,2009,89.64069
pol,2010,79.67387
pol,2011,71.5186
pol,2012,71.95113
pol,2013,77.0422
pol,2014,67.28483
pol,2015,66.07485
pol,2016,72.14298
pol,2017,70.21903
pol,2018,66.02979
pol,2019,67.26408
pol,2020,59.03905
prk,1961,85.27132
prk,1962,100
prk,1963,100
prk,1964,100
prk,1965,100
prk,1966,100
prk,1967,100
prk,1968,100
prk,1969,100
prk,1970,100
prk,1971,100
prk,1972,100
prk,1973,100
prk,1974,100
prk,1975,100
prk,1976,100
prk,1977,100
prk,1978,100
prk,1979,100
prk,1980,100
prk,1981,100
prk,1982,100
prk,1983,100
prk,1984,100
prk,1985,100
prk,1986,100
prk,1987,100
prk,1988,100
prk,1989,100
prk,1990,100
prk,1991,100
prk,1992,100
prk,1993,100
prk,1994,100
prk,1995,100
prk,1996,100
prk,1997,100
prk,1998,100
prk,1999,100
prk,2000,100
prk,2001,100
prk,2002,426.70168
prk,2003,330.86482
prk,2004,194.92122
prk,2005,164.63382
prk,2006,181.78722
prk,2007,126.13114
prk,2008,128.15109
prk,2009,170.27508
prk,2010,211.37478
prk,2011,265.98771
prk,2012,195.10695
prk,2013,211.58474
prk,2014,176.75068
prk,2015,147.11565
prk,2016,204.7106
prk,2017,195.79811
prk,2018,281.51706
prk,2019,361.02844
prk,2020,141.78031
prt,1961,100.91956
prt,1962,94.86643
prt,1963,95.64856
prt,1964,97.4312
prt,1965,85.44184
prt,1966,74.10849
prt,1967,90.90576
prt,1968,81.29119
prt,1969,99.97137
prt,1970,85.76269
prt,1971,73.4973
prt,1972,96.13537
prt,1973,93.23898
prt,1974,76.59647
prt,1975,85.73931
prt,1976,89.7134
prt,1977,88.2995
prt,1978,84.85923
prt,1979,85.67742
prt,1980,94.63487
prt,1981,99.97126
prt,1982,111.18823
prt,1983,119.67828
prt,1984,105.35019
prt,1985,98.65306
prt,1986,114.24936
prt,1987,111.32828
prt,1988,134.04643
prt,1989,118.82047
prt,1990,125.63177
prt,1991,184.28571
prt,1992,172.85714
prt,1993,155.2795
prt,1994,160
prt,1995,135.55556
prt,1996,134.375
prt,1997,118.59296
prt,1998,128.57143
prt,1999,133.14607
prt,2000,122.34637
prt,2001,113.59913
prt,2002,80.7143
prt,2003,80.40949
prt,2004,79.61157
prt,2005,81.14422
prt,2006,88.15984
prt,2007,124.89622
prt,2008,97.09891
prt,2009,154.05361
prt,2010,106.06807
prt,2011,82.99404
prt,2012,100.17264
prt,2013,143.23337
prt,2014,129.96759
prt,2015,122.24192
prt,2016,115.93706
prt,2017,110.627
prt,2018,148.28651
prt,2019,153.47191
prt,2020,153.09683
qat,1975,0.22989
qat,1976,0.31513
qat,1977,0.39526
qat,1978,0.39808
qat,1979,0.26247
qat,1980,0.27962
qat,1981,0.31758
qat,1982,0.24943
qat,1983,0.26582
qat,1984,0.1783
qat,1985,0.16951
qat,1986,0.14553
qat,1987,0.14811
qat,1988,0.16722
qat,1989,0.32114
qat,1990,0.39417
qat,1991,0.40827
qat,1992,0.39483
qat,1993,0.52687
qat,1994,1.52053
qat,1995,1.47203
qat,1996,0.29278
qat,1997,0.17329
qat,1998,0.13038
qat,1999,0.10566
qat,2000,0.06681
qat,2001,0.11664
qat,2002,0.18918
qat,2003,0.12212
qat,2004,0.09711
qat,2005,0.07298
qat,2006,0.07473
qat,2007,0.07334
qat,2008,0.33367
qat,2009,0.08121
qat,2010,0.33223
qat,2011,0.14867
qat,2012,0.105
qat,2013,0.15679
qat,2014,0.14806
qat,2015,0.08149
qat,2016,0.11936
qat,2017,0.14386
qat,2018,0.17024
qat,2019,0.17024
qat,2020,0.17024
rou,1961,31.4177
rou,1962,77.97958
rou,1963,101.56601
rou,1964,85.86255
rou,1965,90.99231
rou,1966,80.21977
rou,1967,82.07713
rou,1968,80.42513
rou,1969,75.25306
rou,1970,66.69338
rou,1971,59.11339
rou,1972,53.85048
rou,1973,70.28807
rou,1974,66.55347
rou,1975,70.55425
rou,1976,62.74123
rou,1977,58.58476
rou,1978,62.10659
rou,1979,58.47977
rou,1980,51.09858
rou,1981,63.72588
rou,1982,60.69616
rou,1983,58.25071
rou,1984,57.27242
rou,1985,52.41309
rou,1986,51.52416
rou,1987,53.33845
rou,1988,51.71756
rou,1989,51.36616
rou,1990,72.9104
rou,1991,42.55515
rou,1992,41.13062
rou,1993,47.96029
rou,1994,33.00904
rou,1995,25.51966
rou,1996,29.06336
rou,1997,39.39962
rou,1998,87.74581
rou,1999,37.68485
rou,2000,31.4267
rou,2001,41.36975
rou,2002,39.00993
rou,2003,46.1184
rou,2004,37.75874
rou,2005,36.16775
rou,2006,34.59992
rou,2007,36.56431
rou,2008,41.54332
rou,2009,43.5216
rou,2010,65.23835
rou,2011,72.87885
rou,2012,61.73098
rou,2013,66.56363
rou,2014,58.9625
rou,2015,111.43876
rou,2016,129.33597
rou,2017,125.45906
rou,2018,135.91129
rou,2019,84.80589
rou,2020,57.39382
rus,1992,44.87263
rus,1993,38.72376
rus,1994,18.09857
rus,1995,18.22347
rus,1996,17.376
rus,1997,16.5763
rus,1998,13.61482
rus,1999,12.33561
rus,2000,12.36105
rus,2001,12.78702
rus,2002,10.46362
rus,2003,9.59639
rus,2004,8.82947
rus,2005,8.63987
rus,2006,9.36277
rus,2007,10.02378
rus,2008,11.9274
rus,2009,17.74189
rus,2010,11.37058
rus,2011,11.44291
rus,2012,11.82878
rus,2013,10.09181
rus,2014,9.80693
rus,2015,10.06175
rus,2016,10.9183
rus,2017,10.95806
rus,2018,11.02722
rus,2019,11.59423
rus,2020,12.3673
sau,1970,20.43478
sau,1971,7.22836
sau,1972,3.64348
sau,1973,13.90774
sau,1974,9.93176
sau,1975,9.31677
sau,1976,8.45199
sau,1977,8.62931
sau,1978,11.92676
sau,1979,15.93382
sau,1980,26.95
sau,1981,42.48204
sau,1982,59.13112
sau,1983,80.79347
sau,1984,65.89153
sau,1985,81.52028
sau,1986,94.46268
sau,1987,100.56863
sau,1988,108.50559
sau,1989,113.6788
sau,1990,86.1674
sau,1991,63.65915
sau,1992,60.1049
sau,1993,47.25309
sau,1994,30.04005
sau,1995,24.69995
sau,1996,26.56276
sau,1997,29.15796
sau,1998,27.12254
sau,1999,28.25652
sau,2000,26.86497
sau,2001,25.64212
sau,2002,23.56878
sau,2003,24.19661
sau,2004,26.00026
sau,2005,21.04729
sau,2006,20.96953
sau,2007,17.15028
sau,2008,11.73273
sau,2009,10.78799
sau,2010,10.76853
sau,2011,11.65707
sau,2012,10.19129
sau,2013,8.24367
sau,2014,9.4777
sau,2015,8.78121
sau,2016,8.05172
sau,2017,7.30046
sau,2018,7.09414
sau,2019,7.09414
sau,2020,7.09414
sen,1967,623.53774
sen,1968,111.01169
sen,1969,54.25585
sen,1970,36.63673
sen,1971,52.88499
sen,1972,51.10293
sen,1973,79.12781
sen,1974,136.74912
sen,1975,165.15679
sen,1976,133
sen,1977,155.97396
sen,1978,93.5248
sen,1979,87.87879
sen,1980,62.17949
sen,1981,80.46358
sen,1982,96.84211
sen,1983,97.3822
sen,1984,45.56962
sen,1985,34.375
sen,1986,43.93593
sen,1987,37.05882
sen,1988,49.26316
sen,1989,32.91611
sen,1990,18.09362
sen,1991,22.71641
sen,1992,29.31034
sen,1993,38.70968
sen,1994,42.38953
sen,1995,23.75367
sen,1996,35.8804
sen,1997,26.81499
sen,1998,24.08278
sen,1999,54.38849
sen,2000,73.74517
sen,2001,51.64076
sen,2002,82.13014
sen,2003,54.51826
sen,2004,70.45442
sen,2005,68.60486
sen,2006,133.65993
sen,2007,32.18439
sen,2008,90.50152
sen,2009,1660.13605
sen,2010,1360.17106
sen,2011,488.50556
sen,2012,549.06921
sen,2013,759.56987
sen,2014,543.74569
sen,2015,334.59394
sen,2016,279.55098
sen,2017,129.71877
sen,2018,98.70151
sen,2019,262.28314
sen,2020,293.09954
slv,1964,1735.2
slv,1965,867.8
slv,1966,664.4375
slv,1967,910.42
slv,1968,766.66667
slv,1969,568.42105
slv,1970,649.87
slv,1971,878.26087
slv,1972,1657.89474
slv,1973,998.18182
slv,1974,1146.51163
slv,1975,1219.48052
slv,1976,1227.28474
slv,1977,623.69836
slv,1978,392.64214
slv,1979,439.41176
slv,1987,2172.76786
slv,1988,1240.01276
slv,1989,1395.34717
slv,1990,663.1439
slv,1991,833.81388
slv,1992,453.9449
srb,2006,296.96675
srb,2007,269.6734
srb,2008,304.34179
srb,2009,288.89591
srb,2010,189.41523
srb,2011,175.56326
srb,2012,236.39834
srb,2013,210.94299
srb,2014,222.01185
srb,2015,257.00928
srb,2016,346.46507
srb,2017,261.39234
srb,2018,149.18957
srb,2019,212.70173
srb,2020,280.49008
svk,1993,49.53985
svk,1994,46.87932
svk,1995,48.94356
svk,1996,47.97737
svk,1997,35.82388
svk,1998,46.15332
svk,1999,37.41471
svk,2000,39.20544
svk,2001,51.73501
svk,2002,54.80823
svk,2003,50.68333
svk,2004,44.6373
svk,2005,44.84622
svk,2006,57.09932
svk,2007,63.12758
svk,2008,61.84499
svk,2009,59.01528
svk,2010,63.18753
svk,2011,48.71522
svk,2012,62.9739
svk,2013,44.78541
svk,2014,64.74523
svk,2015,40.49001
svk,2016,49.25437
svk,2017,48.43607
svk,2018,47.5745
svk,2019,56.04459
svk,2020,52.38137
svn,2002,16333.49398
svn,2003,21640.625
svn,2004,15435.45232
svn,2005,101756.14035
swe,1961,176.14184
swe,1962,184.80297
swe,1963,179.58998
swe,1964,193.17934
swe,1965,177.94972
swe,1966,161.16034
swe,1967,158.17125
swe,1968,155.46561
swe,1969,164.85371
swe,1970,167.39671
swe,1971,153.45903
swe,1972,147.81624
swe,1973,160.50103
swe,1974,142.47277
swe,1975,167.05214
swe,1976,181.58921
swe,1977,164.61297
swe,1978,176.48898
swe,1979,169.12421
swe,1980,154.88519
swe,1981,167.2755
swe,1982,150.66066
swe,1983,144.25196
swe,1984,134.03682
swe,1985,135.72818
swe,1986,154.06506
swe,1987,141.49469
swe,1988,146.93864
swe,1989,146.37722
swe,1990,115.54881
swe,1991,143.18235
swe,1992,268.54786
swe,1993,265.52419
swe,1994,262.60081
