geo,time,bx_gsr_insf_zs
hrv,1994,0.79565
hrv,1995,1.20948
hrv,1996,1.41635
hrv,1997,1.26911
hrv,1998,1.44164
hrv,1999,1.68281
hrv,2000,1.05952
hrv,2001,1.18549
hrv,2002,1.83159
hrv,2003,0.87159
hrv,2004,0.42411
hrv,2005,0.52903
hrv,2006,0.69864
hrv,2007,0.76402
hrv,2008,0.73221
hrv,2009,0.7246
hrv,2010,0.66776
hrv,2011,0.70484
hrv,2012,0.6953
hrv,2013,0.72977
hrv,2014,0.86198
hrv,2015,0.88239
hrv,2016,0.8752
hrv,2017,1.07963
hrv,2018,1.11999
hrv,2019,1.16539
hrv,2020,1.40483
hrv,2021,1.16889
hrv,2022,1.2034
hrv,2023,1.15751
hrv,2024,1.136
hti,1971,0.53191
hti,1972,1.52236
hti,1975,0.70367
hti,1976,0.69541
hti,1977,1.20746
hti,1978,1.04405
hti,1979,1.13424
hti,1980,1.2283
hti,1981,1.43363
hti,1982,1.40401
hti,1983,1.43493
hti,1984,1.69443
hti,1985,1.64652
hti,1986,1.70221
hti,1987,1.59775
hti,1988,1.47333
hti,1989,1.26356
hti,1990,1.03448
hti,1991,0.69444
hti,1992,0.38961
hti,1993,0.44693
hti,1994,1.49254
hti,1995,0.52854
hti,2014,1.40762
hti,2015,1.5235
hti,2016,1.84862
hti,2017,2.06857
hti,2018,2.34152
hti,2019,3.14509
hti,2020,14.83915
hti,2021,12.19472
hti,2022,13.55878
hti,2023,10.4874
hun,1982,0.60031
hun,1983,1.03569
hun,1984,1.39484
hun,1985,1.47907
hun,1986,1.05624
hun,1987,0.66323
hun,1988,0.62084
hun,1989,0.5339
hun,1990,0.16273
hun,1991,0.21358
hun,1992,0.05429
hun,1993,0.25727
hun,1994,0.1833
hun,1995,3.76089
hun,1996,3.92922
hun,1997,5.31879
hun,1998,3.71621
hun,1999,3.26514
hun,2000,3.3304
hun,2001,3.12034
hun,2002,2.74154
hun,2003,3.01871
hun,2004,3.26895
hun,2005,1.90329
hun,2006,1.93734
hun,2007,2.46658
hun,2008,2.67644
hun,2009,2.55079
hun,2010,2.28712
hun,2011,2.07472
hun,2012,1.69876
hun,2013,1.72454
hun,2014,1.48002
hun,2015,1.48076
hun,2016,1.45905
hun,2017,1.69058
hun,2018,1.73972
hun,2019,1.55248
hun,2020,2.15179
hun,2021,1.86323
hun,2022,1.99357
hun,2023,2.27252
hun,2024,2.42335
idn,2002,0.03707
idn,2003,0.05139
idn,2004,2.39233
idn,2005,2.93872
idn,2006,2.34805
idn,2007,2.81129
idn,2008,2.34374
idn,2009,1.6487
idn,2010,2.4588
idn,2011,2.16665
idn,2012,1.05422
idn,2013,1.21581
idn,2014,1.05651
idn,2015,1.359
idn,2016,1.78465
idn,2017,2.85241
idn,2018,2.63022
idn,2019,1.98221
idn,2020,5.38425
idn,2021,7.79783
idn,2022,4.85439
idn,2023,6.53815
idn,2024,4.61551
ind,1975,2.47436
ind,1976,2.28176
ind,1977,2.11356
ind,1978,1.80598
ind,1979,1.62451
ind,1980,1.2448
ind,1981,1.34608
ind,1982,1.30711
ind,1983,1.25491
ind,1984,1.33452
ind,1985,1.24574
ind,1986,1.41439
ind,1987,1.57159
ind,1988,1.88273
ind,1989,2.64546
ind,1990,2.66602
ind,1991,2.16497
ind,1992,3.04256
ind,1993,2.76802
ind,1994,2.40654
ind,1995,2.51209
ind,1996,2.90033
ind,1997,2.51179
ind,1998,1.96826
ind,1999,1.64025
ind,2000,3.19439
ind,2001,3.39214
ind,2002,4.7755
ind,2003,3.24005
ind,2004,3.1052
ind,2005,3.99413
ind,2006,4.99736
ind,2007,5.64336
ind,2008,5.51779
ind,2009,5.52442
ind,2010,6.50442
ind,2011,6.37622
ind,2012,5.22891
ind,2013,5.7118
ind,2014,5.04217
ind,2015,4.6899
ind,2016,4.45499
ind,2017,3.74786
ind,2018,3.9095
ind,2019,3.42157
ind,2020,3.17824
ind,2021,3.39699
ind,2022,3.45678
ind,2023,3.48592
ind,2024,3.11993
irl,2005,26.62545
irl,2006,28.85901
irl,2007,27.42093
irl,2008,24.37246
irl,2009,21.70127
irl,2010,21.28269
irl,2011,19.55944
irl,2012,22.82261
irl,2013,17.47294
irl,2014,16.4672
irl,2015,15.71904
irl,2016,13.82684
irl,2017,12.79403
irl,2018,11.84866
irl,2019,11.07591
irl,2020,10.41235
irl,2021,11.05758
irl,2022,9.96989
irl,2023,9.52074
irn,1983,13.51852
irn,1984,17.89474
irn,1985,23.78378
irn,1986,15.28926
irn,1987,21.21212
irn,1988,29.5082
irn,1989,29.59641
irn,1990,5.04587
irn,1991,24.1018
irn,1992,9.48122
irn,1993,5.16605
irn,1994,11.18721
irn,1995,7.9258
irn,1996,11.51163
irn,1997,6.04027
irn,1998,3.73675
irn,1999,8.71711
irn,2000,10.49204
irq,2005,0.78829
irq,2006,0.39205
irq,2007,2.21224
irq,2008,0.27399
irq,2009,0.16869
irq,2010,0.67758
irq,2011,1.59461
irq,2012,1.05895
irq,2013,0.89509
irq,2014,0.93027
irq,2015,1.16231
irq,2016,0.83344
irq,2017,0.78244
irq,2018,0.71623
irq,2019,0.88552
irq,2020,0.67321
irq,2021,0.17192
irq,2022,0.16604
irq,2023,0.30565
isl,1976,0.75362
isl,1977,0.75436
isl,1978,0.49618
isl,1979,0.54645
isl,1980,0.78628
isl,1981,0.62748
isl,1982,0.55784
isl,1983,0.58394
isl,1984,0.5762
isl,1985,0.63403
isl,1986,0.63989
isl,1987,0.59051
isl,1988,0.71482
isl,1989,0.77384
isl,1990,1.17455
isl,1991,1.22949
isl,1992,2.07654
isl,1993,1.92037
isl,1994,0.90804
isl,2009,7.91112
isl,2010,9.1953
isl,2011,8.14411
isl,2012,6.58814
isl,2013,5.00436
isl,2014,4.16338
isl,2015,3.97853
isl,2016,4.15641
isl,2017,4.11558
isl,2018,4.20649
isl,2019,3.41423
isl,2020,6.46059
isl,2021,5.09696
isl,2022,3.32451
isl,2023,3.28948
isl,2024,3.06983
isr,1960,1.05263
isr,1961,1.65289
isr,1965,12.87879
isr,1966,13.62126
isr,1967,13.24921
isr,1968,12
isr,1969,15.82418
isr,1970,16.33065
isr,1971,15.38462
isr,1972,2.61348
isr,1973,2.00472
isr,1974,2.19298
isr,1975,0.53286
isr,1976,0.74738
isr,1977,-0.99626
isr,1978,0.81883
isr,1979,0.94909
isr,1980,0.99192
isr,1981,0.53963
isr,1982,0.59031
isr,1983,-0.70177
isr,1984,-1.69955
isr,1985,0.23797
isr,1986,0.25307
isr,1987,0.27383
isr,1988,0.22068
isr,1989,-0.54279
isr,1990,-0.24515
isr,1991,-0.08992
isr,1992,-0.23403
isr,1993,0.2162
isr,1994,0.18849
isr,1995,0.22005
isr,1996,0.15215
isr,1997,0.16311
isr,1998,0.16543
isr,1999,0.14457
isr,2000,0.107
isr,2001,0.1055
isr,2002,0.12684
isr,2003,0.11837
isr,2004,0.09215
isr,2005,0.08934
isr,2006,0.10773
isr,2007,0.11855
isr,2008,0.1058
isr,2009,0.12854
isr,2010,0.11821
isr,2011,0.10353
isr,2012,0.08745
isr,2013,0.08256
isr,2014,0.07845
isr,2015,0.09263
isr,2016,0.08803
isr,2017,0.08061
isr,2018,0.07193
isr,2019,0.06567
isr,2020,0.07379
isr,2021,0.06353
isr,2022,0.05426
isr,2023,0.05352
isr,2024,0.05792
ita,1970,8.84919
ita,1971,8.7225
ita,1972,8.84119
ita,1973,9.64545
ita,1974,9.79808
ita,1975,9.26297
ita,1976,8.95837
ita,1977,7.22922
ita,1978,7.45949
ita,1979,7.03003
ita,1980,6.99364
ita,1981,7.76936
ita,1982,7.44769
ita,1983,6.91709
ita,1984,7.63682
ita,1985,8.24793
ita,1986,7.48661
ita,1987,7.81331
ita,1988,7.23459
ita,1989,8.63098
ita,1990,5.8163
ita,1991,6.37577
ita,1992,7.66375
ita,1993,8.75616
ita,1994,7.57472
ita,1995,7.05625
ita,1996,8.42983
ita,1997,9.2844
ita,1998,5.57935
ita,1999,3.59593
ita,2000,4.46246
ita,2001,6.35633
ita,2002,6.89921
ita,2003,5.37854
ita,2004,5.61924
ita,2005,6.0061
ita,2006,6.60826
ita,2007,6.929
ita,2008,4.37377
ita,2009,5.50488
ita,2010,5.6407
ita,2011,7.11092
ita,2012,8.30989
ita,2013,6.70701
ita,2014,6.74264
ita,2015,6.45812
ita,2016,7.37431
ita,2017,6.89459
ita,2018,7.48646
ita,2019,6.84101
ita,2020,10.63996
ita,2021,8.83516
ita,2022,6.79888
ita,2023,7.5586
ita,2024,8.14854
jam,1976,6.75548
jam,1977,7.17772
jam,1978,6.30343
jam,1979,4.82092
jam,1980,4.15523
jam,1981,4.21676
jam,1982,3.05274
jam,1983,2.24218
jam,1984,2.13138
jam,1985,1.88679
jam,1986,1.50232
jam,1987,1.30746
jam,1988,1.39055
jam,1989,1.14827
jam,1990,1.32002
jam,1991,1.10876
jam,1992,0.82428
jam,1993,0.77656
jam,1994,1.74976
jam,1995,1.05764
jam,1996,0.80529
jam,1997,0.85938
jam,1998,0.85291
jam,1999,0.89466
jam,2000,1.21933
jam,2001,1.4602
jam,2002,1.97463
jam,2003,1.59515
jam,2004,1.60169
jam,2005,2.76947
jam,2006,2.04722
jam,2007,2.92669
jam,2008,1.89952
jam,2009,2.30181
jam,2010,1.50512
jam,2011,1.73242
jam,2012,1.13669
jam,2013,1.00355
jam,2014,0.49928
jam,2015,0.35984
jam,2016,0.36388
jam,2017,0.34806
jam,2018,0.30872
jam,2019,0.27167
jam,2020,0.83553
jam,2021,0.60002
jam,2022,0.41593
jam,2023,0.35778
jam,2024,0.33142
jor,1997,0.22738
jor,1998,0.10819
jor,1999,0.09946
jor,2014,1.12249
jor,2015,1.82162
jor,2016,1.61321
jor,2017,0.93776
jor,2018,1.97579
jor,2019,1.21245
jor,2020,2.48902
jor,2021,2.54089
jor,2022,1.52989
jor,2023,1.07377
jor,2024,1.28194
jpn,1996,4.87433
jpn,1997,3.14885
jpn,1998,2.63289
jpn,1999,3.21067
jpn,2000,4.37759
jpn,2001,4.03075
jpn,2002,4.16549
jpn,2003,4.93825
jpn,2004,5.59641
jpn,2005,5.8037
jpn,2006,7.06631
jpn,2007,6.20978
jpn,2008,4.525
jpn,2009,4.68451
jpn,2010,3.62521
jpn,2011,4.08177
jpn,2012,3.09444
jpn,2013,3.47757
jpn,2014,5.4111
jpn,2015,7.29524
jpn,2016,7.93845
jpn,2017,6.80782
jpn,2018,7.05494
jpn,2019,7.92311
jpn,2020,10.92109
jpn,2021,9.22741
jpn,2022,8.25718
jpn,2023,7.56192
jpn,2024,7.04428
kaz,1997,0.01188
kaz,1998,0.15482
kaz,1999,0.19303
kaz,2000,1.57037
kaz,2001,0.93139
kaz,2002,0.79405
kaz,2003,1.01911
kaz,2004,1.18408
kaz,2005,1.0611
kaz,2006,1.15369
kaz,2007,3.24014
kaz,2008,4.56043
kaz,2009,3.98315
kaz,2010,2.51069
kaz,2011,2.76008
kaz,2012,2.58858
kaz,2013,1.10462
kaz,2014,1.26356
kaz,2015,1.67669
kaz,2016,1.26288
kaz,2017,1.59686
kaz,2018,1.27224
kaz,2019,2.32738
kaz,2020,4.91306
kaz,2021,4.78756
kaz,2022,6.84579
kaz,2023,10.04033
kaz,2024,10.10834
ken,1975,1.3357
ken,1976,1.76942
ken,1977,1.22869
ken,1978,1.08532
ken,1979,1.48664
ken,1980,0.78445
ken,1981,0.74446
ken,1982,0.93983
ken,1983,1.06383
ken,1984,1.00445
ken,1985,0.73946
ken,1986,0.5698
ken,1987,0.51535
ken,1988,0.57409
ken,1989,0.55125
ken,1990,0.4474
ken,1991,0.47856
ken,1992,0.5226
ken,1993,0.36891
ken,1994,0.31764
ken,1995,1.0593
ken,1996,1.14788
ken,1997,0.79268
ken,1998,0.55544
ken,1999,0.29568
ken,2000,0.36891
ken,2001,0.31764
ken,2002,1.0593
ken,2003,1.14788
ken,2004,0.79268
ken,2005,0.55541
ken,2006,0.29951
ken,2007,0.25865
ken,2008,0.32008
ken,2009,0.48895
ken,2010,3.74446
ken,2011,4.64016
ken,2012,5.8211
ken,2013,6.18515
ken,2014,5.66203
ken,2015,7.23789
ken,2016,8.75785
ken,2017,12.76832
ken,2018,15.32785
ken,2019,11.48516
ken,2020,14.45332
ken,2021,12.35889
ken,2022,11.31848
ken,2023,13.05205
ken,2024,10.32337
kgz,1994,0.6153
kgz,1997,0.66667
kgz,1998,3.73232
kgz,1999,1.63059
kgz,2000,2.45312
kgz,2001,0.9447
kgz,2002,2.71886
kgz,2003,1.17348
kgz,2004,0.99983
kgz,2005,1.52702
kgz,2006,0.89022
kgz,2007,1.27159
kgz,2008,2.70742
kgz,2009,2.27391
kgz,2010,1.2105
kgz,2011,0.45223
kgz,2012,0.44939
kgz,2013,0.667
kgz,2014,0.36036
kgz,2015,1.73842
kgz,2016,0.61871
kgz,2017,3.2362
kgz,2018,1.71069
kgz,2019,0.71684
kgz,2020,3.4814
kgz,2021,2.82915
kgz,2022,1.67031
khm,2003,0.35676
khm,2004,0.47324
khm,2005,1.02201
khm,2006,1.07991
khm,2007,0.90692
khm,2008,0.42975
khm,2009,0.36923
khm,2010,0.22578
khm,2011,1.15343
khm,2012,0.64284
khm,2013,0.57992
khm,2014,0.66941
khm,2015,0.86013
khm,2016,0.22505
khm,2017,0.18959
khm,2018,0.33098
khm,2019,0.53788
khm,2020,3.20188
khm,2021,6.35781
khm,2022,2.20276
khm,2023,0.76614
khm,2024,0.30717
kir,1979,0.91743
kir,1980,0.58893
kir,1981,0.66094
kir,1982,1.05286
kir,1983,1.00629
kir,1984,0.74405
kir,1985,0.41231
kir,1986,1.32844
kir,1987,1.55566
kir,1988,2.13605
kir,1989,1.93612
kir,1990,1.59226
kir,1991,1.0656
kir,1992,1.02192
kir,1993,1.48744
kir,1994,1.24917
kir,2006,34.3306
kir,2007,29.84504
kir,2008,37.08686
kir,2009,26.54787
kir,2010,24.97876
kir,2011,19.76534
kir,2012,21.76833
kir,2013,11.63878
kir,2014,10.93932
kir,2015,10.58437
kir,2016,6.25948
kir,2017,10.16416
kir,2018,2.35538
kir,2019,10.65323
kir,2020,5.00634
kir,2021,30.7711
kir,2022,3.36569
kir,2023,4.00614
kir,2024,2.78118
kna,1986,0.58377
kna,1987,0.52246
kna,1988,0.57039
kna,1989,0.55551
kna,1990,1.19888
kna,1991,0.61742
kna,1992,0.65463
kna,1993,1.18503
kna,1994,1.57966
kna,1995,1.92082
kna,1996,1.43903
kna,1997,1.7668
kna,1998,3.41729
kna,1999,1.29732
kna,2000,11.24358
kna,2001,11.7098
kna,2002,13.41937
kna,2003,10.75949
kna,2004,8.32654
kna,2005,7.08828
kna,2006,6.11272
kna,2007,5.48472
kna,2008,4.72624
kna,2009,5.11959
kna,2010,5.84116
kna,2011,5.35811
kna,2012,4.92028
kna,2013,3.9789
kna,2014,3.91761
kna,2015,4.79298
kna,2016,4.83506
kna,2017,5.35013
kna,2018,5.55191
kna,2019,2.60808
kna,2020,4.52259
kna,2021,3.92951
kna,2022,3.48317
kna,2023,3.68009
kna,2024,4.29147
kor,1976,5.37001
kor,1977,4.13075
kor,1978,3.59695
kor,1979,4.30328
kor,1980,0.97489
kor,1981,-0.62629
kor,1982,-0.61745
kor,1983,-0.3002
kor,1984,-0.13665
kor,1985,-0.28748
kor,1986,0.00156
kor,1987,0.49769
kor,1988,0.25269
kor,1989,0.28026
kor,1990,0.04262
kor,1991,-0.13307
kor,1992,0.44596
kor,1993,0.608
kor,1994,0.78721
kor,1995,0.34842
kor,1996,0.87224
kor,1997,0.55745
kor,1998,0.71672
kor,1999,0.81661
kor,2000,1.05786
kor,2001,0.8448
kor,2002,1.06179
kor,2003,0.9614
kor,2004,1.37795
kor,2005,1.86297
kor,2006,2.8487
kor,2007,3.46828
kor,2008,2.87483
kor,2009,2.64649
kor,2010,2.60522
kor,2011,2.55423
kor,2012,2.25677
kor,2013,1.87294
kor,2014,1.99549
kor,2015,2.43624
kor,2016,2.59848
kor,2017,3.73963
kor,2018,3.50279
kor,2019,3.70853
kor,2020,5.06654
kor,2021,4.42298
kor,2022,3.0569
kor,2023,5.42621
kor,2024,4.6482
kos,2004,3.8089
kos,2005,3.48769
kos,2006,3.95137
kos,2007,3.65329
kos,2008,3.48138
kos,2009,3.82529
kos,2010,3.33338
kos,2011,1.71949
kos,2012,2.92606
kos,2013,2.81763
kos,2014,2.35363
kos,2015,1.96158
kos,2016,1.73423
kos,2017,1.49847
kos,2018,1.93276
kos,2019,2.06715
kos,2020,5.6783
kos,2021,0.73937
kos,2022,0.74428
kos,2023,0.95515
kwt,1993,4.8
kwt,1994,4.04762
kwt,1995,4.60606
kwt,1996,4.70114
kwt,1997,5.61798
kwt,1998,5.20253
kwt,1999,5.47023
kwt,2000,4.93562
kwt,2001,5.42924
kwt,2002,7.6662
kwt,2003,4.09862
kwt,2004,3.20346
kwt,2005,2.51757
kwt,2006,1.17129
kwt,2007,1.17297
kwt,2008,3.74501
kwt,2009,3.33316
kwt,2010,3.96062
kwt,2011,4.93121
kwt,2012,3.36865
kwt,2013,10.36054
kwt,2014,8.88603
kwt,2015,9.75101
kwt,2016,10.02741
kwt,2017,15.11646
kwt,2018,31.71353
kwt,2019,15.00611
kwt,2020,15.45178
kwt,2021,22.59552
kwt,2022,16.58857
kwt,2023,14.72549
kwt,2024,12.97527
lao,1988,0.5618
lao,1989,0.44444
lao,1990,0.42194
lao,1991,0.79365
lao,1992,2.10526
lao,1993,0.26762
lao,1994,0.35587
lao,1995,0.35842
lao,1996,0.40404
lao,1997,0.21524
lao,1998,0.27239
lao,1999,0.36052
lao,2001,0.17021
lao,2002,0.54212
lao,2003,1.74642
lao,2004,1.43137
lao,2005,1.44081
lao,2006,1.44871
lao,2007,2.57614
lao,2008,2.06647
lao,2009,2.50583
lao,2010,2.14195
lao,2011,4.5588
lao,2012,0.75474
lao,2013,5.80018
lao,2014,1.61982
lao,2015,1.41787
lao,2016,0.27314
lao,2017,1.8876
lao,2018,0.50169
lao,2019,2.40353
lao,2020,2.45311
lao,2021,8.64614
lao,2022,2.84834
lao,2023,0.65418
lbn,2002,1.45647
lbn,2003,1.58424
lbn,2004,1.85325
lbn,2005,2.46061
lbn,2006,2.71782
lbn,2007,2.89956
lbn,2008,2.07484
lbn,2009,2.10703
lbn,2010,13.88047
lbn,2011,16.28366
lbn,2012,11.65023
lbn,2013,10.94636
lbn,2014,13.52716
lbn,2015,15.8404
lbn,2016,17.25609
lbn,2017,15.15253
lbn,2018,12.58103
lbn,2019,7.8682
lbn,2020,7.63351
lbn,2021,7.66738
lbn,2022,7.30827
lbn,2023,9.42371
lbr,2010,3.5542
lbr,2011,3.88277
lbr,2012,4.96461
lbr,2013,5.44563
lbr,2014,2.22553
lbr,2015,2.43623
lbr,2016,27.44019
lbr,2017,16.41795
lbr,2018,96.32311
lbr,2019,78.77804
lbr,2020,5.15542
lbr,2021,4.22946
lbr,2022,4.26214
lby,2000,11.62791
lby,2001,17.93478
lby,2002,9.22693
lby,2003,12.44344
lby,2004,13.72998
lby,2005,8.05243
lby,2006,11.24744
lby,2008,2.21473
lby,2009,16.36364
lby,2010,18.43453
lby,2012,21.41919
lby,2013,19.95553
lby,2014,41.16162
lby,2015,89.64803
lby,2016,41.52047
lby,2017,41.49533
lby,2018,41.51085
lby,2019,25.88586
lby,2020,30.76241
lby,2021,67.02899
lby,2022,65.91449
lby,2023,94.11398
lca,1986,1.66968
lca,1987,1.61776
lca,1988,1.35904
lca,1989,0.84155
lca,1990,1.86902
lca,1991,1.49061
lca,1992,1.77474
lca,1993,1.24945
lca,1994,1.1795
lca,1995,1.24366
lca,1996,1.38123
lca,1997,1.21853
lca,1998,0.98645
lca,1999,1.0304
lca,2000,1.37814
lca,2001,1.94465
lca,2002,1.93451
lca,2003,1.55586
lca,2004,1.26375
lca,2005,1.33077
lca,2006,1.87446
lca,2007,1.26774
lca,2008,1.09808
lca,2009,1.66154
lca,2010,1.27718
lca,2011,1.22409
lca,2012,1.15741
lca,2013,0.91991
lca,2014,0.71077
lca,2015,0.67127
lca,2016,0.64952
lca,2017,0.77136
lca,2018,0.76259
lca,2019,0.70917
lca,2020,2.38477
lca,2021,0.79411
lca,2022,0.64675
lca,2023,0.55828
lca,2024,0.47017
lka,1975,1.47573
lka,1976,1.42623
lka,1977,1.19078
lka,1978,0.8692
lka,1979,1.59119
lka,1980,0.9527
lka,1981,0.95536
lka,1982,0.91109
lka,1983,2.65334
lka,1984,3.44419
lka,1985,2.66283
lka,1986,11.24612
lka,1987,3.0527
lka,1988,3.48167
lka,1989,3.35825
lka,1990,4.06553
lka,1991,5.38054
lka,1992,4.69262
lka,1993,2.73559
lka,1994,2.70806
lka,1995,3.28592
lka,1996,3.59609
lka,1997,3.40037
lka,1998,3.70038
lka,1999,3.83241
lka,2000,4.32126
lka,2001,31.18226
lka,2002,3.5654
lka,2003,3.40261
lka,2004,3.29687
lka,2005,4.73791
lka,2006,3.5202
lka,2007,3.10986
lka,2008,3.4159
lka,2009,3.94208
lka,2010,3.24834
lka,2011,2.94013
lka,2012,8.93278
lka,2013,7.35193
lka,2014,6.617
lka,2015,5.83029
lka,2016,5.22241
lka,2017,5.00364
lka,2018,4.44393
lka,2019,4.68391
lka,2020,4.44769
lka,2021,4.65261
lka,2022,3.60725
lka,2023,1.8216
lso,1988,-2.35078
lso,1989,-1.40258
lso,1990,1.0958
lso,1991,-0.12159
lso,1992,-0.05462
lso,1993,5.21075
lso,1994,1.896
lso,1995,1.73617
lso,1997,0.01295
lso,1998,4.26799
lso,1999,0.25077
lso,2000,0.12018
lso,2001,0.11941
lso,2002,0.12008
lso,2003,0.36804
lso,2004,0.48995
lso,2005,0.12229
lso,2006,0.09131
lso,2008,1.29201
lso,2009,2.71552
lso,2010,1.34326
lso,2011,4.74695
lso,2012,4.56332
lso,2013,0.13952
lso,2014,0.13613
lso,2015,0.0759
lso,2016,0.05071
lso,2017,0.09899
lso,2018,0.1032
lso,2019,0.10435
lso,2020,0.2014
lso,2021,0.13785
lso,2022,0.15267
lso,2023,0.13904
lso,2024,0.15591
ltu,1994,0.4048
ltu,1995,0.93978
ltu,1996,1.05326
ltu,1997,1.92495
ltu,1998,1.91483
ltu,1999,0.67093
ltu,2000,0.43194
ltu,2001,1.32439
ltu,2002,0.61256
ltu,2003,0.31353
ltu,2004,0.9142
ltu,2005,1.09119
ltu,2006,1.58414
ltu,2007,1.84296
ltu,2008,2.05076
ltu,2009,1.60001
ltu,2010,1.53423
ltu,2011,1.70375
ltu,2012,1.06771
ltu,2013,1.52494
ltu,2014,1.11229
ltu,2015,1.29381
ltu,2016,1.42028
ltu,2017,1.51988
ltu,2018,1.67283
ltu,2019,1.7466
ltu,2020,2.1915
ltu,2021,4.31164
ltu,2022,4.66921
ltu,2023,7.01742
ltu,2024,7.72812
lux,1999,65.93424
lux,2000,69.7166
lux,2001,67.36024
lux,2002,65.85437
lux,2003,63.35295
lux,2004,63.4614
lux,2005,66.7874
lux,2006,71.03065
lux,2007,72.70508
lux,2008,68.49828
lux,2009,65.91705
lux,2010,67.00363
lux,2011,65.3701
lux,2012,63.97565
lux,2013,63.51516
lux,2014,63.25194
lux,2015,63.4774
lux,2016,61.33868
lux,2017,61.98595
lux,2018,60.61009
lux,2019,58.35986
lux,2020,56.41396
lux,2021,55.8318
lux,2022,52.80402
lux,2023,52.25595
lux,2024,51.84016
lva,1992,0.00234
lva,1993,0.03693
lva,1994,0.88204
lva,1995,2.39047
lva,1996,3.04046
lva,1997,3.48207
lva,1998,3.25083
lva,1999,3.47967
lva,2008,16.95548
lva,2009,14.8318
lva,2010,11.55355
lva,2011,11.52263
lva,2012,9.98285
lva,2013,10.0054
lva,2014,10.00661
lva,2015,10.49849
lva,2016,9.57367
lva,2017,7.39095
lva,2018,5.67662
lva,2019,3.5475
lva,2020,2.97628
lva,2021,3.48762
lva,2022,2.95829
lva,2023,2.39796
lva,2024,2.33281
mac,2002,2.26777
mac,2003,2.22139
mac,2004,1.65491
mac,2005,1.99137
mac,2006,1.83742
mac,2007,1.99231
mac,2008,2.33913
mac,2009,1.53453
mac,2010,1.82045
mac,2011,1.27979
mac,2012,1.6008
mac,2013,1.91768
mac,2014,2.60377
mac,2015,3.79225
mac,2016,4.14016
mac,2017,3.66642
mac,2018,3.55116
mac,2019,4.37324
mac,2020,15.24907
mac,2021,12.36203
mac,2022,23.71067
mac,2023,8.67619
mar,1975,0.97635
mar,1976,1.01147
mar,1977,1.05234
mar,1978,0.96035
mar,1979,0.97139
mar,1980,1.06231
mar,1981,0.98404
mar,1982,1.283
mar,1983,1.16287
mar,1984,1.01409
mar,1985,0.88609
mar,1986,1.0668
mar,1987,0.95854
mar,1988,1.15355
mar,1989,0.82449
mar,1990,0.767
mar,1991,2.20372
mar,1992,2.3039
mar,1993,1.51007
mar,1994,1.55724
mar,1995,0.96024
mar,1996,1.26024
mar,1997,0.95542
mar,1998,0.73485
mar,1999,0.64516
mar,2000,0.75421
mar,2001,0.60588
mar,2002,0.52375
mar,2003,1.12038
mar,2004,1.18228
mar,2005,0.77615
mar,2006,0.6684
mar,2007,0.51049
mar,2008,0.99666
mar,2009,1.43425
mar,2010,1.29035
mar,2011,1.14126
mar,2012,1.12335
mar,2013,1.329
mar,2014,1.24309
mar,2015,1.23038
mar,2016,0.99932
mar,2017,1.00978
mar,2018,1.0321
mar,2019,1.27465
mar,2020,1.81837
mar,2021,1.5192
mar,2022,0.88211
mar,2023,0.85773
mar,2024,0.9745
mda,1994,3.17726
mda,1995,11.53553
mda,1996,1.8295
mda,1997,0.8656
mda,1998,2.31369
mda,1999,1.87778
mda,2000,1.26192
mda,2001,1.71497
mda,2002,1.25363
mda,2003,1.01078
mda,2004,0.65027
mda,2005,0.84506
mda,2006,0.90824
mda,2007,0.85343
mda,2008,0.88144
mda,2009,0.81734
mda,2010,0.63576
mda,2011,0.70231
mda,2012,0.50089
mda,2013,0.59954
mda,2014,0.64348
mda,2015,0.62559
mda,2016,0.54527
mda,2017,0.39096
mda,2018,0.38106
mda,2019,0.29729
mda,2020,0.33963
mda,2021,0.36821
mda,2022,0.33036
mda,2023,0.44949
mda,2024,0.35728
mdg,1974,2.81282
mdg,1975,2.27239
mdg,1976,0.818
mdg,1977,0.81967
mdg,1978,0.38119
mdg,1979,0.45165
mdg,1980,0.42883
mdg,1981,0.41866
mdg,1982,0.53913
mdg,1983,0.54471
mdg,1984,1.26871
mdg,1985,0.67491
mdg,1986,0.73454
mdg,1987,0.53904
mdg,1988,0.36315
mdg,1989,0.21333
mdg,1990,0.23944
mdg,1991,3.22901
mdg,1992,4.03603
mdg,1993,5.3692
mdg,1994,2.08409
mdg,1995,1.98882
mdg,1996,1.63385
mdg,1997,1.47125
mdg,1998,1.58505
mdg,1999,1.3417
mdg,2000,0.9973
mdg,2001,0.66722
mdg,2002,0.33746
mdg,2003,1.43458
mdg,2004,0.88531
mdg,2005,0.00504
mdg,2006,0.02083
mdg,2007,0.01642
mdg,2008,0.04048
mdg,2009,0.02399
mdg,2010,0.10413
mdg,2011,0.10026
mdg,2012,0.11463
mdg,2013,0.13925
mdg,2014,0.20063
mdg,2015,0.37858
mdg,2016,0.29651
mdg,2017,0.25478
mdg,2018,0.49624
mdg,2019,0.48764
mdg,2020,0.74019
mdg,2021,0.51817
mdg,2022,0.6021
mdv,1977,3.8
mdv,1978,1.60714
mdv,1979,7.26688
mdv,1980,8.07252
mdv,1981,7.41056
mdv,1982,5.90219
mdv,1983,5.46573
mdv,1984,3.4202
mdv,1985,2.28659
mdv,1986,1.95728
mdv,1987,1.91847
mdv,1988,1.16806
mdv,1989,0.93742
mdv,1990,0.62315
mdv,1991,0.60146
