geo,time,bx_gsr_royl_cd
mkd,2015,9247096
mkd,2016,7713684
mkd,2017,9791732
mkd,2018,11848313
mkd,2019,10748982
mkd,2020,12089507
mkd,2021,15524238
mkd,2022,13723701
mkd,2023,20551240
mli,2001,77826.56953
mli,2002,47570.08911
mli,2004,178253.78456
mli,2005,170694.30544
mli,2006,153131.84535
mli,2007,104464.01511
mli,2008,224215.22581
mli,2010,242525.04356
mli,2011,388330.04493
mli,2012,121436.15764
mli,2017,46309.63133
mli,2021,62034.4402
mlt,1986,254457.78238
mlt,1988,302245.68544
mlt,1989,286950.22131
mlt,1990,185657.195
mlt,1991,61873.05197
mlt,1992,56439.89674
mlt,1993,104632.79122
mlt,1994,105842.20295
mlt,1995,248093.88313
mlt,1996,621202.72977
mlt,1997,62097.83861
mlt,1998,990054.79775
mlt,2000,1557081.17001
mlt,2001,15564.35725
mlt,2002,1150645.13688
mlt,2003,1200112.17893
mlt,2004,31727291.69705
mlt,2005,106461997.39879
mlt,2006,374494988.06741
mlt,2007,298828991.42746
mlt,2008,817331616.73791
mlt,2009,1165693004.79408
mlt,2010,1214198489.22777
mlt,2011,257894478.85629
mlt,2012,307639733.81237
mlt,2013,335530829.93547
mlt,2014,366376850.87565
mlt,2015,497572086.49032
mlt,2016,564227477.26659
mlt,2017,644842333.7788
mlt,2018,678072132.1867
mlt,2019,869497604.08236
mlt,2020,999846352.19234
mlt,2021,1172143541.65708
mlt,2022,1110531123.37146
mmr,1976,3588072.90125
mmr,1977,839589.85469
mmr,1979,532747.87086
mmr,1980,657827.85492
mmr,1981,1279589.73153
mmr,1982,456000.12444
mmr,1983,1743221.18571
mmr,1984,733157.63388
mmr,1985,1704141.43363
mmr,1987,437265.52576
mmr,1988,486038.91097
mmr,1989,181406.21846
mmr,1990,216626.85257
mmr,1999,1821227.09008
mmr,2000,109146.22994
mmr,2001,29453.39756
mmr,2014,24978015.37187
mmr,2015,21600170.7325
mmr,2016,11574498.42513
mmr,2017,2365377.97831
mmr,2018,2599406.62522
mmr,2019,16914308.90061
mne,2007,1377885.97803
mne,2008,2064612.67194
mne,2009,1146929.53969
mne,2010,3253681.0033
mne,2011,815132.39279
mne,2012,1229708.52486
mne,2013,767396.42786
mne,2014,1135559.58736
mne,2015,764802.73583
mne,2016,559078.44101
mne,2017,510570.46151
mne,2018,431556.62014
mne,2019,734715.3542
mne,2020,495991.68346
mne,2021,541777.16514
mne,2022,918007.92396
mne,2023,930349.30569
mng,2008,12534980
mng,2009,194743.54
mng,2010,491650
mng,2011,2486616.29406
mng,2012,1455465.01963
mng,2013,865917.3718
mng,2014,2429561.08056
mng,2015,2387056.27237
mng,2016,1921813.208
mng,2017,999069.92425
mng,2018,1360477.93292
mng,2019,1324931.81709
mng,2020,1297734.80005
mng,2021,1412217.77943
mng,2022,1585758.91998
mng,2023,1625666.4869
moz,2005,2203171
moz,2006,1017687
moz,2007,45199
moz,2008,842.24
moz,2009,192948.52
moz,2011,241795.9
moz,2012,122122.62
mrt,2018,76776.26033
mrt,2019,5927.65001
mus,2000,39107.2085
mus,2004,145720.43166
mus,2005,33648.99833
mus,2006,192936.091
mus,2007,460807.80865
mus,2008,5186.24512
mus,2009,120526.28078
mus,2010,554905.8734
mus,2011,2159982.62994
mus,2012,1350305.96178
mus,2013,3025597.89569
mus,2014,3059373.20958
mus,2015,1054090.71846
mus,2016,2311394.84878
mus,2017,834799.90604
mus,2018,1120907.45016
mus,2019,761331.69308
mus,2020,785744.23361
mus,2021,1777373.7268
mus,2022,701568.97647
mus,2023,329924.67936
mwi,2019,1509821.63807
mwi,2020,2317431.33383
mwi,2021,3325919.97825
mwi,2022,3339604.5888
mys,1999,14736842.10526
mys,2000,18157894.73684
mys,2001,20789473.68421
mys,2002,12105263.15789
mys,2003,20289473.68421
mys,2004,41510526.31579
mys,2005,27040748.14116
mys,2006,26163153.07138
mys,2007,36979524.15894
mys,2008,199256272.6355
mys,2009,265724707.2309
mys,2010,100651423.32788
mys,2011,149001091.62756
mys,2012,135611213.21989
mys,2013,109761699.39939
mys,2014,75911178.86267
mys,2015,88671089.33736
mys,2016,114585606.13285
mys,2017,286436143.66293
mys,2018,266580469.74372
mys,2019,221630724.84596
mys,2020,232448467.86209
mys,2021,292412519.95582
mys,2022,281839163.49549
nam,1990,1314100.65431
nam,1991,325931.66662
nam,1992,350629.39437
nam,1993,306021.75065
nam,1994,281626.80787
nam,1995,27570.34919
nam,1996,6977800.3221
nam,1997,6575575.53466
nam,1998,5969302.41014
nam,1999,5728849.98263
nam,2000,5499936.65594
nam,2001,4697028.75228
nam,2002,3808376.19729
nam,2009,187851.88736
nam,2010,59248.72086
nam,2011,5127892.77757
nam,2012,484205.4777
nam,2013,676931.09323
nam,2014,2800437.5796
nam,2015,345306.61304
nam,2016,311550.23254
nam,2017,314596.55393
nam,2018,1389579.01117
nam,2019,587850.06011
nam,2020,2475357.10672
nam,2021,2293678.85825
nam,2022,1700727.64904
nam,2023,11990821.29102
ncl,2002,118300.1716
ncl,2003,113494.53484
ncl,2004,176888.80251
ncl,2005,298601.55099
ncl,2006,1379721.74603
ncl,2007,286157.43552
ncl,2008,524519.83805
ncl,2009,686888.10744
ncl,2010,1010817.36597
ncl,2011,590557.13668
ncl,2012,550791.54473
ncl,2013,449769.50969
ncl,2014,420760.92411
ncl,2015,314995.24646
ncl,2016,442188.95509
ner,2001,34134.46032
ner,2005,7586.41358
ner,2007,2089.2803
ner,2015,676.5766
ner,2016,6176.11428
ner,2019,18774.182
ner,2021,23443.24775
ner,2022,22444.54071
nga,1981,21045536.59079
nga,1982,8909198.4094
nga,1983,6902170.07962
nga,1984,7827508.339
nld,1967,64640883.93112
nld,1968,58839778.96294
nld,1969,82872928.11682
nld,1970,99723756.8339
nld,1971,105603761.46237
nld,1972,103464419.3922
nld,1973,141982954.71281
nld,1974,160485050.70164
nld,1975,184098159.80963
nld,1976,209182820.68491
nld,1977,230829708.62308
nld,1978,292735535.65047
nld,1979,371134627.89357
nld,1980,418313294.31154
nld,1981,386620741.33589
nld,1982,341549645.35436
nld,1983,341439548.09518
nld,1984,299793647.31
nld,1985,303341513.50818
nld,1986,464215028.1334
nld,1987,718346397.7271
nld,1988,862578318.19095
nld,1989,953864061.46236
nld,1990,1085674768.57402
nld,1991,1495982373.81128
nld,1992,1612836824.3173
nld,1993,1917222192.58966
nld,1994,2211333026.4414
nld,1995,2369522413.46279
nld,1996,2426999955.53174
nld,1997,2199073422.83341
nld,1998,2515222551.37423
nld,1999,2435046238.60809
nld,2000,2170465619.44389
nld,2001,1740971183.30017
nld,2002,1965283797.73191
nld,2003,2932754149.91684
nld,2004,18349259809.3434
nld,2005,19409852981.0132
nld,2006,20491419218.6935
nld,2007,24972584758.3597
nld,2008,28328367949.3128
nld,2009,26701934024.7834
nld,2010,24971590600.8657
nld,2011,27682664330.9454
nld,2012,28628100411.41109
nld,2013,29872983079.153
nld,2014,38150133818.11449
nld,2015,37503188434.6124
nld,2016,27142202158.7401
nld,2017,32536959732.4493
nld,2018,38427839339.0019
nld,2019,41352167518.2355
nld,2020,40215571668.4043
nld,2021,37110829961.9768
nld,2022,35259119165.5169
nld,2023,38062543794.68089
nld_curacao,2011,4005586.59218
nld_curacao,2012,5569832.40223
nld_curacao,2013,5195530.72626
nld_curacao,2014,7603351.95531
nld_curacao,2015,9519553.07263
nld_curacao,2016,4810055.86592
nld_curacao,2017,5094972.06704
nld_curacao,2018,4405582.92737
nld_curacao,2019,5306719.15642
nld_curacao,2020,4269322.17877
nld_curacao,2021,9379291.1676
nld_curacao,2022,6067955.87151
nor,1975,30627060.17001
nor,1976,34800987.38692
nor,1977,47622738.94057
nor,1978,61451639.29622
nor,1979,61999484.10082
nor,1980,90311905.46103
nor,1981,76915188.15706
nor,1982,28948739.32676
nor,1983,47385398.87298
nor,1984,29062496.29145
nor,1985,28596569.55702
nor,1986,42853487.92406
nor,1987,67602910.38204
nor,1988,80676582.16021
nor,1989,107729327.26257
nor,1990,132326270.71071
nor,1991,115538759.45056
nor,1992,121811875.20961
nor,1993,125596810.97809
nor,1994,115305645.10438
nor,1995,110777755.2516
nor,1996,118224537.58365
nor,1997,102609177.02384
nor,1998,88949704.95623
nor,1999,149263794.81707
nor,2000,160593957.13167
nor,2001,159132236.81415
nor,2002,170902271.46181
nor,2003,194629778.96359
nor,2004,241996935.6029
nor,2005,383487429.42776
nor,2006,384188671.43951
nor,2007,192009723.07501
nor,2008,232763020.76377
nor,2009,124282336.76165
nor,2010,338588556.40963
nor,2011,321690939.90786
nor,2012,350144231.71878
nor,2013,303905910.46286
nor,2014,477672933.47766
nor,2015,509698555.65814
nor,2016,479670375.58266
nor,2017,676051284.35717
nor,2018,612674302.39976
nor,2019,362939884.25154
nor,2020,605352582.55977
nor,2021,419053332.65101
nor,2022,437351127.61148
nor,2023,409030859.11376
nzl,2000,49203171.29279
nzl,2001,58140300.27304
nzl,2002,78878659.66412
nzl,2003,107643357.64868
nzl,2004,104903159.74152
nzl,2005,95765734.47922
nzl,2006,133238109.74192
nzl,2007,157643217.54016
nzl,2008,203940560.42832
nzl,2009,184995177.61157
nzl,2010,255298618.11328
nzl,2011,312868939.3376
nzl,2012,297473243.06286
nzl,2013,330543965.53785
nzl,2014,322864626.48084
nzl,2015,369228462.07421
nzl,2016,484911721.5253
nzl,2017,606278029.6401
nzl,2018,754361210.21559
nzl,2019,832659388.17703
nzl,2020,835384144.14461
nzl,2021,1167005031.48746
nzl,2022,1103242039.41895
nzl,2023,1005404965.30692
pak,1993,1348223.04444
pak,1994,2425806.15981
pak,1995,5818331.20707
pak,1996,18488866.03563
pak,1997,1557690.88372
pak,1998,1000000
pak,1999,6000000
pak,2001,2000000
pak,2002,6000000
pak,2003,8000000
pak,2004,10000000
pak,2005,15000000
pak,2006,53000000
pak,2007,37000000
pak,2008,38000000
pak,2009,5000000
pak,2010,4000000
pak,2011,7000000
pak,2012,7000000
pak,2013,6000000
pak,2014,12000000
pak,2015,15000000
pak,2016,10000000
pak,2017,10000000
pak,2018,7000000
pak,2020,11000000
pak,2021,13000000
pak,2022,13000000
pak,2023,11000000
pan,2010,7800000
pan,2011,7900000
pan,2012,12100000
pan,2013,4600000
pan,2014,8300000
pan,2015,5900000
pan,2016,1962192
pan,2017,14077872.3
pan,2018,34445612.03
pan,2019,26594697.83
pan,2020,2979370.09
pan,2021,773538.44
pan,2022,227773.7
pan,2023,2549814.23
per,1995,1097000
per,1996,101000
per,1997,7297000
per,1998,1221000
per,1999,389000
per,2000,1035000
per,2001,756000
per,2002,817000
per,2003,531000
per,2004,239000
per,2005,1786000
per,2006,2695000
per,2007,1065000
per,2008,1500000
per,2009,2186000
per,2010,3052000
per,2011,5370000
per,2012,7143518.57523
per,2013,4799713
per,2014,6000000
per,2015,13684929
per,2016,16881634
per,2017,26290389.47
per,2018,26182714.28571
per,2019,30291840
per,2020,25098048
per,2021,38013259.52
per,2022,39533789.9008
per,2023,41115141.49683
phl,1990,1000000
phl,1995,2000000
phl,1996,5000000
phl,1997,18000000
phl,1999,6000000
phl,2000,7000000
phl,2001,1000000
phl,2002,1000000
phl,2003,4000000
phl,2004,11000000
phl,2005,5538715.68
phl,2006,6235835.06
phl,2007,5425300.6
phl,2008,2616659.8
phl,2009,1549274.54
phl,2010,4130301.86
phl,2011,4889209.18
phl,2012,7637256.25
phl,2013,2974938.18
phl,2014,9759026.35
phl,2015,11191903.05
phl,2016,9490153.08
phl,2017,16914324.04
phl,2018,44086035.445
phl,2019,27878391.36
phl,2020,15258017.75
phl,2021,33311246.8
phl,2022,12281658.52
phl,2023,30470074.37
pol,1994,1000000
pol,1995,4000000
pol,1996,24000000
pol,1997,27000000
pol,1998,22000000
pol,1999,25000000
pol,2000,34000000
pol,2001,48000000
pol,2002,34000000
pol,2003,28000000
pol,2004,30000000
pol,2005,62000000
pol,2006,39000000
pol,2007,103000000
pol,2008,207000000
pol,2009,103000000
pol,2010,237000000
pol,2011,270000000
pol,2012,229000000
pol,2013,311000000
pol,2014,342000000
pol,2015,415000000
pol,2016,444000000
pol,2017,575000000
pol,2018,614000000
pol,2019,645000000
pol,2020,1101000000
pol,2021,1464000000
pol,2022,1234000000
pol,2023,1370000000
prt,1976,2321067.22973
prt,1977,2899579.58845
prt,1978,1823362.24868
prt,1979,3049673.11711
prt,1980,3602811.0559
prt,1981,5164081.9381
prt,1982,2430887.09169
prt,1983,3768948.57287
prt,1984,2749066.54505
prt,1985,3543625.39627
prt,1986,5349184.85639
prt,1987,6409174.74361
prt,1988,7669667.38325
prt,1989,8263646.55418
prt,1990,13518995.0505
prt,1991,15243166.92715
prt,1992,12504400.42665
prt,1993,35852619.43341
prt,1994,28982780.2266
prt,1995,19242988.52619
prt,1996,20082226.30585
prt,1997,26512395.97096
prt,1998,42552381.26514
prt,1999,20222745.86081
prt,2000,25345825.87695
prt,2001,20580229.81392
prt,2002,22816648.59249
prt,2003,29470852.92426
prt,2004,27434781.74603
prt,2005,44877223.02878
prt,2006,70423673.24826
prt,2007,87685085.73976
prt,2008,68794426.25092
prt,2009,151136668.04389
prt,2010,46372790.33189
prt,2011,67001763.87311
prt,2012,52789710.04963
prt,2013,45192160.03533
prt,2014,70212336.10835
prt,2015,80679035.48033
prt,2016,94955138.37253
prt,2017,140723559.80503
prt,2018,121188002.54579
prt,2019,124158706.62879
prt,2020,161688986.76776
prt,2021,160447064.21356
prt,2022,142229655.70888
prt,2023,147952344.06043
pry,1988,64900000
pry,1990,76300000
pry,1991,79100000
pry,1992,81600000
pry,1993,96000000
pry,1994,114100000
pse,2000,7907.94056
pse,2002,529.47391
pse,2003,45361.32534
pse,2004,26851.81463
pse,2005,25000
pse,2006,36000
pse,2007,33000
pse,2008,3000
pse,2009,1000
pse,2010,5515112.07289
pse,2011,4055.16432
pse,2017,1708.33609
pse,2020,4858.189
pse,2021,16188.6197
pse,2022,663525.43049
pyf,2002,425880.61775
pyf,2003,529641.16259
pyf,2004,1227816.39387
pyf,2005,515991.68995
pyf,2006,271361.74526
pyf,2007,178321.256
pyf,2008,288696.88627
pyf,2009,334385.57519
pyf,2010,196114.00178
pyf,2011,292620.04099
pyf,2012,290260.24649
pyf,2013,309180.20929
pyf,2014,175595.91791
pyf,2015,137092.35385
pyf,2016,223996.42284
rou,1994,2000000
rou,1995,3000000
rou,1996,101000000
rou,1998,3000000
rou,1999,4000000
rou,2000,3000000
rou,2001,16000000
rou,2002,3000000
rou,2003,3000000
rou,2004,8000000
rou,2005,47793504.7364
rou,2006,35698087.27679
rou,2007,41369245.38062
rou,2008,238076253.93795
rou,2009,192935362.58418
rou,2010,463481056.30756
rou,2011,249910509.12568
rou,2012,346641378.50203
rou,2013,119704079.6364
rou,2014,140510393.70211
rou,2015,90641332.05341
rou,2016,72390679.24946
rou,2017,74529626.37278
rou,2018,100840053.22628
rou,2019,108261709.62867
rou,2020,132002023.06954
rou,2021,90955335.63093
rou,2022,95573680.69044
rou,2023,96113336.1624
rus,1994,3610000
rus,1995,4030000
rus,1996,159210000
rus,1997,176070000
rus,1998,27030000
rus,1999,42540000
rus,2000,91340000
rus,2001,60370000
rus,2002,146790000
rus,2003,173610000
rus,2004,226060000
rus,2005,256340000
rus,2006,273290000
rus,2007,351530000
rus,2008,406370000
rus,2009,380760000
rus,2010,386220000
rus,2011,555780000
rus,2012,664200000
rus,2013,737890000
rus,2014,665790000
rus,2015,726170000
rus,2016,547760000
rus,2017,732790000
rus,2018,876100000
rus,2019,1013670000
rus,2020,1163920000
rus,2021,1435290000
rus,2022,744370000
rus,2023,628840000
rwa,2019,181438.75773
rwa,2020,436007.65696
rwa,2021,534897.53991
rwa,2022,585470.57718
rwa,2023,619390.47829
sdn,1997,200000
sdn,1998,200000
sdn,2007,300555
sdn,2009,1522064.59082
sdn,2010,2878461.17835
sdn,2011,2266163.46429
sdn,2014,5745137.71996
sdn,2015,479.02857
sen,1974,41544.68668
sen,1975,46660.7469
sen,1976,41849.6728
sen,1977,40703.40588
sen,1978,44315.26835
sen,1979,94019.58164
sen,1980,94661.31241
sen,1981,1288036.39297
sen,1982,1734598.76469
sen,1983,1023444.66085
sen,1984,800994.76082
sen,1985,912605.83228
sen,1986,1212800.57801
sen,1987,865119.36492
sen,1988,940076.12706
sen,1989,783678.67043
sen,1990,1212055.37624
sen,1991,1240664.40442
sen,1992,1057834.05155
sen,1993,988831.22372
sen,1994,702443.62674
sen,1995,1061808.41709
sen,1996,82103.02115
sen,1998,67802.15218
sen,1999,1576022.74911
sen,2000,16896.45905
sen,2001,45057.48762
sen,2002,201812.49925
sen,2007,501427.27254
sen,2008,246636.74839
sen,2009,1233272.61495
sen,2010,1212625.21781
sen,2011,1400534.58828
sen,2012,3388460.52766
sen,2013,1801985.5797
sen,2014,3870322.29067
sen,2015,3410115.20388
sen,2016,4598673.94221
sen,2017,4943195.79
sen,2018,5442648.79952
sen,2019,5496118.48653
sen,2020,5734503.57398
sen,2021,6267822.78508
sgp,1995,47976011.994
sgp,1996,53119029.05885
sgp,1997,43574721.04939
sgp,1998,49354635.36226
sgp,1999,58762564.23468
sgp,2000,64966578.94889
sgp,2001,75681362.48777
sgp,2002,169162277.20312
sgp,2003,215017554.60103
sgp,2004,439822233.0908
sgp,2005,650265336.25531
sgp,2006,682722161.61786
sgp,2007,874658975.67184
sgp,2008,1213617593.72094
sgp,2009,1430580234.61352
sgp,2010,1933394857.6283
sgp,2011,2659774337.11484
sgp,2012,2812408517.96944
sgp,2013,3414448973.06801
sgp,2014,3909474764.21609
sgp,2015,8651355627.07981
sgp,2016,7045872839.45989
sgp,2017,8066115104.00637
sgp,2018,8960132459.33237
sgp,2019,9015669002.25416
sgp,2020,9325876220.7901
sgp,2021,12190177275.4904
sgp,2022,13217915860.735
sgp,2023,13826750738.5249
slb,1998,103828.16162
slb,1999,62007.27897
slb,2000,235805.91667
slb,2001,56839.87405
slb,2002,83082.07648
slb,2003,107610.18561
slb,2004,291153.04779
slb,2006,18398.22758
slb,2007,18295.90942
slb,2008,18073.44089
slb,2009,17380.49116
slb,2010,13020.02315
slb,2011,108162.57348
slb,2012,226827.97926
slb,2013,1208693.72891
slb,2014,1521895.40806
slb,2015,508282.44752
slb,2016,1249966.81303
slb,2017,583312.72232
slb,2018,598989.12042
slb,2019,580273.36622
slb,2020,395321.91981
slb,2021,73856.24524
slb,2022,72724.41143
slb,2023,70814.20652
sle,2003,2184.46654
sle,2004,1140001.40673
sle,2008,1230982.07455
sle,2009,1106681.73024
sle,2010,1271523.31607
sle,2011,933695.99933
sle,2012,1069328.88942
sle,2013,4438535.76436
sle,2014,4250503.15456
sle,2015,3784866.47526
slv,1993,229818.79745
slv,1999,1100000
slv,2000,2400000
slv,2001,1200000
slv,2002,1500000
slv,2003,200000
slv,2004,100000
slv,2005,2400000
slv,2006,500000
slv,2007,300000
slv,2008,1400000
slv,2009,440000
slv,2010,380000
slv,2011,286069
slv,2012,17650321.8
slv,2013,29478637.3
slv,2014,19142648.2
slv,2015,29143493.3225
slv,2016,55829521.84
slv,2017,62456353.55
slv,2018,7523539.35
slv,2019,2874603.77
slv,2020,709721.93
slv,2021,262572.52
slv,2022,158655.01
slv,2023,423503.6
srb,2007,10450323.77289
srb,2008,27373986.50519
srb,2009,63261754.72634
srb,2010,38956804.6966
srb,2011,56771339.86022
srb,2012,35345562.73286
srb,2013,44419647.98832
srb,2014,41047139.43042
srb,2015,45270783.14419
srb,2016,42325264.96892
srb,2017,50166545.80769
srb,2018,57889056.91345
srb,2019,54115603.22654
srb,2020,91346870.49531
srb,2021,140636717.37172
srb,2022,210696853.41625
srb,2023,205354899.66355
ssd,2017,25800000
ssd,2018,24430000
ssd,2019,8960000
ssd,2020,7700000
ssd,2021,13290000
ssd,2022,1831200
stp,2019,13.06668
stp,2020,13.06668
stp,2021,4.35556
stp,2022,13.06668
sur,2006,3000000
sur,2010,700000
sur,2012,564.71
sur,2013,53919.59225
sur,2014,24431.6972
sur,2015,79441.29888
sur,2016,36308.8982
sur,2017,201736.60217
sur,2018,75176.96105
sur,2019,31078.15513
sur,2020,42652.4672
sur,2021,28161.82
sur,2022,30579.98429
sur,2023,7394.36647
svk,1994,7183276.66765
svk,1995,10818842.77507
svk,1996,18185348.69801
svk,1997,16631985.2819
svk,1998,14056838.0853
svk,1999,14637428.37498
svk,2000,16125770.37637
svk,2001,19543997.35969
svk,2002,38475936.11973
svk,2003,49673069.49299
svk,2008,266361996.69612
svk,2009,94130182.80834
svk,2010,47093179.49152
svk,2011,3977137.74841
svk,2012,4219586.89054
svk,2013,26537377.30424
svk,2014,28772288.25105
svk,2015,26246728.12828
svk,2016,30961686.71221
svk,2017,26658050.78755
svk,2018,55522617.76907
svk,2019,35205520.09648
svk,2020,48240166.78156
svk,2021,51327599.88499
svk,2022,52119502.05936
svk,2023,78864623.745
svn,1992,3900000
svn,1993,3500000
svn,1994,3300000
svn,1995,4000000
svn,1996,6200000
svn,1997,5200000
svn,1998,8700000
svn,1999,8000000
svn,2000,11800000
svn,2001,14400000
svn,2002,7500000
svn,2003,10700000
svn,2004,11800000
svn,2005,16400000
svn,2006,16900392.44269
svn,2007,18713598.96329
svn,2008,41174018.87254
svn,2009,34584444.65689
svn,2010,38031012.54141
svn,2011,52590087.28247
svn,2012,43386563.13344
svn,2013,56350550.85066
svn,2014,71250319.64414
svn,2015,58216200.468
svn,2016,77665518.8302
svn,2017,63348845.55117
svn,2018,72892669.44256
svn,2019,76861175.4957
svn,2020,97143283.8704
svn,2021,121432231.49798
svn,2022,156218544.72645
svn,2023,175551578.02338
swe,1970,15464286.18507
swe,1971,15606999.37615
swe,1972,20997742.74706
swe,1973,36636327.21659
swe,1974,31535615.5429
swe,1975,41389387.20344
swe,1976,59859155.6643
swe,1977,74576654.00024
swe,1978,70774336.05634
swe,1979,90981098.01778
swe,1980,89917779.66622
swe,1981,102218110.02435
swe,1982,74321355.12731
swe,1983,143322283.24101
swe,1984,80885494.53211
swe,1985,114000090.66565
swe,1986,122774696.76762
swe,1987,289836383.15238
swe,1988,363992891.22525
swe,1989,437673784.42752
swe,1990,563021965.06565
swe,1991,696896135.406
swe,1992,640930173.86191
swe,1993,747540286.60146
swe,1994,1153345740.25967
swe,1995,888602722.28108
swe,1996,997110587.77017
swe,1997,1002911799.26335
swe,1998,1131988678.85591
swe,1999,1452925368.4624
swe,2000,1414420737.1531
swe,2001,1645436942.46739
swe,2002,1647709146.24061
swe,2003,2331161446.8381
swe,2004,3451631487.73344
swe,2005,3480153309.93934
swe,2006,3988032065.10342
swe,2007,4732526539.64636
swe,2008,4706590246.08313
swe,2009,4599531239.93576
swe,2010,5812957074.80179
swe,2011,6640162801.74967
swe,2012,7550143496.69063
swe,2013,8018285694.89033
swe,2014,9324327369.28607
swe,2015,8616377566.38121
swe,2016,7849223239.93222
swe,2017,7973623808.3085
swe,2018,7669090823.24003
swe,2019,8670666778.6541
swe,2020,8376832865.96392
swe,2021,9517972112.72882
swe,2022,8285434317.80889
swe,2023,9414099666.99666
swz,1988,87971.34773
swz,1990,38650.01924
swz,1991,108643.88887
swz,1992,210377.63662
swz,1993,312142.18566
swz,1994,292891.88018
swz,1995,302722.43413
swz,1996,227941.47719
swz,1997,238717.26363
swz,1998,235154.33737
swz,1999,212783.92161
swz,2000,201734.09669
swz,2001,162617.09762
swz,2002,142304.90946
swz,2003,37674.74555
swz,2004,39939.98166
swz,2005,3144.98622
swz,2006,2658.18051
swz,2007,13143.39285
swz,2008,36382129.84598
swz,2009,34681.05978
swz,2010,259519.51875
swz,2011,2682.39956
swz,2012,6559.04562
swz,2013,6935.27943
swz,2014,27508.03887
swz,2015,21709.8283
swz,2016,16176.17506
swz,2017,36212.02119
swz,2018,675156.71978
swz,2019,212495.17761
swz,2020,57209.62641
swz,2021,76382.97182
swz,2022,66854.966
sxm,2011,1229050.27933
sxm,2012,480446.92737
sxm,2013,1000000
sxm,2014,134078.21229
sxm,2015,201117.31844
sxm,2016,1340782.12291
sxm,2017,3022346.36872
sxm,2018,110222.22346
sxm,2019,48898.20112
sxm,2020,54652.11173
sxm,2021,652410.46927
sxm,2022,287442.36872
syc,1981,47332.4097
syc,1982,731489.45744
syc,1983,163905.92796
syc,1984,237288.94448
syc,1985,183374.45376
syc,2007,1222781.4588
syc,2008,994457.95325
syc,2009,8666537.39
syc,2010,1864638.87
syc,2011,1608899.8276
syc,2012,1609509.04453
syc,2013,1641073.30086
syc,2014,1240941.07
syc,2015,1271964.59675
syc,2016,1303763.71167
syc,2017,1368951.89725
syc,2018,1403175.69468
syc,2019,1438255.08705
syc,2020,1375295.63935
syc,2021,1409678.03034
syc,2022,1444919.9811
syc,2023,1481042.98062
syr,2010,1400000
tgo,2001,1365.37841
tgo,2005,5689.81018
tgo,2006,5742.4442
tgo,2010,12126.25218
tgo,2020,694.94393
tha,1984,39128.02578
tha,1985,37778.4267
tha,1986,152433.07946
tha,1987,78469.95538
tha,1988,317305.67002
tha,1989,77505.61289
tha,1991,2076820.9436
tha,1992,9399875.41728
tha,1993,2644844.56812
tha,1994,4104751.59536
tha,1995,599221.69028
tha,1996,25131357.4604
tha,1997,44113768.1026
tha,1998,7105512.32043
tha,1999,19453560.86389
tha,2000,8659875.25031
tha,2001,8853386.11308
tha,2002,7356202.17596
tha,2003,7512109.38293
tha,2004,14297576.08193
tha,2005,16800000
tha,2006,46360000
tha,2007,54120000
tha,2008,100800000
tha,2009,64150000
tha,2010,35430000
tha,2011,56940000
tha,2012,104830764.95285
tha,2013,62000822.11523
tha,2014,56715882.25782
tha,2015,84671391.16825
tha,2016,69126566.61204
tha,2017,101457141.19912
tha,2018,163002536.78936
tha,2019,197484718.92309
tha,2020,225348106.86038
tha,2021,275538348.11019
tha,2022,264794464.24781
tha,2023,325466343.10779
tjk,2002,358800
tjk,2003,912400
tjk,2004,1258100
tjk,2005,1153800
tjk,2006,714100
tjk,2007,874900
tjk,2008,1036700
tjk,2009,623000
tjk,2019,47380
tjk,2020,23640
tjk,2023,660
ton,2014,162039.98147
ton,2018,2296.51548
tto,2011,432529.12318
tto,2012,427037.56821
tto,2013,458179.6158
tto,2014,648263.88824
tto,2015,807323.58648
tto,2016,1720186.86171
tto,2017,1922312.05876
tto,2018,881502.08612
tto,2019,1957753.78695
tto,2020,575099.26754
tto,2022,10188260.94859
tun,1989,3160153.96972
tun,1990,1138519.9241
tun,1994,988577.80725
tun,1995,1057361.8821
tun,1996,1027318.10049
tun,1997,904234.07606
tun,1998,10538101.82441
tun,1999,10116124.68124
tun,2000,14591262.26578
tun,2001,15291449.82059
tun,2002,16177435.99362
tun,2003,17850790.67361
tun,2004,17664061.66363
tun,2005,25666058.62857
tun,2006,26220394.05721
tun,2007,29265818.17472
tun,2008,29623217.02726
tun,2009,25031937.93857
tun,2010,24800894.22943
tun,2011,26424520.81878
tun,2012,23112998.66081
tun,2013,25112972.47114
tun,2014,28038346.56221
tun,2015,21767667.11273
tun,2016,22765009.85398
tun,2017,20748731.62012
tun,2018,23501857.49834
tun,2019,22551073.02804
tun,2020,18062063.16639
tun,2021,21997989.07615
tun,2022,23293880.23866
tur,2013,102000000
tur,2014,98000000
tur,2015,81000000
tur,2016,89000000
tur,2017,112000000
tur,2018,167000000
tur,2019,195000000
tur,2020,260000000
tur,2021,391000000
tur,2022,349000000
tur,2023,471000000
tuv,2002,22275.79884
tuv,2003,14267.97968
tuv,2004,22062.83864
tuv,2005,15273.31599
tuv,2006,19578.70482
tuv,2007,20082.46362
tuv,2008,23486.41912
tuv,2009,20277.82476
tuv,2010,22838.8601
tuv,2011,14773.12391
tuv,2012,14829.14135
tza,1995,160066.3255
tza,1997,3442121.4708
tza,1998,946332.5508
tza,1999,500000.621
