geo,time,sp_pop_0014_fe_in
lbr,1977,377482
lbr,1978,388755
lbr,1979,400891
lbr,1980,414291
lbr,1981,430656
lbr,1982,448053
lbr,1983,464540
lbr,1984,477024
lbr,1985,483027
lbr,1986,486794
lbr,1987,485503
lbr,1988,479863
lbr,1989,471395
lbr,1990,461691
lbr,1991,451895
lbr,1992,440098
lbr,1993,430578
lbr,1994,429270
lbr,1995,440795
lbr,1996,463609
lbr,1997,497093
lbr,1998,536406
lbr,1999,573128
lbr,2000,600475
lbr,2001,624286
lbr,2002,639599
lbr,2003,649806
lbr,2004,661259
lbr,2005,678902
lbr,2006,703546
lbr,2007,732723
lbr,2008,764675
lbr,2009,795787
lbr,2010,823089
lbr,2011,848187
lbr,2012,870234
lbr,2013,889531
lbr,2014,907052
lbr,2015,923628
lbr,2016,940439
lbr,2017,956350
lbr,2018,971519
lbr,2019,986194
lby,1960,298532
lby,1961,311470
lby,1962,326032
lby,1963,341990
lby,1964,358850
lby,1965,376459
lby,1966,396772
lby,1967,417829
lby,1968,439775
lby,1969,462841
lby,1970,487076
lby,1971,513913
lby,1972,541083
lby,1973,568613
lby,1974,596363
lby,1975,624050
lby,1976,652318
lby,1977,680046
lby,1978,706946
lby,1979,732563
lby,1980,756561
lby,1981,779056
lby,1982,799575
lby,1983,818202
lby,1984,835272
lby,1985,850986
lby,1986,865342
lby,1987,878740
lby,1988,890634
lby,1989,900152
lby,1990,906775
lby,1991,913046
lby,1992,915442
lby,1993,914851
lby,1994,912700
lby,1995,909763
lby,1996,905270
lby,1997,901127
lby,1998,896880
lby,1999,891558
lby,2000,884947
lby,2001,878075
lby,2002,870151
lby,2003,862216
lby,2004,855921
lby,2005,852168
lby,2006,852122
lby,2007,855003
lby,2008,859762
lby,2009,864500
lby,2010,867982
lby,2011,875496
lby,2012,881421
lby,2013,886818
lby,2014,893327
lby,2015,901838
lby,2016,907954
lby,2017,914473
lby,2018,920841
lby,2019,926049
lca,1960,19554
lca,1961,20123
lca,1962,20647
lca,1963,21130
lca,1964,21628
lca,1965,22180
lca,1966,22724
lca,1967,23351
lca,1968,24067
lca,1969,24800
lca,1970,25471
lca,1971,25472
lca,1972,25407
lca,1973,25292
lca,1974,25167
lca,1975,25075
lca,1976,25105
lca,1977,25171
lca,1978,25253
lca,1979,25323
lca,1980,25381
lca,1981,25214
lca,1982,25085
lca,1983,25031
lca,1984,25103
lca,1985,25323
lca,1986,25076
lca,1987,25004
lca,1988,25061
lca,1989,25182
lca,1990,25319
lca,1991,25378
lca,1992,25478
lca,1993,25593
lca,1994,25711
lca,1995,25825
lca,1996,25867
lca,1997,25865
lca,1998,25790
lca,1999,25607
lca,2000,25301
lca,2001,24914
lca,2002,24384
lca,2003,23766
lca,2004,23143
lca,2005,22581
lca,2006,21987
lca,2007,21501
lca,2008,21059
lca,2009,20596
lca,2010,20088
lca,2011,19548
lca,2012,19006
lca,2013,18478
lca,2014,17974
lca,2015,17523
lca,2016,17209
lca,2017,16911
lca,2018,16649
lca,2019,16433
lka,1960,2043208
lka,1961,2101985
lka,1962,2149327
lka,1963,2189830
lka,1964,2230889
lka,1965,2276055
lka,1966,2317850
lka,1967,2365616
lka,1968,2414423
lka,1969,2456043
lka,1970,2486153
lka,1971,2515693
lka,1972,2531858
lka,1973,2539312
lka,1974,2546535
lka,1975,2558464
lka,1976,2572273
lka,1977,2593924
lka,1978,2619314
lka,1979,2641390
lka,1980,2656672
lka,1981,2678512
lka,1982,2691810
lka,1983,2699977
lka,1984,2708200
lka,1985,2718634
lka,1986,2725501
lka,1987,2730969
lka,1988,2734206
lka,1989,2733756
lka,1990,2728810
lka,1991,2715435
lka,1992,2703913
lka,1993,2690499
lka,1994,2670145
lka,1995,2640512
lka,1996,2612857
lka,1997,2574624
lka,1998,2530998
lka,1999,2491746
lka,2000,2463556
lka,2001,2445587
lka,2002,2440322
lka,2003,2444781
lka,2004,2452517
lka,2005,2459716
lka,2006,2482053
lka,2007,2499834
lka,2008,2514699
lka,2009,2529805
lka,2010,2546075
lka,2011,2552147
lka,2012,2546992
lka,2013,2558454
lka,2014,2570614
lka,2015,2577781
lka,2016,2586880
lka,2017,2594699
lka,2018,2597170
lka,2019,2584450
lso,1960,188241
lso,1961,192537
lso,1962,196477
lso,1963,200234
lso,1964,204088
lso,1965,208191
lso,1966,212848
lso,1967,217739
lso,1968,222833
lso,1969,228061
lso,1970,233414
lso,1971,239519
lso,1972,245703
lso,1973,252055
lso,1974,258690
lso,1975,265658
lso,1976,273733
lso,1977,281876
lso,1978,290109
lso,1979,298437
lso,1980,306817
lso,1981,315912
lso,1982,324889
lso,1983,333632
lso,1984,341964
lso,1985,349725
lso,1986,358859
lso,1987,367227
lso,1988,374563
lso,1989,380504
lso,1990,384764
lso,1991,389860
lso,1992,393431
lso,1993,396076
lso,1994,398718
lso,1995,402023
lso,1996,403568
lso,1997,405811
lso,1998,407723
lso,1999,407813
lso,2000,404925
lso,2001,400314
lso,2002,393712
lso,2003,385677
lso,2004,377273
lso,2005,369502
lso,2006,364693
lso,2007,359776
lso,2008,355148
lso,2009,351132
lso,2010,347810
lso,2011,346707
lso,2012,346128
lso,2013,345686
lso,2014,344960
lso,2015,343909
lso,2016,344483
lso,2017,344581
lso,2018,344551
lso,2019,344711
ltu,1960,371543
ltu,1961,377391
ltu,1962,382224
ltu,1963,387024
ltu,1964,392564
ltu,1965,398302
ltu,1966,402794
ltu,1967,407703
ltu,1968,412166
ltu,1969,415006
ltu,1970,417265
ltu,1971,416588
ltu,1972,415079
ltu,1973,412817
ltu,1974,409989
ltu,1975,406499
ltu,1976,404920
ltu,1977,401790
ltu,1978,397892
ltu,1979,394125
ltu,1980,391564
ltu,1981,389023
ltu,1982,389248
ltu,1983,391427
ltu,1984,393940
ltu,1985,396196
ltu,1986,400198
ltu,1987,403789
ltu,1988,407115
ltu,1989,409428
ltu,1990,409920
ltu,1991,408823
ltu,1992,406102
ltu,1993,401216
ltu,1994,394599
ltu,1995,386825
ltu,1996,378884
ltu,1997,370750
ltu,1998,362116
ltu,1999,352763
ltu,2000,342553
ltu,2001,328024
ltu,2002,313969
ltu,2003,300241
ltu,2004,286130
ltu,2005,271458
ltu,2006,259589
ltu,2007,249367
ltu,2008,240244
ltu,2009,231978
ltu,2010,222760
ltu,2011,216262
ltu,2012,212521
ltu,2013,210005
ltu,2014,208222
ltu,2015,206863
ltu,2016,204749
ltu,2017,202931
ltu,2018,202991
ltu,2019,205251
lux,1960,32519
lux,1961,33319
lux,1962,34206
lux,1963,34984
lux,1964,35678
lux,1965,36266
lux,1966,36727
lux,1967,36928
lux,1968,36967
lux,1969,36969
lux,1970,36850
lux,1971,36831
lux,1972,36738
lux,1973,36487
lux,1974,36265
lux,1975,35971
lux,1976,35391
lux,1977,34834
lux,1978,34363
lux,1979,33891
lux,1980,33392
lux,1981,32877
lux,1982,32207
lux,1983,31526
lux,1984,30991
lux,1985,30665
lux,1986,30646
lux,1987,30823
lux,1988,31158
lux,1989,31672
lux,1990,32358
lux,1991,33103
lux,1992,33911
lux,1993,34806
lux,1994,35756
lux,1995,36712
lux,1996,37560
lux,1997,38285
lux,1998,38940
lux,1999,39604
lux,2000,40218
lux,2001,40663
lux,2002,40998
lux,2003,41325
lux,2004,41678
lux,2005,42048
lux,2006,42213
lux,2007,42390
lux,2008,42709
lux,2009,43079
lux,2010,43439
lux,2011,43883
lux,2012,44340
lux,2013,44701
lux,2014,45057
lux,2015,45433
lux,2016,46027
lux,2017,46678
lux,2018,47087
lux,2019,47540
lva,1960,229049
lva,1961,232907
lva,1962,236632
lva,1963,240357
lva,1964,243691
lva,1965,245888
lva,1966,246993
lva,1967,247520
lva,1968,248135
lva,1969,248613
lva,1970,249203
lva,1971,248925
lva,1972,249841
lva,1973,251166
lva,1974,251895
lva,1975,251242
lva,1976,253087
lva,1977,252643
lva,1978,251012
lva,1979,249709
lva,1980,249954
lva,1981,249820
lva,1982,253016
lva,1983,258331
lva,1984,263525
lva,1985,267547
lva,1986,272588
lva,1987,276529
lva,1988,279448
lva,1989,280733
lva,1990,279994
lva,1991,278835
lva,1992,274194
lva,1993,266989
lva,1994,259751
lva,1995,252459
lva,1996,242845
lva,1997,233791
lva,1998,224865
lva,1999,215914
lva,2000,206324
lva,2001,195506
lva,2002,185833
lva,2003,177053
lva,2004,168513
lva,2005,160692
lva,2006,156977
lva,2007,153245
lva,2008,149698
lva,2009,146585
lva,2010,144288
lva,2011,142658
lva,2012,142502
lva,2013,143052
lva,2014,144065
lva,2015,145512
lva,2016,145241
lva,2017,146930
lva,2018,149303
lva,2019,150618
mac,1960,33798
mac,1961,34933
mac,1962,36864
mac,1963,39402
mac,1964,42005
mac,1965,44138
mac,1966,45894
mac,1967,46694
mac,1968,46567
mac,1969,45766
mac,1970,44510
mac,1971,41963
mac,1972,39487
mac,1973,37095
mac,1974,34662
mac,1975,32223
mac,1976,30429
mac,1977,28614
mac,1978,27142
mac,1979,26504
mac,1980,26884
mac,1981,26995
mac,1982,28102
mac,1983,29759
mac,1984,31363
mac,1985,32670
mac,1986,35294
mac,1987,37236
mac,1988,38853
mac,1989,40598
mac,1990,42546
mac,1991,43984
mac,1992,45442
mac,1993,46745
mac,1994,47612
mac,1995,47967
mac,1996,48282
mac,1997,48361
mac,1998,48236
mac,1999,47896
mac,2000,47298
mac,2001,46793
mac,2002,45630
mac,2003,43954
mac,2004,42015
mac,2005,40045
mac,2006,38135
mac,2007,36522
mac,2008,35263
mac,2009,34328
mac,2010,33709
mac,2011,33871
mac,2012,34203
mac,2013,34782
mac,2014,35644
mac,2015,36749
mac,2016,38388
mac,2017,40102
mac,2018,41867
mac,2019,43626
mar,1960,2721843
mar,1961,2847496
mar,1962,2984113
mar,1963,3122088
mar,1964,3246284
mar,1965,3348215
mar,1966,3453729
mar,1967,3540429
mar,1968,3612239
mar,1969,3676695
mar,1970,3737377
mar,1971,3799160
mar,1972,3853391
mar,1973,3902144
mar,1974,3947771
mar,1975,3992448
mar,1976,4039002
mar,1977,4085576
mar,1978,4133267
mar,1979,4183631
mar,1980,4237826
mar,1981,4307856
mar,1982,4380829
mar,1983,4454614
mar,1984,4524544
mar,1985,4586492
mar,1986,4653533
mar,1987,4704197
mar,1988,4743529
mar,1989,4779573
mar,1990,4816308
mar,1991,4836401
mar,1992,4865096
mar,1993,4893031
mar,1994,4905924
mar,1995,4896693
mar,1996,4888391
mar,1997,4853657
mar,1998,4802160
mar,1999,4750737
mar,2000,4708738
mar,2001,4661741
mar,2002,4631930
mar,2003,4612813
mar,2004,4592979
mar,2005,4567671
mar,2006,4551202
mar,2007,4526828
mar,2008,4501525
mar,2009,4487829
mar,2010,4492395
mar,2011,4506320
mar,2012,4541221
mar,2013,4589968
mar,2014,4638769
mar,2015,4679159
mar,2016,4726138
mar,2017,4754608
mar,2018,4771451
mar,2019,4788360
mda,1960,319243
mda,1961,333789
mda,1962,348835
mda,1963,362867
mda,1964,374285
mda,1965,382227
mda,1966,388113
mda,1967,390887
mda,1968,390579
mda,1969,388674
mda,1970,386234
mda,1971,381522
mda,1972,379021
mda,1973,377756
mda,1974,376072
mda,1975,372728
mda,1976,371882
mda,1977,368062
mda,1978,363228
mda,1979,360005
mda,1980,360055
mda,1981,361880
mda,1982,366557
mda,1983,372828
mda,1984,378889
mda,1985,383858
mda,1986,390665
mda,1987,397248
mda,1988,402521
mda,1989,405952
mda,1990,407397
mda,1991,407791
mda,1992,405370
mda,1993,400390
mda,1994,393635
mda,1995,385693
mda,1996,376539
mda,1997,367211
mda,1998,358762
mda,1999,348456
mda,2000,336227
mda,2001,321843
mda,2002,305923
mda,2003,289326
mda,2004,273934
mda,2005,260676
mda,2006,251353
mda,2007,243959
mda,2008,238368
mda,2009,234023
mda,2010,230453
mda,2011,226526
mda,2012,223336
mda,2013,220859
mda,2014,219220
mda,2015,216860
mda,2016,214146
mda,2017,211061
mda,2018,208123
mda,2019,204994
mdg,1960,1094437
mdg,1961,1134316
mdg,1962,1176316
mdg,1963,1218933
mdg,1964,1259675
mdg,1965,1297540
mdg,1966,1340908
mdg,1967,1380860
mdg,1968,1418572
mdg,1969,1456210
mdg,1970,1495205
mdg,1971,1542437
mdg,1972,1589836
mdg,1973,1637602
mdg,1974,1685669
mdg,1975,1734094
mdg,1976,1790412
mdg,1977,1846107
mdg,1978,1901390
mdg,1979,1956454
mdg,1980,2011474
mdg,1981,2073268
mdg,1982,2133836
mdg,1983,2193527
mdg,1984,2252688
mdg,1985,2311514
mdg,1986,2376096
mdg,1987,2440247
mdg,1988,2504302
mdg,1989,2568896
mdg,1990,2634983
mdg,1991,2711645
mdg,1992,2788942
mdg,1993,2867931
mdg,1994,2950117
mdg,1995,3036584
mdg,1996,3136904
mdg,1997,3239869
mdg,1998,3344955
mdg,1999,3450598
mdg,2000,3555474
mdg,2001,3668407
mdg,2002,3777304
mdg,2003,3883208
mdg,2004,3987536
mdg,2005,4090724
mdg,2006,4193108
mdg,2007,4295402
mdg,2008,4395799
mdg,2009,4491623
mdg,2010,4581802
mdg,2011,4672916
mdg,2012,4757849
mdg,2013,4839168
mdg,2014,4921300
mdg,2015,5007080
mdg,2016,5097606
mdg,2017,5192984
mdg,2018,5292139
mdg,2019,5392800
mdv,1960,17043
mdv,1961,17887
mdv,1962,18749
mdv,1963,19643
mdv,1964,20566
mdv,1965,21512
mdv,1966,22562
mdv,1967,23615
mdv,1968,24645
mdv,1969,25620
mdv,1970,26516
mdv,1971,27519
mdv,1972,28437
mdv,1973,29283
mdv,1974,30083
mdv,1975,30860
mdv,1976,31709
mdv,1977,32517
mdv,1978,33340
mdv,1979,34259
mdv,1980,35342
mdv,1981,36592
mdv,1982,38058
mdv,1983,39678
mdv,1984,41353
mdv,1985,43020
mdv,1986,44992
mdv,1987,46826
mdv,1988,48569
mdv,1989,50279
mdv,1990,51949
mdv,1991,53504
mdv,1992,54941
mdv,1993,56190
mdv,1994,57099
mdv,1995,57591
mdv,1996,57677
mdv,1997,57393
mdv,1998,56791
mdv,1999,55982
mdv,2000,55057
mdv,2001,53782
mdv,2002,52453
mdv,2003,51103
mdv,2004,49787
mdv,2005,48570
mdv,2006,47392
mdv,2007,46434
mdv,2008,45702
mdv,2009,45166
mdv,2010,44822
mdv,2011,45052
mdv,2012,45287
mdv,2013,45628
mdv,2014,46165
mdv,2015,46894
mdv,2016,47756
mdv,2017,48760
mdv,2018,49787
mdv,2019,50661
mex,1960,8527782
mex,1961,8837479
mex,1962,9160882
mex,1963,9492175
mex,1964,9821542
mex,1965,10144428
mex,1966,10482801
mex,1967,10816543
mex,1968,11146741
mex,1969,11477261
mex,1970,11810020
mex,1971,12170468
mex,1972,12526435
mex,1973,12876138
mex,1974,13215232
mex,1975,13538870
mex,1976,13858320
mex,1977,14156369
mex,1978,14437263
mex,1979,14705344
mex,1980,14960842
mex,1981,15167487
mex,1982,15366644
mex,1983,15548988
mex,1984,15702633
mex,1985,15821591
mex,1986,15928932
mex,1987,16010790
mex,1988,16076339
mex,1989,16137871
mex,1990,16202834
mex,1991,16294148
mex,1992,16380155
mex,1993,16457492
mex,1994,16527661
mex,1995,16591521
mex,1996,16599473
mex,1997,16613866
mex,1998,16632173
mex,1999,16649571
mex,2000,16664181
mex,2001,16642773
mex,2002,16632548
mex,2003,16628771
mex,2004,16625387
mex,2005,16618532
mex,2006,16630543
mex,2007,16616006
mex,2008,16584360
mex,2009,16552762
mex,2010,16531123
mex,2011,16509465
mex,2012,16509191
mex,2013,16518082
mex,2014,16515173
mex,2015,16489505
mex,2016,16483377
mex,2017,16446142
mex,2018,16389403
mex,2019,16331592
mkd,1960,275535
mkd,1961,277753
mkd,1962,280674
mkd,1963,283681
mkd,1964,285908
mkd,1965,287042
mkd,1966,287941
mkd,1967,287974
mkd,1968,287183
mkd,1969,285842
mkd,1970,284103
mkd,1971,282607
mkd,1972,280268
mkd,1973,277928
mkd,1974,276503
mkd,1975,276392
mkd,1976,275741
mkd,1977,276660
mkd,1978,278275
mkd,1979,279303
mkd,1980,279016
mkd,1981,277882
mkd,1982,275708
mkd,1983,272755
mkd,1984,269602
mkd,1985,266576
mkd,1986,264602
mkd,1987,262421
mkd,1988,260101
mkd,1989,257662
mkd,1990,255102
mkd,1991,252595
mkd,1992,250163
mkd,1993,247744
mkd,1994,245233
mkd,1995,242662
mkd,1996,239766
mkd,1997,236456
mkd,1998,232821
mkd,1999,229071
mkd,2000,225279
mkd,2001,220681
mkd,2002,216500
mkd,2003,212427
mkd,2004,208013
mkd,2005,203085
mkd,2006,198964
mkd,2007,194048
mkd,2008,188836
mkd,2009,184117
mkd,2010,180327
mkd,2011,176326
mkd,2012,173685
mkd,2013,172067
mkd,2014,170742
mkd,2015,169302
mkd,2016,168721
mkd,2017,167607
mkd,2018,166223
mkd,2019,165029
mli,1960,1062120
mli,1961,1081326
mli,1962,1100400
mli,1963,1118653
mli,1964,1134309
mli,1965,1146652
mli,1966,1169737
mli,1967,1188292
mli,1968,1203992
mli,1969,1219176
mli,1970,1235248
mli,1971,1264100
mli,1972,1291712
mli,1973,1318635
mli,1974,1344818
mli,1975,1370037
mli,1976,1407653
mli,1977,1442340
mli,1978,1475243
mli,1979,1507655
mli,1980,1540283
mli,1981,1585019
mli,1982,1628711
mli,1983,1670518
mli,1984,1708668
mli,1985,1741855
mli,1986,1787597
mli,1987,1827330
mli,1988,1864024
mli,1989,1902144
mli,1990,1944830
mli,1991,1992477
mli,1992,2043967
mli,1993,2098140
mli,1994,2152380
mli,1995,2204875
mli,1996,2267463
mli,1997,2326727
mli,1998,2385300
mli,1999,2447009
mli,2000,2514333
mli,2001,2593655
mli,2002,2677373
mli,2003,2765543
mli,2004,2857505
mli,2005,2952951
mli,2006,3064831
mli,2007,3178274
mli,2008,3292701
mli,2009,3406726
mli,2010,3518800
mli,2011,3643628
mli,2012,3763370
mli,2013,3879743
mli,2014,3995204
mli,2015,4111148
mli,2016,4226904
mli,2017,4343347
mli,2018,4458866
mli,2019,4571214
mlt,1960,62765
mlt,1961,60944
mlt,1962,58625
mlt,1963,55954
mlt,1964,53266
mlt,1965,50554
mlt,1966,48422
mlt,1967,46206
mlt,1968,44016
mlt,1969,41971
mlt,1970,40432
mlt,1971,39210
mlt,1972,38472
mlt,1973,38058
mlt,1974,37688
mlt,1975,37514
mlt,1976,37397
mlt,1977,36995
mlt,1978,36749
mlt,1979,36672
mlt,1980,36893
mlt,1981,37093
mlt,1982,38019
mlt,1983,38768
mlt,1984,38917
mlt,1985,39631
mlt,1986,40190
mlt,1987,40253
mlt,1988,40277
mlt,1989,40298
mlt,1990,40291
mlt,1991,40964
mlt,1992,40918
mlt,1993,40818
mlt,1994,40651
mlt,1995,40358
mlt,1996,39817
mlt,1997,39334
mlt,1998,38805
mlt,1999,38205
mlt,2000,37553
mlt,2001,37091
mlt,2002,36508
mlt,2003,35799
mlt,2004,35046
mlt,2005,34285
mlt,2006,33309
mlt,2007,32399
mlt,2008,31668
mlt,2009,31020
mlt,2010,30339
mlt,2011,30029
mlt,2012,29817
mlt,2013,29803
mlt,2014,30088
mlt,2015,30629
mlt,2016,31276
mlt,2017,32176
mlt,2018,33424
mlt,2019,34797
mmr,1960,4475113
mmr,1961,4626516
mmr,1962,4793031
mmr,1963,4963753
mmr,1964,5121977
mmr,1965,5260826
mmr,1966,5407872
mmr,1967,5536397
mmr,1968,5651834
mmr,1969,5764194
mmr,1970,5878709
mmr,1971,6010744
mmr,1972,6137328
mmr,1973,6260892
mmr,1974,6382815
mmr,1975,6503394
mmr,1976,6630937
mmr,1977,6756552
mmr,1978,6878855
mmr,1979,6995636
mmr,1980,7105837
mmr,1981,7224594
mmr,1982,7335364
mmr,1983,7436233
mmr,1984,7524097
mmr,1985,7596174
mmr,1986,7675933
mmr,1987,7732971
mmr,1988,7769586
mmr,1989,7789285
mmr,1990,7793400
mmr,1991,7788191
mmr,1992,7774545
mmr,1993,7753506
mmr,1994,7727238
mmr,1995,7699654
mmr,1996,7672797
mmr,1997,7649121
mmr,1998,7626811
mmr,1999,7604150
mmr,2000,7580028
mmr,2001,7588099
mmr,2002,7593605
mmr,2003,7598259
mmr,2004,7602365
mmr,2005,7603911
mmr,2006,7613965
mmr,2007,7611966
mmr,2008,7600125
mmr,2009,7583202
mmr,2010,7564254
mmr,2011,7513850
mmr,2012,7467869
mmr,2013,7419457
mmr,2014,7359972
mmr,2015,7286395
mmr,2016,7206016
mmr,2017,7121801
mmr,2018,7036649
mmr,2019,6956513
mne,1960,81099
mne,1961,82865
mne,1962,85023
mne,1963,87161
mne,1964,88616
mne,1965,88934
mne,1966,88597
mne,1967,87112
mne,1968,84901
mne,1969,82739
mne,1970,81216
mne,1971,80015
mne,1972,79551
mne,1973,79546
mne,1974,79469
mne,1975,78979
mne,1976,78594
mne,1977,77722
mne,1978,76602
mne,1979,75676
mne,1980,75187
mne,1981,74773
mne,1982,74880
mne,1983,75228
mne,1984,75375
mne,1985,75070
mne,1986,75483
mne,1987,75338
mne,1988,74855
mne,1989,74409
mne,1990,74187
mne,1991,72861
mne,1992,71901
mne,1993,71096
mne,1994,70140
mne,1995,68884
mne,1996,67870
mne,1997,66554
mne,1998,65041
mne,1999,63541
mne,2000,62212
mne,2001,61581
mne,2002,61012
mne,2003,60523
mne,2004,59949
mne,2005,59361
mne,2006,58960
mne,2007,58514
mne,2008,58010
mne,2009,57450
mne,2010,56832
mne,2011,56542
mne,2012,56142
mne,2013,55693
mne,2014,55284
mne,2015,54947
mne,2016,54499
mne,2017,54291
mne,2018,54196
mne,2019,54058
mng,1960,178773
mng,1961,188058
mng,1962,199193
mng,1963,211371
mng,1964,223251
mng,1965,234085
mng,1966,246206
mng,1967,256428
mng,1968,265545
mng,1969,274846
mng,1970,284942
mng,1971,294976
mng,1972,306076
mng,1973,317455
mng,1974,327799
mng,1975,336445
mng,1976,345534
mng,1977,352589
mng,1978,358296
mng,1979,363870
mng,1980,369979
mng,1981,376480
mng,1982,383452
mng,1983,390792
mng,1984,398255
mng,1985,405754
mng,1986,414961
mng,1987,424199
mng,1988,432625
mng,1989,438990
mng,1990,442403
mng,1991,447364
mng,1992,448270
mng,1993,446525
mng,1994,444036
mng,1995,441751
mng,1996,435077
mng,1997,430362
mng,1998,426418
mng,1999,421254
mng,2000,413963
mng,2001,404600
mng,2002,393177
mng,2003,380877
mng,2004,370019
mng,2005,362108
mng,2006,356361
mng,2007,353959
mng,2008,354775
mng,2009,358142
mng,2010,363757
mng,2011,373494
mng,2012,384891
mng,2013,397954
mng,2014,412428
mng,2015,427762
mng,2016,444548
mng,2017,460755
mng,2018,476241
mng,2019,490642
moz,1960,1515294
moz,1961,1556006
moz,1962,1596703
moz,1963,1637547
moz,1964,1678338
moz,1965,1718832
moz,1966,1768913
moz,1967,1816799
moz,1968,1863251
moz,1969,1909162
moz,1970,1955001
moz,1971,2009325
moz,1972,2061765
moz,1973,2113692
moz,1974,2166816
moz,1975,2222316
moz,1976,2286869
moz,1977,2350968
moz,1978,2413587
moz,1979,2472917
moz,1980,2527214
moz,1981,2605364
moz,1982,2679022
moz,1983,2744129
moz,1984,2794676
moz,1985,2826867
moz,1986,2876467
moz,1987,2906163
moz,1988,2929263
moz,1989,2966701
moz,1990,3034387
moz,1991,3079844
moz,1992,3157125
moz,1993,3256283
moz,1994,3358893
moz,1995,3450591
moz,1996,3565111
moz,1997,3664742
moz,1998,3755315
moz,1999,3848056
moz,2000,3951208
moz,2001,4081174
moz,2002,4218328
moz,2003,4360768
moz,2004,4503568
moz,2005,4643062
moz,2006,4800229
moz,2007,4950670
moz,2008,5096917
moz,2009,5242541
moz,2010,5389307
moz,2011,5538722
moz,2012,5689469
moz,2013,5840626
moz,2014,5990467
moz,2015,6138579
moz,2016,6285474
moz,2017,6430674
moz,2018,6574960
moz,2019,6720071
mrt,1960,188147
mrt,1961,194845
mrt,1962,201192
mrt,1963,207434
mrt,1964,213890
mrt,1965,220687
mrt,1966,228480
mrt,1967,236490
mrt,1968,244621
mrt,1969,252649
mrt,1970,260433
mrt,1971,269106
mrt,1972,277427
mrt,1973,285492
mrt,1974,293462
mrt,1975,301418
mrt,1976,310489
mrt,1977,319374
mrt,1978,328163
mrt,1979,336941
mrt,1980,345741
mrt,1981,355813
mrt,1982,365784
mrt,1983,375662
mrt,1984,385420
mrt,1985,395035
mrt,1986,406228
mrt,1987,417234
mrt,1988,428091
mrt,1989,438826
mrt,1990,449448
mrt,1991,461087
mrt,1992,472404
mrt,1993,483467
mrt,1994,494360
mrt,1995,505108
mrt,1996,516532
mrt,1997,528022
mrt,1998,539588
mrt,1999,551244
mrt,2000,563104
mrt,2001,575590
mrt,2002,588123
mrt,2003,600908
mrt,2004,614217
mrt,2005,628183
mrt,2006,643371
mrt,2007,659001
mrt,2008,675183
mrt,2009,691976
mrt,2010,709410
mrt,2011,728372
mrt,2012,747820
mrt,2013,767613
mrt,2014,787448
mrt,2015,807085
mrt,2016,828316
mrt,2017,848733
mrt,2018,868592
mrt,2019,888212
mus,1960,150733
mus,1961,155721
mus,1962,160403
mus,1963,164752
mus,1964,168399
mus,1965,171125
mus,1966,173634
mus,1967,174982
mus,1968,175652
mus,1969,176221
mus,1970,176866
mus,1971,175650
mus,1972,175154
mus,1973,175147
mus,1974,175008
mus,1975,174362
mus,1976,172390
mus,1977,170474
mus,1978,168908
mus,1979,169404
mus,1980,170700
mus,1981,169981
mus,1982,168552
mus,1983,166322
mus,1984,164101
mus,1985,161484
mus,1986,159246
mus,1987,156872
mus,1988,154503
mus,1989,152681
mus,1990,151413
mus,1991,150285
mus,1992,150538
mus,1993,151243
mus,1994,152208
mus,1995,151855
mus,1996,152708
mus,1997,152591
mus,1998,151535
mus,1999,151115
mus,2000,150915
mus,2001,149922
mus,2002,150060
mus,2003,150787
mus,2004,150770
mus,2005,149557
mus,2006,148064
mus,2007,145250
mus,2008,141558
mus,2009,137905
mus,2010,134800
mus,2011,131042
mus,2012,128112
mus,2013,125592
mus,2014,123018
mus,2015,120123
mus,2016,117062
mus,2017,113784
mus,2018,110370
mus,2019,107116
mwi,1960,800293
mwi,1961,820914
mwi,1962,838486
mwi,1963,854779
mwi,1964,872383
mwi,1965,892542
mwi,1966,920289
mwi,1967,949342
mwi,1968,979332
mwi,1969,1009144
mwi,1970,1038237
mwi,1971,1074642
mwi,1972,1109368
mwi,1973,1143286
mwi,1974,1177591
mwi,1975,1213017
mwi,1976,1256162
mwi,1977,1300170
mwi,1978,1344174
mwi,1979,1386465
mwi,1980,1426160
mwi,1981,1469867
mwi,1982,1507976
mwi,1983,1548146
mwi,1984,1601319
mwi,1985,1674651
mwi,1986,1760158
mwi,1987,1862398
mwi,1988,1966737
mwi,1989,2051099
mwi,1990,2099934
mwi,1991,2156556
mwi,1992,2179991
mwi,1993,2184374
mwi,1994,2192404
mwi,1995,2220687
mwi,1996,2271565
mwi,1997,2339405
mwi,1998,2418739
mwi,1999,2498400
mwi,2000,2570559
mwi,2001,2647112
mwi,2002,2716611
mwi,2003,2782315
mwi,2004,2850266
mwi,2005,2924453
mwi,2006,3005909
mwi,2007,3092502
mwi,2008,3182511
mwi,2009,3272190
mwi,2010,3358977
mwi,2011,3446923
mwi,2012,3528095
mwi,2013,3604437
mwi,2014,3678943
mwi,2015,3752749
mwi,2016,3818999
mwi,2017,3886465
mwi,2018,3953453
mwi,2019,4017699
mys,1960,1843534
mys,1961,1909416
mys,1962,1977677
mys,1963,2044733
mys,1964,2105940
mys,1965,2158447
mys,1966,2210831
mys,1967,2250286
mys,1968,2281156
mys,1969,2310820
mys,1970,2343583
mys,1971,2365683
mys,1972,2395061
mys,1973,2428698
mys,1974,2461165
mys,1975,2490463
mys,1976,2524262
mys,1977,2555123
