geo,time,dc_dac_deul_cd
eth,2010,96449996.94824
eth,2011,101209999.08447
eth,2012,116839836.12061
eth,2013,85887428.28369
eth,2014,58336513.51929
eth,2015,49122001.64795
eth,2016,132325469.9707
eth,2017,137344879.15039
eth,2018,175113006.5918
eth,2019,141634078.97949
eth,2020,447440917.96875
eth,2021,174230239.86816
eth,2022,252521499.63379
eth,2023,279797149.6582
fji,1973,9999.99978
fji,1974,119999.99732
fji,1975,709999.97854
fji,1976,129999.99523
fji,1977,100000.00149
fji,1978,349999.99404
fji,1979,469999.99881
fji,1980,870000.00477
fji,1981,980000.01907
fji,1982,1909999.96662
fji,1983,1200000.04768
fji,1984,939999.99762
fji,1985,1019999.98093
fji,1986,1370000.00477
fji,1987,1809999.94278
fji,1988,2089999.91417
fji,1989,1769999.98093
fji,1990,1919999.95708
fji,1991,2009999.99046
fji,1992,2619999.88556
fji,1993,1789999.96185
fji,1994,2220000.02861
fji,1995,270000.01073
fji,1996,200000.00298
fji,1997,469999.99881
fji,1998,119999.99732
fji,1999,230000.00417
fji,2000,70000.0003
fji,2001,170000.00179
fji,2002,39999.99911
fji,2003,109999.9994
fji,2004,29999.99933
fji,2005,59999.99866
fji,2006,100000.00149
fji,2007,189999.99762
fji,2008,550000.01192
fji,2009,310000.00238
fji,2010,610000.01431
fji,2011,839999.97377
fji,2012,1183351.03989
fji,2013,1749770.99895
fji,2014,2063553.09486
fji,2015,1824766.99352
fji,2016,2348829.98466
fji,2017,2171004.05693
fji,2018,2683342.93365
fji,2019,1720541.95404
fji,2020,1845824.00322
fji,2021,1325549.00646
fji,2022,1792443.99071
fji,2023,986774.02735
fsm,1992,1129999.99523
fsm,2000,9999.99978
fsm,2002,9999.99978
fsm,2003,9999.99978
fsm,2004,9999.99978
fsm,2008,29999.99933
fsm,2009,50000.00075
fsm,2010,29999.99933
fsm,2011,39999.99911
fsm,2012,26350.00087
fsm,2013,21137.99937
fsm,2014,11940.99989
fsm,2015,19856.00032
fsm,2016,27162.00054
fsm,2018,16396.99936
fsm,2022,4922.00023
fsm,2023,18519.99946
gab,1962,19999.99955
gab,1963,9999.99978
gab,1964,460000.00834
gab,1965,1100000.02384
gab,1966,560000.00238
gab,1967,1950000.04768
gab,1968,109999.9994
gab,1969,479999.98927
gab,1970,649999.97616
gab,1971,19999.99955
gab,1972,-129999.99523
gab,1973,3640000.1049
gab,1974,779999.97139
gab,1975,680000.00715
gab,1976,79999.99821
gab,1977,150000.00596
gab,1978,7159999.84741
gab,1979,4139999.86649
gab,1980,6429999.82834
gab,1981,100000.00149
gab,1983,349999.99404
gab,1984,70000.0003
gab,1985,319999.99285
gab,1986,709999.97854
gab,1987,1340000.03338
gab,1988,1210000.03815
gab,1989,1750000
gab,1990,1669999.95708
gab,1991,949999.98808
gab,1992,1450000.04768
gab,1993,1850000.02384
gab,1994,3990000.00954
gab,1995,1750000
gab,1996,2430000.06676
gab,1997,1019999.98093
gab,1998,870000.00477
gab,1999,1190000.05722
gab,2000,1000000
gab,2001,509999.99046
gab,2002,479999.98927
gab,2003,709999.97854
gab,2004,1000000
gab,2005,1889999.98569
gab,2006,-219999.99881
gab,2007,-1440000.05722
gab,2008,-2970000.02861
gab,2009,-3269999.98093
gab,2010,-1279999.97139
gab,2011,-3519999.98093
gab,2012,-1276780.00927
gab,2013,818574.01133
gab,2014,270538.00225
gab,2015,351390.98763
gab,2016,-416065.99092
gab,2017,-570701.00307
gab,2018,-363799.00575
gab,2019,129934.99637
gab,2020,646682.97768
gab,2021,778195.02354
gab,2022,618654.01268
gab,2023,574983.00076
geo,1993,15319999.69482
geo,1994,2119999.88556
geo,1995,10189999.58038
geo,1996,33599998.47412
geo,1997,15439999.58038
geo,1998,23229999.54224
geo,1999,17040000.91553
geo,2000,19139999.38965
geo,2001,20059999.46594
geo,2002,21040000.91553
geo,2003,31700000.76294
geo,2004,58419998.16895
geo,2005,51069999.69482
geo,2006,46430000.30518
geo,2007,38340000.15259
geo,2008,70680000.30518
geo,2009,67019996.64307
geo,2010,82040000.91553
geo,2011,73610000.61035
geo,2012,119403526.30615
geo,2013,17030729.29382
geo,2014,-16385797.50061
geo,2015,15954285.62164
geo,2016,22938110.35156
geo,2017,22384147.64404
geo,2018,82534240.72266
geo,2019,84431999.20654
geo,2020,330515380.85938
geo,2021,256449615.47852
geo,2022,14312700.27161
geo,2023,8242054.93927
gha,1960,50000.00075
gha,1961,29999.99933
gha,1962,2200000.04768
gha,1963,1019999.98093
gha,1964,2980000.01907
gha,1965,3380000.11444
gha,1966,10079999.92371
gha,1967,3920000.07629
gha,1968,4690000.05722
gha,1969,7039999.96185
gha,1970,6989999.77112
gha,1971,6539999.96185
gha,1972,11359999.65668
gha,1973,9409999.84741
gha,1974,7449999.80927
gha,1975,62939998.62671
gha,1976,2650000.09537
gha,1977,6159999.84741
gha,1978,10460000.03815
gha,1979,14460000.03815
gha,1980,26149999.61853
gha,1981,32810001.37329
gha,1982,28120000.83923
gha,1983,19110000.61035
gha,1984,10829999.92371
gha,1985,16569999.69482
gha,1986,21860000.61035
gha,1987,18680000.30518
gha,1988,26379999.16077
gha,1989,47220001.2207
gha,1990,66019996.64307
gha,1991,124669998.16894
gha,1992,23959999.08447
gha,1993,51229999.54224
gha,1994,23920000.07629
gha,1995,43740001.67847
gha,1996,37060001.37329
gha,1997,42400001.52588
gha,1998,32049999.23706
gha,1999,37599998.47412
gha,2000,32020000.45776
gha,2001,23829999.92371
gha,2002,33979999.54224
gha,2003,46799999.23706
gha,2004,65559997.55859
gha,2005,66440002.44141
gha,2006,59830001.83105
gha,2007,52700000.76294
gha,2008,71690002.44141
gha,2009,61169998.16895
gha,2010,58159999.84741
gha,2011,99319999.69482
gha,2012,78629066.46729
gha,2013,56647422.79053
gha,2014,35905918.12134
gha,2015,56456989.28833
gha,2016,26727962.4939
gha,2017,55675518.03589
gha,2018,70850334.16748
gha,2019,80034553.52783
gha,2020,86394065.85693
gha,2021,262405548.0957
gha,2022,101351097.10693
gha,2023,138142791.74805
gib,1992,9999.99978
gib,1994,39999.99911
gib,1995,39999.99911
gib,1996,39999.99911
gib,1997,29999.99933
gin,1960,50000.00075
gin,1961,1259999.99046
gin,1962,3700000.04768
gin,1963,7969999.79019
gin,1964,1389999.98569
gin,1965,1629999.99523
gin,1966,1899999.97616
gin,1967,1740000.00954
gin,1968,1509999.99046
gin,1969,1519999.98093
gin,1970,1320000.05245
gin,1971,490000.00954
gin,1972,-19999.99955
gin,1973,19999.99955
gin,1975,9999.99978
gin,1976,19999.99955
gin,1977,39999.99911
gin,1978,469999.99881
gin,1979,1000000
gin,1980,12850000.38147
gin,1981,3609999.8951
gin,1982,6880000.11444
gin,1983,6730000.01907
gin,1984,8460000.03815
gin,1985,8010000.22888
gin,1986,12979999.54224
gin,1987,22920000.07629
gin,1988,14199999.80927
gin,1989,50959999.08447
gin,1990,20329999.92371
gin,1991,17870000.83923
gin,1992,13350000.38147
gin,1993,23459999.08447
gin,1994,23360000.61035
gin,1995,15229999.54224
gin,1996,17840000.15259
gin,1997,15859999.65668
gin,1998,18100000.38147
gin,1999,25940000.53406
gin,2000,17350000.38147
gin,2001,17899999.61853
gin,2002,15399999.61853
gin,2003,16899999.61853
gin,2004,20209999.08447
gin,2005,19299999.23706
gin,2006,13979999.54224
gin,2007,15750000
gin,2008,23739999.77112
gin,2009,19459999.08447
gin,2010,13289999.96185
gin,2011,13920000.07629
gin,2012,7868416.78619
gin,2013,4885070.80078
gin,2014,11795925.14038
gin,2015,12761924.74365
gin,2016,23249717.7124
gin,2017,12177730.5603
gin,2018,18557762.146
gin,2019,17816417.69409
gin,2020,11607086.18164
gin,2021,11886743.54553
gin,2022,11795022.0108
gin,2023,21794372.55859
gmb,1965,109999.9994
gmb,1966,140000.0006
gmb,1967,310000.00238
gmb,1968,19999.99955
gmb,1969,159999.99642
gmb,1970,70000.0003
gmb,1971,59999.99866
gmb,1972,59999.99866
gmb,1973,219999.99881
gmb,1974,280000.00119
gmb,1975,460000.00834
gmb,1976,1240000.00954
gmb,1977,3440000.05722
gmb,1978,4639999.86649
gmb,1979,4440000.05722
gmb,1980,5030000.20981
gmb,1981,4980000.01907
gmb,1982,7159999.84741
gmb,1983,8180000.30518
gmb,1984,7739999.77112
gmb,1985,5050000.19073
gmb,1986,5510000.22888
gmb,1987,6539999.96185
gmb,1988,6110000.13351
gmb,1989,5199999.80927
gmb,1990,3720000.02861
gmb,1991,6019999.98093
gmb,1992,5760000.22888
gmb,1993,4989999.77112
gmb,1994,5610000.13351
gmb,1995,6000000
gmb,1996,3950000.04768
gmb,1997,3829999.92371
gmb,1998,3619999.88556
gmb,1999,2869999.88556
gmb,2000,2599999.90463
gmb,2001,2220000.02861
gmb,2002,1789999.96185
gmb,2003,2099999.90463
gmb,2004,1889999.98569
gmb,2005,1389999.98569
gmb,2006,1330000.04292
gmb,2007,899999.97616
gmb,2008,810000.00238
gmb,2009,330000.01311
gmb,2010,600000.02384
gmb,2011,469999.99881
gmb,2012,242756.99258
gmb,2013,225878.00026
gmb,2014,356458.99177
gmb,2015,256372.98822
gmb,2016,265830.01018
gmb,2017,1362252.95067
gmb,2018,3012253.04604
gmb,2019,1574908.97179
gmb,2020,2796453.95279
gmb,2021,2150933.98094
gmb,2022,1352890.01465
gmb,2023,3031558.99048
gnb,1969,9999.99978
gnb,1973,9999.99978
gnb,1974,50000.00075
gnb,1975,460000.00834
gnb,1976,90000.00358
gnb,1977,2390000.1049
gnb,1978,2450000.04768
gnb,1979,1610000.01431
gnb,1980,1379999.99523
gnb,1981,839999.97377
gnb,1982,270000.01073
gnb,1983,639999.98569
gnb,1984,740000.00954
gnb,1985,589999.97377
gnb,1986,1179999.94755
gnb,1987,1620000.00477
gnb,1988,2369999.88556
gnb,1989,1659999.96662
gnb,1990,2730000.01907
gnb,1991,1620000.00477
gnb,1992,2930000.06676
gnb,1993,4690000.05722
gnb,1994,2660000.08583
gnb,1995,1870000.00477
gnb,1996,2549999.95232
gnb,1997,1299999.95232
gnb,1998,3029999.97139
gnb,1999,649999.97616
gnb,2000,660000.02623
gnb,2001,660000.02623
gnb,2002,1399999.97616
gnb,2003,340000.00358
gnb,2004,800000.01192
gnb,2005,649999.97616
gnb,2006,319999.99285
gnb,2007,360000.01431
gnb,2008,610000.01431
gnb,2009,419999.98689
gnb,2010,1340000.03338
gnb,2011,1309999.94278
gnb,2012,956609.0107
gnb,2013,440115.00478
gnb,2014,299519.00244
gnb,2015,8105.99979
gnb,2016,2875854.01535
gnb,2017,124935.00113
gnb,2018,269021.98792
gnb,2019,292403.99599
gnb,2020,397751.0035
gnb,2021,314871.01316
gnb,2022,177928.99907
gnb,2023,321696.99669
gnq,1979,9999.99978
gnq,1980,479999.98927
gnq,1981,1080000.04292
gnq,1982,1039999.96185
gnq,1983,1029999.97139
gnq,1984,1470000.02861
gnq,1985,1159999.96662
gnq,1986,1049999.95232
gnq,1987,540000.02146
gnq,1988,1429999.94755
gnq,1989,1559999.94278
gnq,1990,2009999.99046
gnq,1991,1340000.03338
gnq,1992,449999.98808
gnq,1993,50000.00075
gnq,1994,59999.99866
gnq,1995,70000.0003
gnq,1996,29999.99933
gnq,1997,70000.0003
gnq,1998,70000.0003
gnq,1999,59999.99866
gnq,2000,19999.99955
gnq,2002,59999.99866
gnq,2008,19999.99955
gnq,2009,39999.99911
gnq,2010,50000.00075
gnq,2011,79999.99821
gnq,2012,15684.99953
gnq,2013,31090.00064
gnq,2014,50328.00138
gnq,2015,5255.99997
gnq,2016,65311.99813
gnq,2017,27860.99911
gnq,2018,20938.99995
gnq,2019,14814.99989
gnq,2020,22585.00084
gnq,2021,7387.00014
gnq,2022,19091.00078
gnq,2023,31151.00041
grd,1980,19999.99955
grd,1981,29999.99933
grd,1982,39999.99911
grd,1984,9999.99978
grd,1985,219999.99881
grd,1986,270000.01073
grd,1987,379999.99523
grd,1988,319999.99285
grd,1989,180000.00715
grd,1990,289999.99166
grd,1991,159999.99642
grd,1992,200000.00298
grd,1993,310000.00238
grd,1994,189999.99762
grd,1995,170000.00179
grd,1996,70000.0003
grd,1997,29999.99933
grd,1999,29999.99933
grd,2000,19999.99955
grd,2001,29999.99933
grd,2002,39999.99911
grd,2003,50000.00075
grd,2004,29999.99933
grd,2005,90000.00358
grd,2008,9999.99978
grd,2009,9999.99978
grd,2010,70000.0003
grd,2011,29999.99933
grd,2012,9290.00042
grd,2013,1486356.01997
grd,2014,2836236.00006
grd,2015,2031411.88622
grd,2016,1522557.02019
grd,2017,1183047.0562
grd,2018,891056.00119
grd,2019,614021.00325
grd,2020,421418.01119
grd,2021,727420.9857
grd,2022,396777.98748
grd,2023,538605.98803
gtm,1962,9999.99978
gtm,1963,109999.9994
gtm,1964,370000.00477
gtm,1965,720000.02861
gtm,1966,779999.97139
gtm,1967,1019999.98093
gtm,1968,1049999.95232
gtm,1969,1370000.00477
gtm,1970,1570000.05245
gtm,1971,1299999.95232
gtm,1972,1610000.01431
gtm,1973,1769999.98093
gtm,1974,1679999.94755
gtm,1975,3190000.05722
gtm,1976,3589999.91417
gtm,1977,3430000.06676
gtm,1978,4199999.80927
gtm,1979,6320000.17166
gtm,1980,7750000
gtm,1981,5840000.15259
gtm,1982,5280000.20981
gtm,1983,5230000.01907
gtm,1984,4219999.79019
gtm,1985,4440000.05722
gtm,1986,11180000.30518
gtm,1987,29799999.23706
gtm,1988,22010000.22888
gtm,1989,14220000.26703
gtm,1990,17989999.77112
gtm,1991,26879999.16077
gtm,1992,18709999.08447
gtm,1993,18260000.22888
gtm,1994,17729999.54224
gtm,1995,27500000
gtm,1996,29250000
gtm,1997,31739999.77112
gtm,1998,24200000.76294
gtm,1999,22590000.15259
gtm,2000,18709999.08447
gtm,2001,15539999.96185
gtm,2002,19000000
gtm,2003,18950000.76294
gtm,2004,23290000.91553
gtm,2005,18139999.38965
gtm,2006,17879999.16077
gtm,2007,17299999.23706
gtm,2008,18809999.46594
gtm,2009,16129999.16077
gtm,2010,13460000.03815
gtm,2011,18170000.07629
gtm,2012,17787616.72974
gtm,2013,10761101.72272
gtm,2014,22611890.79285
gtm,2015,11233972.54944
gtm,2016,15663477.89764
gtm,2017,9790612.22076
gtm,2018,32833564.7583
gtm,2019,26960777.28271
gtm,2020,23811159.13391
gtm,2021,26424680.70984
gtm,2022,24304210.66284
gtm,2023,22867443.08472
guy,1966,39999.99911
guy,1967,59999.99866
guy,1968,79999.99821
guy,1969,59999.99866
guy,1970,189999.99762
guy,1971,159999.99642
guy,1972,280000.00119
guy,1973,189999.99762
guy,1974,330000.01311
guy,1975,180000.00715
guy,1976,150000.00596
guy,1977,119999.99732
guy,1978,9999.99978
guy,1979,70000.0003
guy,1982,39999.99911
guy,1983,230000.00417
guy,1984,39999.99911
guy,1985,-140000.0006
guy,1986,29999.99933
guy,1987,90000.00358
guy,1988,109999.9994
guy,1989,39999.99911
guy,1990,11229999.54224
guy,1991,3529999.97139
guy,1992,579999.98331
guy,1993,519999.98093
guy,1994,409999.99642
guy,1995,1610000.01431
guy,1996,1299999.95232
guy,1997,10579999.92371
guy,1998,889999.98569
guy,1999,529999.97139
guy,2000,460000.00834
guy,2001,1549999.95232
guy,2002,239999.99464
guy,2003,310000.00238
guy,2004,5119999.88556
guy,2005,289999.99166
guy,2006,449999.98808
guy,2007,550000.01192
guy,2008,819999.99285
guy,2009,1110000.01431
guy,2010,730000.01907
guy,2011,5820000.17166
guy,2012,670358.00219
guy,2013,310548.00749
guy,2014,659451.00784
guy,2015,103188.00062
guy,2016,51908.0013
guy,2017,39645.00129
guy,2018,49267.00145
guy,2019,291005.99885
guy,2020,472328.00722
guy,2021,770676.01681
guy,2022,1208598.97137
guy,2023,1805286.04984
hkg,1963,1240000.00954
hkg,1965,2329999.92371
hkg,1966,79999.99821
hkg,1967,100000.00149
hkg,1968,100000.00149
hkg,1969,170000.00179
hkg,1970,1009999.99046
hkg,1971,600000.02384
hkg,1972,550000.01192
hkg,1973,970000.02861
hkg,1974,720000.02861
hkg,1975,730000.01907
hkg,1976,1580000.04292
hkg,1977,670000.01669
hkg,1978,740000.00954
hkg,1979,1919999.95708
hkg,1980,1340000.03338
hkg,1981,1139999.98569
hkg,1982,1539999.96185
hkg,1983,1759999.99046
hkg,1984,1620000.00477
hkg,1985,1759999.99046
hkg,1986,2599999.90463
hkg,1987,2440000.05722
hkg,1988,1740000.00954
hkg,1989,1509999.99046
hkg,1990,2220000.02861
hkg,1991,2059999.94278
hkg,1992,1940000.05722
hkg,1993,1159999.96662
hkg,1994,1389999.98569
hkg,1995,2170000.07629
hkg,1996,1570000.05245
hnd,1964,170000.00179
hnd,1965,119999.99732
hnd,1966,109999.9994
hnd,1967,159999.99642
hnd,1968,200000.00298
hnd,1969,400000.00596
hnd,1970,370000.00477
hnd,1971,360000.01431
hnd,1972,360000.01431
hnd,1973,610000.01431
hnd,1974,1269999.98093
hnd,1975,2529999.97139
hnd,1976,2390000.1049
hnd,1977,3000000
hnd,1978,3440000.05722
hnd,1979,3500000
hnd,1980,4860000.13351
hnd,1981,4519999.98093
hnd,1982,7389999.86649
hnd,1983,4019999.98093
hnd,1984,8710000.03815
hnd,1985,5860000.13351
hnd,1986,12390000.34332
hnd,1987,12649999.61853
hnd,1988,19500000
hnd,1989,22610000.61035
hnd,1990,14529999.73297
hnd,1991,16299999.23706
hnd,1992,22790000.91553
hnd,1993,22180000.30518
hnd,1994,14949999.80927
hnd,1995,14060000.41962
hnd,1996,15520000.45776
hnd,1997,24059999.46594
hnd,1998,19899999.61853
hnd,1999,43119998.93188
hnd,2000,17319999.69482
hnd,2001,17299999.23706
hnd,2002,13409999.84741
hnd,2003,17139999.38965
hnd,2004,26139999.38965
hnd,2005,24010000.22888
hnd,2006,13739999.77112
hnd,2007,26149999.61853
hnd,2008,32169998.16895
hnd,2009,15850000.38147
hnd,2010,14050000.19073
hnd,2011,14340000.15259
hnd,2012,22633298.8739
hnd,2013,17955602.64587
hnd,2014,-6026237.01096
hnd,2015,17482915.8783
hnd,2016,23081563.94958
hnd,2017,15529994.01093
hnd,2018,17000822.06726
hnd,2019,17840583.80127
hnd,2020,26253139.49585
hnd,2021,19859680.17578
hnd,2022,19400537.49084
hnd,2023,24836147.30835
hrv,1995,10979999.54224
hrv,1996,92449996.94824
hrv,1997,-3759999.99046
hrv,1998,-3349999.90463
hrv,1999,1840000.03338
hrv,2000,5239999.77112
hrv,2001,1580000.04292
hrv,2002,2230000.01907
hrv,2003,-2970000.02861
hrv,2004,2430000.06676
hrv,2005,7090000.15259
hrv,2006,6940000.05722
hrv,2007,7500000
hrv,2008,21170000.07629
hrv,2009,12579999.92371
hrv,2010,22530000.68665
hti,1962,9999.99978
hti,1963,9999.99978
hti,1964,270000.01073
hti,1965,300000.01192
hti,1966,189999.99762
hti,1967,280000.00119
hti,1968,230000.00417
hti,1969,230000.00417
hti,1970,189999.99762
hti,1971,239999.99464
hti,1972,800000.01192
hti,1973,300000.01192
hti,1974,389999.98569
hti,1975,839999.97377
hti,1976,2910000.08583
hti,1977,3410000.08583
hti,1978,9180000.30518
hti,1979,7219999.79019
hti,1980,8960000.03815
hti,1981,7599999.90463
hti,1982,12210000.03815
hti,1983,12359999.65668
hti,1984,8369999.88556
hti,1985,7570000.17166
hti,1986,10460000.03815
hti,1987,11289999.96185
hti,1988,11630000.11444
hti,1989,14439999.58038
hti,1990,13350000.38147
hti,1991,8220000.26703
hti,1992,4519999.98093
hti,1993,3640000.1049
hti,1994,1500000
hti,1995,6260000.22888
hti,1996,4820000.17166
hti,1997,5179999.82834
hti,1998,6780000.20981
hti,1999,6030000.20981
hti,2000,4239999.77112
hti,2001,4650000.09537
hti,2002,4280000.20981
hti,2003,3180000.06676
hti,2004,7469999.79019
hti,2005,3700000.04768
hti,2006,3299999.95232
hti,2007,2730000.01907
hti,2008,5679999.82834
hti,2009,16889999.38965
hti,2010,43569999.69482
hti,2011,27909999.84741
hti,2012,25485944.74792
hti,2013,11494544.98291
hti,2014,20741699.21875
hti,2015,15986200.33264
hti,2016,21657758.71277
hti,2017,16940080.6427
hti,2018,16666118.62183
hti,2019,11560955.04761
hti,2020,10259800.91095
hti,2021,7213046.07391
hti,2022,5983605.86166
hti,2023,10763994.21692
hun,1990,5639999.86649
hun,1991,66400001.52588
hun,1992,22500000
hun,1993,28739999.77112
hun,1994,24239999.77112
hun,1995,20879999.16077
hun,1996,39790000.91553
hun,1997,34119998.93188
hun,1998,17989999.77112
hun,1999,28809999.46594
hun,2000,23979999.54224
hun,2001,18860000.61035
hun,2002,11470000.26703
hun,2003,22090000.15259
hun,2004,22920000.07629
idn,1960,-109999.9994
idn,1961,-250000
idn,1962,3579999.92371
idn,1963,7559999.94278
idn,1964,14159999.84741
idn,1965,15130000.11444
idn,1966,3750000
idn,1967,26950000.76294
idn,1968,21610000.61035
idn,1969,8520000.45776
idn,1970,24620000.83923
idn,1971,43990001.67847
idn,1972,59950000.76294
idn,1973,46580001.83105
idn,1974,57650001.52588
idn,1975,43970001.2207
idn,1976,35619998.93188
idn,1977,24510000.22888
idn,1978,26059999.46594
idn,1979,29959999.08447
idn,1980,65639999.38965
idn,1981,173619995.11719
idn,1982,140059997.55859
idn,1983,85470001.2207
idn,1984,92930000.30518
idn,1985,86910003.66211
idn,1986,126099998.47412
idn,1987,61770000.45776
idn,1988,97639999.38965
idn,1989,52360000.61035
idn,1990,99010002.13623
idn,1991,135820007.32422
idn,1992,116360000.61035
idn,1993,279440002.44141
idn,1994,265820007.32422
idn,1995,4460000.03815
idn,1996,-105980003.35693
idn,1997,115220001.2207
idn,1998,212800003.05176
idn,1999,-19469999.31335
idn,2000,6380000.11444
idn,2001,29920000.07629
idn,2002,78389999.38965
idn,2003,-91099998.47412
idn,2004,-8590000.15259
idn,2005,164669998.16895
idn,2006,50389999.38965
idn,2007,31409999.84741
idn,2008,29729999.54224
idn,2009,-34840000.15259
idn,2010,-12600000.38147
idn,2011,74720001.2207
idn,2012,33280502.31934
idn,2013,36211406.70776
idn,2014,135809616.08887
idn,2015,311465484.61914
idn,2016,519083007.8125
idn,2017,268256134.0332
idn,2018,1097089233.39844
idn,2019,6574691.77246
idn,2020,785552795.41016
idn,2021,210414062.5
idn,2022,644281738.28125
idn,2023,107239410.40039
ind,1960,82790000.91553
ind,1961,131779998.7793
ind,1962,54060001.37329
ind,1963,44459999.08447
ind,1964,72309997.55859
ind,1965,44500000
ind,1966,50419998.16895
ind,1967,62319999.69482
ind,1968,74930000.30518
ind,1969,58080001.83105
ind,1970,50299999.23706
ind,1971,54930000.30518
ind,1972,60250000
ind,1973,59439998.62671
ind,1974,59840000.15259
ind,1975,92580001.83105
ind,1976,90610000.61035
ind,1977,14899999.61853
ind,1978,91239997.86377
ind,1979,92209999.08447
ind,1980,34619998.93188
ind,1981,117730003.35693
ind,1982,114339996.33789
ind,1983,140070007.32422
ind,1984,95160003.66211
ind,1985,86510002.13623
ind,1986,166529998.7793
ind,1987,136600006.10352
ind,1988,152320007.32422
ind,1989,122540000.91553
ind,1990,169240005.49316
ind,1991,262649993.89648
ind,1992,274429992.67578
ind,1993,156960006.71387
ind,1994,123110000.61035
ind,1995,167949996.94824
ind,1996,51229999.54224
ind,1997,54990001.67847
ind,1998,106459999.08447
ind,1999,29559999.46594
ind,2000,15630000.11444
ind,2001,57500000
ind,2002,-26100000.38147
ind,2003,3519999.98093
ind,2004,-10720000.26703
ind,2005,-68809997.55859
ind,2006,55700000.76294
ind,2007,127970001.2207
ind,2008,147690002.44141
ind,2009,263380004.88281
ind,2010,396929992.67578
ind,2011,496899993.89648
ind,2012,171256942.74902
ind,2013,472681976.31836
ind,2014,435616363.52539
ind,2015,751612487.79297
ind,2016,222574935.91309
ind,2017,525986816.40625
ind,2018,244281661.9873
ind,2019,555500488.28125
ind,2020,746525756.83594
ind,2021,710740722.65625
ind,2022,235171539.30664
ind,2023,434368957.51953
irn,1960,349999.99404
irn,1961,29999.99933
irn,1962,8600000.38147
irn,1963,5760000.22888
irn,1964,6789999.96185
irn,1965,5099999.90463
irn,1966,8189999.58038
irn,1967,10720000.26703
irn,1968,7409999.84741
irn,1969,12140000.34332
irn,1970,910000.02623
irn,1971,3259999.99046
irn,1972,4869999.88556
irn,1973,389999.98569
irn,1974,2740000.00954
irn,1975,39999.99911
irn,1976,-1529999.97139
irn,1977,850000.02384
irn,1978,5630000.11444
irn,1979,11739999.77112
irn,1980,4519999.98093
irn,1981,5030000.20981
irn,1982,4449999.80927
irn,1983,38040000.91553
irn,1984,1100000.02384
irn,1985,1649999.97616
irn,1986,340000.00358
irn,1987,30850000.38147
irn,1988,35919998.16895
irn,1989,36459999.08447
irn,1990,53139999.38965
irn,1991,45569999.69482
irn,1992,69769996.64307
irn,1993,64180000.30518
irn,1994,61110000.61035
irn,1995,68069999.69482
irn,1996,70059997.55859
irn,1997,56599998.47412
irn,1998,69669998.16895
irn,1999,59330001.83105
irn,2000,37189998.62671
irn,2001,32639999.38965
irn,2002,31780000.68665
irn,2003,38770000.45776
irn,2004,41169998.16895
irn,2005,40590000.15259
irn,2006,38380001.06812
irn,2007,42290000.91553
irn,2008,42720001.2207
irn,2009,46049999.23706
irn,2010,45759998.32153
irn,2011,54299999.23706
irn,2012,58607753.75366
irn,2013,57623985.29053
irn,2014,59362251.28174
irn,2015,58573184.96704
irn,2016,62204273.22388
irn,2017,70673149.10889
irn,2018,83539627.0752
irn,2019,93326286.31592
irn,2020,104757522.58301
irn,2021,111135871.88721
irn,2022,107817039.48975
irn,2023,126910865.78369
irq,1960,59999.99866
irq,1961,19999.99955
irq,1962,140000.0006
irq,1963,90000.00358
irq,1964,280000.00119
irq,1965,649999.97616
irq,1966,610000.01431
irq,1967,579999.98331
irq,1968,569999.99285
irq,1969,639999.98569
irq,1970,379999.99523
irq,1971,319999.99285
irq,1972,330000.01311
irq,1973,430000.00715
irq,1974,439999.99762
irq,1975,500000
irq,1976,430000.00715
irq,1977,409999.99642
irq,1978,409999.99642
irq,1979,660000.02623
irq,1980,610000.01431
irq,1981,579999.98331
irq,1982,409999.99642
irq,1983,540000.02146
irq,1984,540000.02146
irq,1985,589999.97377
irq,1986,1110000.01431
irq,1987,2930000.06676
irq,1988,2269999.98093
irq,1989,1899999.97616
irq,1990,3289999.96185
irq,1991,2480000.01907
irq,1992,11789999.96185
irq,1993,12970000.26703
irq,1994,13100000.38147
irq,1995,22690000.53406
irq,1996,91480003.35693
irq,1997,64120002.74658
irq,1998,23920000.07629
irq,1999,21569999.69482
irq,2000,31670000.07629
irq,2001,46009998.32153
irq,2002,18379999.16077
irq,2003,35939998.62671
irq,2004,10180000.30518
irq,2005,2019739990.23438
irq,2006,388170013.42773
irq,2007,2095030029.29688
irq,2008,1854290039.0625
irq,2009,38169998.16895
irq,2010,36849998.47412
irq,2011,29489999.77112
irq,2012,27909616.47034
irq,2013,24708120.34607
irq,2014,100323455.81055
irq,2015,138572875.97656
irq,2016,365425689.69727
irq,2017,534277526.85547
irq,2018,502490509.0332
irq,2019,507664978.02734
irq,2020,407292999.26758
irq,2021,366582946.77734
irq,2022,347390838.62305
irq,2023,333156616.21094
isr,1960,62590000.15259
isr,1961,65459999.08447
isr,1962,59860000.61035
isr,1963,68169998.16895
isr,1964,61759998.32153
isr,1965,74860000.61035
isr,1966,59919998.16895
isr,1967,41270000.45776
isr,1968,36310001.37329
isr,1969,35759998.32153
isr,1970,34060001.37329
isr,1971,40369998.93188
isr,1972,39389999.38965
isr,1973,51220001.2207
isr,1974,50650001.52588
isr,1975,51040000.91553
isr,1976,46669998.16895
isr,1977,33080001.83105
isr,1978,58400001.52588
isr,1979,30270000.45776
isr,1980,109989997.86377
