geo,time,gc_tax_gsrv_va_zs
nzl,2013,11.13339
nzl,2014,10.90742
nzl,2015,10.98943
nzl,2016,11.10302
nzl,2017,11.03184
pan,2014,5.31489
pan,2015,5.19472
pan,2016,5.22884
pan,2017,5.00525
pan,2018,4.77123
per,1972,6.41795
per,1973,5.304
per,1974,5.7979
per,1975,6.17428
per,1976,6.75913
per,1977,3.57774
per,1978,8.08913
per,1979,8.60523
per,1991,8.76431
per,1992,9.25951
per,1993,9.0124
per,1994,10.19692
per,1995,9.70826
per,1996,9.59493
per,1997,9.7312
per,1998,9.62959
per,1999,9.00054
per,2000,8.69362
per,2001,8.46096
per,2002,8.79063
per,2003,9.27022
per,2004,9.22435
per,2005,8.89699
per,2006,8.65603
per,2007,8.89024
per,2008,9.31092
per,2009,8.89745
per,2010,9.40352
per,2011,8.91158
per,2012,8.94914
per,2013,9.19471
per,2014,9.37408
per,2015,8.9502
per,2016,7.7154
per,2017,7.49122
per,2018,8.23146
per,2019,8.36781
phl,1990,6.45373
phl,1991,5.62302
phl,1992,5.93827
phl,1993,6.12071
phl,1994,6.26548
phl,1995,5.81997
phl,1996,6.37723
phl,1997,6.77523
phl,1998,5.11399
phl,1999,5.05166
phl,2000,4.497
phl,2001,4.28327
phl,2002,4.00148
phl,2003,3.9435
phl,2004,3.77496
phl,2005,3.69953
phl,2006,4.31049
phl,2007,4.01721
phl,2008,3.64925
phl,2009,3.91484
phl,2010,3.63001
phl,2011,3.53639
phl,2012,3.7976
phl,2013,4.17939
phl,2014,4.16275
phl,2015,4.24994
phl,2016,4.20706
phl,2017,4.48156
phl,2018,4.68508
phl,2019,4.83534
plw,2008,8.93746
plw,2009,8.61078
plw,2010,9.55602
plw,2011,11.30365
plw,2012,11.52784
plw,2013,12.13819
plw,2014,12.4189
plw,2015,12.97041
plw,2016,11.97526
plw,2017,11.63485
plw,2018,12.54617
png,2014,6.53293
png,2015,5.70717
png,2016,5.08335
png,2017,5.76455
png,2018,5.66972
pol,1995,13.16973
pol,1996,13.69924
pol,1997,13.15849
pol,1998,12.73968
pol,1999,13.45479
pol,2000,12.52998
pol,2001,12.49462
pol,2002,13.23638
pol,2003,13.35293
pol,2004,13.56364
pol,2005,14.284
pol,2006,14.63648
pol,2007,15.12317
pol,2008,15.1911
pol,2009,13.26309
pol,2010,14.36889
pol,2011,14.57827
pol,2012,13.5175
pol,2013,13.34815
pol,2014,13.37995
pol,2015,13.31798
pol,2016,13.94898
pol,2017,14.56905
pol,2018,14.88967
pol,2019,14.47519
prt,1995,13.50246
prt,1996,13.8745
prt,1997,13.39311
prt,1998,13.92249
prt,1999,14.02168
prt,2000,13.35136
prt,2001,13.36911
prt,2002,13.84743
prt,2003,13.76076
prt,2004,13.67542
prt,2005,14.52488
prt,2006,14.80651
prt,2007,14.20549
prt,2008,13.65852
prt,2009,11.94195
prt,2010,12.95295
prt,2011,13.62467
prt,2012,13.75776
prt,2013,13.44881
prt,2014,13.95881
prt,2015,14.34238
prt,2016,14.55371
prt,2017,14.70021
prt,2018,14.85071
prt,2019,14.79108
pry,2005,6.40114
pry,2006,6.37531
pry,2007,6.68744
pry,2008,6.91363
pry,2009,6.42498
pry,2010,7.50605
pry,2011,7.93858
pry,2012,7.63021
pry,2013,7.58813
pry,2014,8.20766
pry,2015,7.98309
pry,2016,7.84221
pry,2017,7.88182
pry,2018,7.9454
pry,2019,7.52804
rou,1990,16.03993
rou,1991,11.05738
rou,1992,8.77897
rou,1993,11.28918
rou,1994,9.49649
rou,1995,9.65497
rou,1996,8.83847
rou,1997,9.74599
rou,1998,12.34093
rou,1999,13.26962
rou,2000,13.01061
rou,2001,12.905
rou,2002,13.19434
rou,2003,14.5983
rou,2004,13.69879
rou,2005,14.53944
rou,2006,14.0737
rou,2007,13.53023
rou,2008,12.74878
rou,2009,11.31769
rou,2010,13.24926
rou,2011,15.15453
rou,2012,15.14665
rou,2013,14.69812
rou,2014,14.23074
rou,2015,15.05428
rou,2016,12.4931
rou,2017,11.3076
rou,2018,11.52591
rou,2019,11.66184
rus,1999,8.64373
rus,2000,9.13602
rus,2001,11.41869
rus,2002,10.8328
rus,2003,10.45628
rus,2004,8.47334
rus,2005,9.00683
rus,2006,7.42593
rus,2007,9.17178
rus,2008,6.86965
rus,2009,7.09819
rus,2010,6.78564
rus,2011,6.98979
rus,2012,6.98014
rus,2013,6.70937
rus,2014,7.05275
rus,2015,6.9609
rus,2016,7.55875
rus,2017,7.88566
rus,2018,8.22573
rus,2019,8.45047
rwa,1990,5.45254
rwa,1991,5.73709
rwa,1992,5.49668
rwa,2014,10.19798
rwa,2015,10.11259
rwa,2016,11.41243
rwa,2017,10.57174
rwa,2018,11.05144
rwa,2019,10.59001
sau,2010,1.13096
sau,2011,0.98074
sau,2012,1.01866
sau,2013,1.22899
sau,2014,1.1136
sau,2015,1.32083
sau,2016,1.06073
sau,2017,1.50291
sau,2018,7.26665
sau,2019,5.27135
sdn,1998,5.66301
sdn,1999,5.38005
sdn,2009,5.85274
sdn,2010,4.79233
sdn,2011,3.53692
sdn,2012,7.96666
sdn,2013,9.60113
sdn,2014,10.6879
sdn,2015,10.47748
sdn,2016,11.94396
sen,2015,11.59822
sen,2016,11.90914
sen,2017,11.20228
sen,2018,10.99053
sgp,1972,3.99891
sgp,1973,3.86009
sgp,1974,3.44474
sgp,1975,3.53032
sgp,1976,3.46734
sgp,1977,3.87783
sgp,1978,3.82888
sgp,1979,4.11551
sgp,1980,4.09883
sgp,1981,3.74111
sgp,1982,3.98024
sgp,1983,4.04385
sgp,1984,4.02534
sgp,1985,3.81021
sgp,1986,3.69064
sgp,1987,4.30696
sgp,1988,5.31023
sgp,1989,5.31528
sgp,1990,4.26737
sgp,1991,4.30244
sgp,1992,4.43569
sgp,1993,4.63932
sgp,1994,5.62812
sgp,1995,5.56569
sgp,1996,5.07029
sgp,1997,4.80692
sgp,1998,4.22411
sgp,1999,4.8015
sgp,2000,4.97595
sgp,2001,4.77083
sgp,2002,4.14263
sgp,2003,5.08371
sgp,2004,4.6742
sgp,2005,4.45572
sgp,2006,4.14994
sgp,2007,4.74907
sgp,2008,4.68343
sgp,2009,4.70377
sgp,2010,4.6535
sgp,2011,4.56196
sgp,2012,4.39931
sgp,2013,4.34002
sgp,2014,4.49493
sgp,2015,4.42474
sgp,2016,4.50689
sgp,2017,4.27279
sgp,2018,4.09009
sgp,2019,4.04266
slv,1998,6.99361
slv,1999,6.61641
slv,2000,7.39006
slv,2001,8.18408
slv,2002,8.26627
slv,2003,8.76605
slv,2004,8.77977
slv,2005,9.77941
slv,2006,10.99365
slv,2007,11.75646
slv,2008,11.84323
slv,2009,9.52008
slv,2010,10.61897
slv,2011,9.93148
slv,2012,11.51895
slv,2013,11.56947
slv,2014,11.44801
slv,2015,11.6366
slv,2016,11.25357
slv,2017,11.62541
slv,2018,11.91283
slv,2019,11.75342
srb,2007,20.1205
srb,2008,19.88023
srb,2009,19.76491
srb,2010,20.30545
srb,2011,19.59674
srb,2012,19.37836
srb,2013,19.18325
srb,2014,20.41008
srb,2015,21.15625
srb,2016,22.0881
srb,2017,21.97333
srb,2018,21.63902
srb,2019,21.93084
svk,1995,14.85787
svk,1996,13.96426
svk,1997,12.76241
svk,1998,12.93421
svk,1999,12.23743
svk,2000,12.6369
svk,2001,12.28808
svk,2002,12.52741
svk,2003,13.16621
svk,2004,13.726
svk,2005,13.95341
svk,2006,12.30248
svk,2007,12.21662
svk,2008,11.47063
svk,2009,11.33668
svk,2010,11.0791
svk,2011,12.16774
svk,2012,11.38524
svk,2013,12.19142
svk,2014,12.58877
svk,2015,12.86591
svk,2016,12.742
svk,2017,13.2344
svk,2018,13.15511
svk,2019,13.42194
svn,1995,14.32974
svn,1996,14.39389
svn,1997,14.06946
svn,1998,15.37262
svn,1999,16.16755
svn,2000,15.24002
svn,2001,14.89406
svn,2002,15.34615
svn,2003,15.14298
svn,2004,15.21904
svn,2005,15.28086
svn,2006,14.94645
svn,2007,14.87376
svn,2008,15.09508
svn,2009,15.43447
svn,2010,16.06175
svn,2011,16.03556
svn,2012,16.58036
svn,2013,17.30019
svn,2014,17.29543
svn,2015,17.1692
svn,2016,16.89716
svn,2017,16.39262
svn,2018,16.1684
svn,2019,15.6336
swe,1980,10.65512
swe,1981,11.41746
swe,1982,11.39594
swe,1983,11.67882
swe,1984,11.40809
swe,1985,12.64491
swe,1986,12.76436
swe,1987,13.1627
swe,1988,13.35439
swe,1989,13.10064
swe,1990,14.06943
swe,1991,14.59879
swe,1992,14.01269
swe,1993,13.36658
swe,1994,13.75424
swe,1995,15.29833
swe,1996,14.84492
swe,1997,14.68639
swe,1998,14.7256
swe,1999,14.5777
swe,2000,14.04518
swe,2001,14.12392
swe,2002,14.33179
swe,2003,14.37479
swe,2004,14.18103
swe,2005,14.43315
swe,2006,14.26973
swe,2007,14.22129
swe,2008,14.52174
swe,2009,15.0525
swe,2010,15.05209
swe,2011,14.50374
swe,2012,14.39828
swe,2013,14.31064
swe,2014,14.10463
swe,2015,14.13904
swe,2016,14.66827
swe,2017,14.47675
swe,2018,14.49238
swe,2019,14.30023
syc,1993,4.46094
syc,1994,3.39
syc,1995,2.39937
syc,1996,4.05438
syc,1997,3.96414
syc,1998,3.38824
syc,1999,3.11027
syc,2000,2.60592
syc,2005,18.67597
syc,2006,17.80904
syc,2007,15.91699
syc,2008,15.05697
syc,2009,17.05301
syc,2010,15.63886
syc,2011,14.47762
syc,2012,14.81703
syc,2013,18.36985
syc,2014,20.76267
syc,2015,18.45586
syc,2016,22.14634
syc,2017,23.74802
syc,2018,23.60136
tgo,2004,8.78989
tgo,2005,10.34543
tgo,2006,11.06802
tgo,2007,11.32117
tgo,2008,11.87075
tgo,2009,9.92991
tgo,2010,10.65516
tgo,2011,12.16688
tgo,2012,17.73142
tgo,2013,17.1803
tgo,2014,22.20297
tgo,2015,24.33812
tgo,2016,22.45312
tgo,2017,23.79302
tgo,2018,21.50269
tgo,2019,21.63014
tha,1993,7.85412
tha,1994,8.07319
tha,1995,8.29071
tha,1996,8.65476
tha,1997,8.6914
tha,1998,8.58976
tha,1999,7.62246
tha,2000,7.15043
tha,2001,7.13661
tha,2002,7.52377
tha,2003,8.11501
tha,2004,8.10406
tha,2005,8.69717
tha,2006,8.27172
tha,2007,8.01796
tha,2008,7.72235
tha,2009,7.40696
tha,2010,8.54891
tha,2011,8.85189
tha,2012,8.37323
tha,2013,9.84827
tha,2014,9.15437
tha,2015,9.62159
tha,2016,9.22104
tha,2017,9.06589
tha,2018,8.99862
tha,2019,8.53748
tjk,1998,8.84644
tjk,1999,8.93206
tjk,2000,8.71848
tjk,2001,8.87514
tjk,2003,11.81131
tjk,2004,10.86423
tls,2010,5.64882
tls,2011,6.52576
tls,2012,7.15511
tls,2013,5.87779
tls,2014,7.74725
tls,2015,7.25804
tls,2016,5.18385
tls,2017,5.09365
tls,2018,5.33391
tls,2019,3.97012
ton,2013,16.43238
ton,2014,17.51096
ton,2015,18.07057
ton,2016,19.60584
ton,2017,20.71308
tto,2001,6.40007
tto,2002,6.94548
tto,2003,5.08163
tto,2004,5.5325
tto,2005,4.58552
tto,2006,4.6451
tto,2007,4.47785
tto,2008,4.43994
tto,2009,5.31886
tto,2010,5.30005
tto,2011,4.14145
tto,2012,4.91653
tto,2013,4.84804
tto,2014,4.26413
tto,2015,5.79587
tto,2016,6.05779
tto,2017,5.85963
tto,2018,5.63724
tun,1972,11.90306
tun,1973,12.18559
tun,1974,10.25063
tun,1975,10.83841
tun,1976,11.36057
tun,1977,12.60261
tun,1978,12.53426
tun,1979,11.5095
tun,1980,10.35572
tun,1981,10.92158
tun,1982,10.49323
tun,1983,10.467
tun,1984,10.51541
tun,1985,10.00638
tun,1986,10.66097
tun,1987,10.52015
tun,1988,9.58379
tun,1989,8.77811
tun,1990,8.98982
tun,1991,10.04086
tun,1992,9.54755
tun,1993,9.45427
tun,1994,8.99506
tun,1995,8.45827
tun,1996,8.38881
tun,1997,11.61035
tun,1998,12.31343
tun,1999,12.97741
tun,2000,13.09867
tun,2001,13.12644
tun,2002,12.7021
tun,2003,12.29664
tun,2004,12.33191
tun,2005,11.6998
tun,2006,11.33084
tun,2007,11.02995
tun,2008,11.24849
tun,2009,11.57868
tun,2010,11.1437
tun,2011,11.01776
tun,2012,11.42312
tur,1972,8.61878
tur,1973,8.45684
tur,1974,7.46367
tur,1975,8.26821
tur,1976,8.39319
tur,1977,7.31707
tur,1978,6.15058
tur,1979,5.27375
tur,1980,5.21833
tur,1981,5.12615
tur,1983,5.01588
tur,1984,3.77788
tur,1985,4.84217
tur,1986,5.48843
tur,1987,5.86153
tur,1988,5.44469
tur,1989,5.02446
tur,1990,5.54784
tur,1991,6.08421
tur,1992,6.68723
tur,1993,7.19078
tur,1994,8.6567
tur,1995,8.80471
tur,1996,10.61772
tur,1997,12.05064
tur,1998,8.56003
tur,2008,13.35745
tur,2009,13.81426
tur,2010,15.46993
tur,2011,15.0508
tur,2012,14.3142
tur,2013,15.58914
tur,2014,14.26277
tur,2015,14.84384
tur,2016,14.50088
tur,2017,13.77189
tur,2018,12.42295
tur,2019,11.74908
tza,2009,8.81481
tza,2010,7.50233
tza,2011,7.03194
tza,2012,8.5644
tza,2013,8.31011
tza,2014,8.38302
tza,2015,8.29811
tza,2016,8.80103
tza,2017,9.81224
uga,2015,8.59639
uga,2016,8.48868
uga,2017,8.98268
uga,2018,9.12651
uga,2019,9.51916
ukr,1999,12.2562
ukr,2000,12.84263
ukr,2001,10.6448
ukr,2002,10.75919
ukr,2003,8.99995
ukr,2004,8.46295
ukr,2005,12.62882
ukr,2006,14.42765
ukr,2007,12.58901
ukr,2008,14.38917
ukr,2009,15.1005
ukr,2010,13.59138
ukr,2011,16.51437
ukr,2012,16.4517
ukr,2013,15.74479
ukr,2014,17.10937
ukr,2015,19.76324
ukr,2016,19.22851
ukr,2017,19.43275
ukr,2018,18.95824
ukr,2019,16.84967
ury,1983,9.76546
ury,1984,9.43423
ury,1985,10.74565
ury,1986,11.56313
ury,1987,11.04283
ury,1988,10.70327
ury,1989,10.14154
ury,1990,9.01654
ury,1991,9.54758
ury,1992,10.37016
ury,1993,9.26088
ury,1994,9.3989
ury,1995,9.64072
ury,1996,9.81944
ury,1997,12.69012
ury,1998,12.43884
ury,1999,11.90946
ury,2000,9.92592
ury,2001,12.86043
ury,2002,13.21243
ury,2003,14.86882
ury,2004,16.52761
ury,2005,16.57451
ury,2006,17.37837
ury,2007,16.80998
ury,2008,15.74756
ury,2009,14.3724
ury,2010,14.41756
ury,2011,13.54732
ury,2012,13.14407
ury,2013,12.69283
ury,2014,12.31899
ury,2015,11.89198
ury,2016,11.54263
ury,2017,11.5304
ury,2018,11.38147
ury,2019,11.25201
usa,1997,0.68839
usa,1998,0.6548
usa,1999,0.75133
usa,2000,0.68728
usa,2001,0.63981
usa,2002,0.64026
usa,2003,0.62926
usa,2004,0.61958
usa,2005,0.59662
usa,2006,0.55117
usa,2007,0.47775
usa,2008,0.46134
usa,2009,0.49361
usa,2010,0.47587
usa,2011,0.51814
usa,2012,0.52902
usa,2013,0.56428
usa,2014,0.59326
usa,2015,0.58826
usa,2016,0.55342
usa,2017,0.49555
usa,2018,0.5568
uzb,2011,11.63426
uzb,2012,12.23626
uzb,2013,12.68615
uzb,2014,12.75037
uzb,2015,12.18576
uzb,2016,11.43331
uzb,2017,12.09345
uzb,2018,16.50882
uzb,2019,14.34315
vct,1990,4.18811
vct,1991,3.35414
vct,1992,3.22388
vct,1993,2.85052
vct,1994,2.83035
vct,1995,3.01673
vct,1996,3.1738
vct,1997,3.22503
vct,1998,2.99077
vct,1999,3.21473
vct,2000,5.99183
vct,2001,5.8641
vct,2002,5.531
vct,2003,5.639
vct,2004,6.03355
vct,2005,5.97306
vct,2006,7.31557
vct,2007,12.35823
vct,2008,16.53945
vct,2009,16.47434
vct,2010,15.55372
vct,2011,14.65823
vct,2012,14.98118
vct,2013,14.321
vct,2014,13.17098
vct,2015,13.7015
vct,2016,16.27629
vct,2017,16.06874
wsm,2012,14.92137
wsm,2013,16.69406
zaf,1972,5.45378
zaf,1973,5.00252
zaf,1974,4.19716
zaf,1975,4.78926
zaf,1976,5.24688
zaf,1977,5.45801
zaf,1978,6.47786
zaf,1979,6.68805
zaf,1980,6.32071
zaf,1981,6.65047
zaf,1982,7.49358
zaf,1983,7.60064
zaf,1984,8.88102
zaf,1985,9.44299
zaf,1986,8.89678
zaf,1987,9.30733
zaf,1988,10.05232
zaf,1989,11.02685
zaf,1990,10.31695
zaf,1991,9.7839
zaf,1992,8.65964
zaf,1993,10.22023
zaf,1994,10.38828
zaf,1995,10.19309
zaf,1996,10.17178
zaf,1997,10.36021
zaf,1998,10.52927
zaf,1999,10.57222
zaf,2000,10.10119
zaf,2001,10.1039
zaf,2002,9.76119
zaf,2003,10.25592
zaf,2004,11.179
zaf,2005,11.64855
zaf,2006,11.93176
zaf,2007,11.80184
zaf,2008,10.66783
zaf,2009,9.87655
zaf,2010,11.20082
zaf,2011,10.66269
zaf,2012,11.06154
zaf,2013,11.17369
zaf,2014,11.76979
zaf,2015,12.35388
zaf,2016,11.98347
zaf,2017,10.82641
zaf,2018,11.27765
zaf,2019,11.4827
zmb,1990,11.04479
zmb,1991,7.58063
zmb,1992,11.28317
zmb,1993,6.34069
zmb,1994,6.82471
zmb,1995,5.59334
zmb,1996,11.26015
zmb,1997,11.45398
zmb,1998,10.19968
zmb,1999,11.58504
zmb,2003,8.30786
zmb,2004,9.01384
zmb,2005,8.34608
zmb,2006,7.46884
zmb,2007,7.83075
zmb,2008,7.08356
zmb,2009,5.69032
zmb,2010,5.81009
zmb,2011,5.93612
zmb,2012,6.40464
zmb,2013,7.87707
zmb,2014,9.2362
zmb,2015,7.16743
zmb,2016,6.20025
zmb,2017,8.16332
zmb,2018,8.7462
zmb,2019,8.18598
zwe,2009,3.9052
zwe,2010,7.15712
zwe,2011,8.70991
zwe,2012,9.08316
zwe,2015,10.99691
zwe,2016,9.74736
zwe,2017,9.93242
zwe,2018,11.6987
